temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
1:21:16:0:0,21.6,1.36,0.91,7,2,9
1:21:17:0:0,23.0,1.99,0.89,12,4,15
1:21:18:0:0,23.2,2.4,0.87,21,7,28
1:21:19:0:0,25.2,2.73,0.86,29,10,38
1:21:20:0:0,26.1,2.32,0.84,27,9,36
1:21:21:0:0,26.2,1.92,0.83,13,4,17
1:21:22:0:0,25.7,1.49,0.86,6,2,9
1:21:23:0:0,25.5,1.13,0.88,5,2,6
1:22:0:0:0,24.1,0.64,0.88,0,0,0
1:22:1:0:0,25.0,0.83,0.9,0,0,0
1:22:2:0:0,25.2,0.51,0.89,0,0,0
1:22:3:0:0,25.3,1.1,0.9,0,0,0
1:22:4:0:0,24.4,0.42,0.93,0,0,0
1:22:5:0:0,24.3,0.6,0.92,0,0,0
1:22:6:0:0,22.5,0.71,0.89,0,0,0
1:22:7:0:0,22.6,0.85,0.85,0,0,0
1:22:8:0:0,23.4,1.65,0.82,0,0,0
1:22:9:0:0,22.6,0.85,0.8,0,0,0
1:22:10:0:0,20.5,1.86,0.8,0,0,0
1:22:11:0:0,19.6,1.33,0.78,0,0,0
1:22:12:0:0,19.4,1.52,0.76,0,0,0
1:22:13:0:0,18.1,2.23,0.77,0,0,0
1:22:14:0:0,18.1,1.7,0.79,1,0,1
1:22:15:0:0,20.5,0.98,0.74,10,3,13
1:22:16:0:0,21.9,1.44,0.76,20,7,27
1:22:17:0:0,24.6,1.18,0.66,23,8,31
1:22:18:0:0,25.9,1.39,0.6,26,9,35
1:22:19:0:0,27.7,0.78,0.55,27,9,36
1:22:20:0:0,28.6,0.87,0.55,30,10,40
1:22:21:0:0,29.7,0.68,0.54,19,6,25
1:22:22:0:0,29.1,0.92,0.56,10,3,13
1:22:23:0:0,27.1,1.52,0.62,2,1,2
1:23:0:0:0,24.6,0.94,0.81,0,0,0
1:23:1:0:0,25.9,0.89,0.89,0,0,0
1:23:2:0:0,26.8,1.36,0.87,0,0,0
1:23:3:0:0,27.1,1.62,0.83,0,0,0
1:23:4:0:0,27.3,0.96,0.81,0,0,0
1:23:5:0:0,28.0,1.44,0.82,0,0,0
1:23:6:0:0,28.4,0.78,0.77,0,0,0
1:23:7:0:0,28.6,0.88,0.79,0,0,0
1:23:8:0:0,28.0,1.02,0.82,0,0,0
1:23:9:0:0,29.7,0.8,0.79,0,0,0
1:23:10:0:0,29.7,0.81,0.75,0,0,0
1:23:11:0:0,29.3,0.76,0.75,0,0,0
1:23:12:0:0,29.8,1.5,0.85,0,0,0
1:23:13:0:0,30.2,1.72,0.81,0,0,0
1:23:14:0:0,30.9,1.22,0.75,0,0,0
1:23:15:0:0,32.2,1.66,0.77,4,1,6
1:23:16:0:0,32.5,2.08,0.73,9,3,12
1:23:17:0:0,35.1,1.72,0.68,26,9,35
1:23:18:0:0,36.3,1.79,0.64,25,8,33
1:23:19:0:0,36.7,2.29,0.64,21,7,27
1:23:20:0:0,37.0,2.82,0.65,8,3,11
1:23:21:0:0,27.9,4.56,0.87,2,1,3
1:23:22:0:0,28.6,1.35,0.92,4,1,5
1:23:23:0:0,27.0,1.39,0.9,8,3,10
1:24:0:0:0,26.6,1.19,0.9,0,0,0
1:24:1:0:0,26.1,0.7,0.77,0,0,0
1:24:2:0:0,29.1,1.12,0.78,0,0,0
1:24:3:0:0,28.8,0.97,0.7,0,0,0
1:24:4:0:0,27.1,0.99,0.66,0,0,0
1:24:5:0:0,27.1,1.45,0.74,0,0,0
1:24:6:0:0,27.3,1.0,0.72,0,0,0
1:24:7:0:0,26.6,0.56,0.73,0,0,0
1:24:8:0:0,25.7,1.22,0.76,0,0,0
1:24:9:0:0,25.2,2.03,0.75,0,0,0
1:24:10:0:0,24.6,1.76,0.78,0,0,0
1:24:11:0:0,23.0,1.12,0.76,0,0,0
1:24:12:0:0,22.3,0.68,0.8,0,0,0
1:24:13:0:0,22.1,1.63,0.77,0,0,0
1:24:14:0:0,20.3,0.98,0.78,0,0,0
1:24:15:0:0,23.2,1.08,0.8,11,4,15
1:24:16:0:0,23.0,2.0,0.85,9,3,11
1:24:17:0:0,22.8,1.89,0.87,8,3,10
1:24:18:0:0,24.1,1.79,0.87,23,8,31
1:24:19:0:0,24.8,2.05,0.84,25,8,33
1:24:20:0:0,23.9,2.39,0.81,22,7,29
1:24:21:0:0,25.5,1.54,0.75,20,7,27
1:24:22:0:0,25.5,1.02,0.73,13,4,17
1:24:23:0:0,25.3,1.29,0.72,4,1,5
1:25:0:0:0,20.8,2.52,0.8,0,0,0
1:25:1:0:0,19.4,2.9,0.87,0,0,0
1:25:2:0:0,17.8,3.05,0.88,0,0,0
1:25:3:0:0,17.4,2.94,0.88,0,0,0
1:25:4:0:0,16.7,2.9,0.83,0,0,0
1:25:5:0:0,17.8,2.88,0.79,0,0,0
1:25:6:0:0,17.2,2.39,0.73,0,0,0
1:25:7:0:0,18.5,2.55,0.74,0,0,0
1:25:8:0:0,14.2,1.41,0.8,0,0,0
1:25:9:0:0,17.1,1.86,0.78,0,0,0
1:25:10:0:0,17.2,1.28,0.78,0,0,0
1:25:11:0:0,16.9,1.58,0.78,0,0,0
1:25:12:0:0,16.5,2.06,0.83,0,0,0
1:25:13:0:0,14.9,2.3,0.87,0,0,0
1:25:14:0:0,17.4,2.4,0.86,0,0,0
1:25:15:0:0,17.6,1.42,0.85,5,2,6
1:25:16:0:0,18.0,1.17,0.84,16,5,21
1:25:17:0:0,18.1,1.45,0.81,17,6,22
1:25:18:0:0,18.7,0.84,0.8,26,9,34
1:25:19:0:0,20.8,0.96,0.73,41,14,55
1:25:20:0:0,22.6,1.05,0.66,37,12,49
1:25:21:0:0,23.4,0.85,0.56,31,10,41
1:25:22:0:0,22.3,1.13,0.58,16,5,22
1:25:23:0:0,21.0,0.87,0.62,5,2,7
1:26:0:0:0,19.6,1.13,0.74,0,0,0
1:26:1:0:0,18.5,1.08,0.77,0,0,0
1:26:2:0:0,17.8,0.85,0.88,0,0,0
1:26:3:0:0,17.1,0.62,0.89,0,0,0
1:26:4:0:0,16.2,0.63,0.89,0,0,0
1:26:5:0:0,15.8,1.63,0.86,0,0,0
1:26:6:0:0,15.6,1.08,0.84,0,0,0
1:26:7:0:0,15.4,1.23,0.8,0,0,0
1:26:8:0:0,13.3,1.23,0.82,0,0,0
1:26:9:0:0,13.8,2.01,0.81,0,0,0
1:26:10:0:0,12.6,1.77,0.79,0,0,0
1:26:11:0:0,12.7,2.1,0.79,0,0,0
1:26:12:0:0,10.8,2.44,0.81,0,0,0
1:26:13:0:0,10.8,2.15,0.78,0,0,0
1:26:14:0:0,7.9,0.45,0.79,1,0,1
1:26:15:0:0,10.8,0.35,0.79,4,1,5
1:26:16:0:0,10.9,1.23,0.85,16,5,21
1:26:17:0:0,12.6,2.45,0.87,19,6,26
1:26:18:0:0,15.6,2.33,0.83,27,9,36
1:26:19:0:0,17.2,2.35,0.78,43,14,57
1:26:20:0:0,17.6,2.45,0.75,29,10,39
1:26:21:0:0,18.5,1.99,0.7,27,9,36
1:26:22:0:0,19.8,1.68,0.58,21,7,28
1:26:23:0:0,18.9,1.77,0.55,10,3,13
1:27:0:0:0,16.7,1.43,0.59,0,0,1
1:27:1:0:0,15.6,1.99,0.5,0,0,0
1:27:2:0:0,13.1,1.71,0.56,0,0,0
1:27:3:0:0,9.0,0.69,0.64,0,0,0
1:27:4:0:0,7.0,0.86,0.73,0,0,0
1:27:5:0:0,5.9,0.9,0.74,0,0,0
1:27:6:0:0,7.0,1.69,0.84,0,0,0
1:27:7:0:0,7.5,1.08,0.88,0,0,0
1:27:8:0:0,10.0,1.28,0.86,0,0,0
1:27:9:0:0,8.8,0.67,0.85,0,0,0
1:27:10:0:0,8.1,1.04,0.84,0,0,0
1:27:11:0:0,6.1,1.52,0.84,0,0,0
1:27:12:0:0,3.7,1.27,0.83,0,0,0
1:27:13:0:0,2.1,1.31,0.82,0,0,0
1:27:14:0:0,2.5,1.73,0.82,1,0,1
1:27:15:0:0,3.0,2.1,0.82,9,3,12
1:27:16:0:0,4.6,2.25,0.82,20,7,27
1:27:17:0:0,7.0,1.93,0.83,31,10,42
1:27:18:0:0,9.1,1.15,0.84,37,12,50
1:27:19:0:0,12.6,1.57,0.81,39,13,52
1:27:20:0:0,15.4,2.31,0.7,37,12,49
1:27:21:0:0,14.7,2.25,0.72,31,10,41
1:27:22:0:0,16.3,0.81,0.65,21,7,28
1:27:23:0:0,15.4,1.05,0.63,10,3,13
1:28:0:0:0,10.4,1.39,0.69,1,0,1
1:28:1:0:0,8.6,1.51,0.77,0,0,0
1:28:2:0:0,4.3,1.07,0.84,0,0,0
1:28:3:0:0,4.3,0.84,0.84,0,0,0
1:28:4:0:0,5.4,0.32,0.83,0,0,0
1:28:5:0:0,3.9,1.01,0.81,0,0,0
1:28:6:0:0,5.9,1.43,0.77,0,0,0
1:28:7:0:0,6.3,0.85,0.73,0,0,0
1:28:8:0:0,5.2,0.34,0.74,0,0,0
1:28:9:0:0,3.0,0.51,0.8,0,0,0
1:28:10:0:0,3.2,1.03,0.8,0,0,0
1:28:11:0:0,1.2,0.86,0.8,0,0,0
1:28:12:0:0,1.8,1.61,0.8,0,0,0
1:28:13:0:0,3.2,1.75,0.79,0,0,0
1:28:14:0:0,3.9,0.48,0.78,1,0,1
1:28:15:0:0,2.7,0.43,0.79,6,2,8
1:28:16:0:0,5.0,0.86,0.79,12,4,16
1:28:17:0:0,10.0,1.26,0.76,26,9,35
1:28:18:0:0,12.4,1.41,0.73,36,12,47
1:28:19:0:0,14.4,1.51,0.69,39,13,51
1:28:20:0:0,15.6,1.71,0.67,36,12,49
1:28:21:0:0,15.8,2.06,0.67,31,10,41
1:28:22:0:0,13.8,1.66,0.69,20,7,27
1:28:23:0:0,12.9,1.16,0.71,9,3,12
1:29:0:0:0,11.8,0.66,0.7,1,0,1
1:29:1:0:0,11.3,0.86,0.72,0,0,0
1:29:2:0:0,7.5,0.85,0.74,0,0,0
1:29:3:0:0,5.7,0.68,0.82,0,0,0
1:29:4:0:0,3.6,0.65,0.84,0,0,0
1:29:5:0:0,8.1,0.81,0.82,0,0,0
1:29:6:0:0,4.5,0.62,0.83,0,0,0
1:29:7:0:0,5.7,1.06,0.85,0,0,0
1:29:8:0:0,7.2,0.8,0.82,0,0,0
1:29:9:0:0,9.1,0.81,0.81,0,0,0
1:29:10:0:0,7.3,1.08,0.8,0,0,0
1:29:11:0:0,9.3,0.88,0.79,0,0,0
1:29:12:0:0,5.0,0.43,0.8,0,0,0
1:29:13:0:0,6.1,0.2,0.83,0,0,0
1:29:14:0:0,6.8,0.4,0.82,1,0,2
1:29:15:0:0,5.2,0.48,0.81,7,2,9
1:29:16:0:0,8.2,0.63,0.82,15,5,21
1:29:17:0:0,11.1,0.65,0.79,20,7,27
1:29:18:0:0,15.8,1.05,0.72,26,9,34
1:29:19:0:0,18.5,1.33,0.65,32,11,43
1:29:20:0:0,19.6,1.25,0.65,26,9,35
1:29:21:0:0,21.0,1.69,0.62,27,9,37
1:29:22:0:0,21.0,1.83,0.61,19,6,26
1:29:23:0:0,13.6,0.9,0.69,6,2,8
1:30:0:0:0,12.7,0.52,0.76,0,0,1
1:30:1:0:0,10.9,0.54,0.76,0,0,0
1:30:2:0:0,10.8,0.39,0.8,0,0,0
1:30:3:0:0,8.1,0.74,0.78,0,0,0
1:30:4:0:0,7.3,0.42,0.84,0,0,0
1:30:5:0:0,9.7,0.56,0.81,0,0,0
1:30:6:0:0,12.6,0.33,0.77,0,0,0
1:30:7:0:0,10.2,0.56,0.77,0,0,0
1:30:8:0:0,10.2,0.91,0.78,0,0,0
1:30:9:0:0,10.8,0.56,0.77,0,0,0
1:30:10:0:0,11.3,0.36,0.75,0,0,0
1:30:11:0:0,10.9,0.26,0.75,0,0,0
1:30:12:0:0,9.3,0.86,0.77,0,0,0
1:30:13:0:0,10.0,0.81,0.8,0,0,0
1:30:14:0:0,10.9,0.67,0.78,1,0,2
1:30:15:0:0,11.1,0.73,0.74,11,4,14
1:30:16:0:0,13.6,1.06,0.75,21,7,28
1:30:17:0:0,18.1,1.63,0.68,31,10,42
1:30:18:0:0,17.8,2.99,0.68,36,12,48
1:30:19:0:0,21.7,1.15,0.61,38,13,51
1:30:20:0:0,20.3,2.87,0.65,37,12,50
1:30:21:0:0,24.3,1.45,0.61,30,10,39
1:30:22:0:0,25.0,2.0,0.58,20,7,27
1:30:23:0:0,17.2,1.59,0.63,8,3,11
1:31:0:0:0,15.4,0.57,0.71,0,0,0
1:31:1:0:0,12.9,0.57,0.76,0,0,0
1:31:2:0:0,17.4,1.13,0.75,0,0,0
1:31:3:0:0,18.5,0.54,0.71,0,0,0
1:31:4:0:0,17.4,0.37,0.7,0,0,0
1:31:5:0:0,17.4,1.36,0.71,0,0,0
1:31:6:0:0,22.5,1.35,0.69,0,0,0
1:31:7:0:0,19.0,0.46,0.67,0,0,0
1:31:8:0:0,13.8,0.54,0.74,0,0,0
1:31:9:0:0,11.7,0.36,0.83,0,0,0
1:31:10:0:0,10.9,0.73,0.85,0,0,0
1:31:11:0:0,15.8,0.8,0.82,0,0,0
1:31:12:0:0,17.4,0.91,0.78,0,0,0
1:31:13:0:0,13.1,0.53,0.8,0,0,0
1:31:14:0:0,14.2,0.27,0.82,1,0,2
1:31:15:0:0,16.0,0.9,0.79,10,3,13
1:31:16:0:0,18.3,1.45,0.73,23,8,30
1:31:17:0:0,21.6,1.1,0.67,31,10,41
1:31:18:0:0,28.2,0.93,0.6,37,12,50
1:31:19:0:0,25.5,1.91,0.62,40,13,53
1:31:20:0:0,28.0,1.56,0.61,38,13,50
1:31:21:0:0,28.9,1.53,0.59,30,10,40
1:31:22:0:0,38.3,1.96,0.5,13,4,17
1:31:23:0:0,27.5,1.35,0.49,5,2,7
2:1:0:0:0,29.3,0.57,0.59,0,0,0
2:1:1:0:0,32.5,0.88,0.6,0,0,0
2:1:2:0:0,33.6,2.33,0.5,0,0,0
2:1:3:0:0,30.2,1.59,0.51,0,0,0
2:1:4:0:0,34.0,1.0,0.52,0,0,0
2:1:5:0:0,29.8,1.02,0.55,0,0,0
2:1:6:0:0,29.7,0.75,0.53,0,0,0
2:1:7:0:0,30.7,0.7,0.5,0,0,0
2:1:8:0:0,32.4,1.43,0.48,0,0,0
2:1:9:0:0,30.2,1.92,0.47,0,0,0
2:1:10:0:0,30.0,1.5,0.49,0,0,0
2:1:11:0:0,31.3,0.71,0.54,0,0,0
2:1:12:0:0,30.0,1.74,0.48,0,0,0
2:1:13:0:0,32.5,2.67,0.43,0,0,0
2:1:14:0:0,26.4,0.99,0.52,1,0,1
2:1:15:0:0,31.5,1.33,0.56,11,4,14
2:1:16:0:0,32.0,1.1,0.52,24,8,33
2:1:17:0:0,38.8,1.1,0.51,33,11,44
2:1:18:0:0,39.7,1.98,0.39,39,13,52
2:1:19:0:0,41.0,2.29,0.43,38,13,51
2:1:20:0:0,37.4,2.42,0.39,23,8,31
2:1:21:0:0,37.0,1.41,0.52,17,6,22
2:1:22:0:0,36.7,1.41,0.46,12,4,16
2:1:23:0:0,35.2,0.71,0.5,5,2,7
2:2:0:0:0,34.2,0.92,0.52,0,0,1
2:2:1:0:0,35.6,1.21,0.49,0,0,0
2:2:2:0:0,35.1,1.74,0.4,0,0,0
2:2:3:0:0,36.0,1.69,0.38,0,0,0
2:2:4:0:0,36.0,1.56,0.39,0,0,0
2:2:5:0:0,33.6,0.51,0.47,0,0,0
2:2:6:0:0,34.2,1.38,0.46,0,0,0
2:2:7:0:0,30.0,0.72,0.52,0,0,0
2:2:8:0:0,31.1,0.69,0.54,0,0,0
2:2:9:0:0,29.7,1.02,0.56,0,0,0
2:2:10:0:0,29.1,1.18,0.59,0,0,0
2:2:11:0:0,30.6,1.03,0.61,0,0,0
2:2:12:0:0,29.8,0.3,0.61,0,0,0
2:2:13:0:0,27.9,1.74,0.67,0,0,0
2:2:14:0:0,28.8,1.23,0.63,0,0,0
2:2:15:0:0,26.8,0.43,0.67,4,1,5
2:2:16:0:0,27.0,0.81,0.68,6,2,8
2:2:17:0:0,27.7,1.02,0.66,9,3,12
2:2:18:0:0,34.3,2.22,0.65,9,3,13
2:2:19:0:0,36.7,2.61,0.62,15,5,20
2:2:20:0:0,36.0,2.93,0.63,11,4,14
2:2:21:0:0,34.3,3.1,0.76,9,3,12
2:2:22:0:0,34.2,2.98,0.83,6,2,8
2:2:23:0:0,32.7,1.18,0.84,8,3,11
2:3:0:0:0,30.0,1.07,0.82,0,0,0
2:3:1:0:0,29.8,2.16,0.83,0,0,0
2:3:2:0:0,31.3,1.18,0.8,0,0,0
2:3:3:0:0,31.1,1.82,0.73,0,0,0
2:3:4:0:0,29.1,2.15,0.71,0,0,0
2:3:5:0:0,29.5,3.1,0.72,0,0,0
2:3:6:0:0,29.5,3.41,0.75,0,0,0
2:3:7:0:0,29.1,3.2,0.74,0,0,0
2:3:8:0:0,29.3,2.97,0.72,0,0,0
2:3:9:0:0,26.4,2.54,0.69,0,0,0
2:3:10:0:0,26.2,1.28,0.73,0,0,0
2:3:11:0:0,23.7,0.58,0.78,0,0,0
2:3:12:0:0,25.7,0.65,0.81,0,0,0
2:3:13:0:0,22.8,1.16,0.8,0,0,0
2:3:14:0:0,21.7,0.77,0.86,0,0,0
2:3:15:0:0,24.6,0.49,0.86,7,2,10
2:3:16:0:0,27.0,1.24,0.83,17,6,22
2:3:17:0:0,30.4,1.21,0.79,31,10,41
2:3:18:0:0,31.1,1.86,0.73,30,10,40
2:3:19:0:0,31.5,2.31,0.77,35,12,46
2:3:20:0:0,32.0,1.95,0.75,25,8,33
2:3:21:0:0,32.5,1.38,0.73,15,5,20
2:3:22:0:0,32.4,0.81,0.72,8,3,11
2:3:23:0:0,33.3,0.94,0.74,4,1,6
2:4:0:0:0,33.3,1.07,0.72,0,0,0
2:4:1:0:0,31.8,2.15,0.56,0,0,0
2:4:2:0:0,34.3,0.91,0.66,0,0,0
2:4:3:0:0,30.2,1.45,0.67,0,0,0
2:4:4:0:0,30.2,1.06,0.72,0,0,0
2:4:5:0:0,27.7,0.88,0.75,0,0,0
2:4:6:0:0,28.6,0.39,0.78,0,0,0
2:4:7:0:0,30.0,0.84,0.79,0,0,0
2:4:8:0:0,29.3,0.49,0.82,0,0,0
2:4:9:0:0,28.2,0.43,0.73,0,0,0
2:4:10:0:0,26.8,0.83,0.77,0,0,0
2:4:11:0:0,29.7,0.47,0.73,0,0,0
2:4:12:0:0,30.2,0.39,0.7,0,0,0
2:4:13:0:0,31.1,0.68,0.7,0,0,0
2:4:14:0:0,33.1,0.91,0.69,0,0,0
2:4:15:0:0,33.4,0.45,0.67,5,2,6
2:4:16:0:0,33.8,0.97,0.68,14,5,19
2:4:17:0:0,38.8,1.56,0.63,31,10,42
2:4:18:0:0,39.9,2.28,0.6,31,10,41
2:4:19:0:0,40.6,2.53,0.61,34,11,45
2:4:20:0:0,41.4,3.46,0.57,38,13,50
2:4:21:0:0,42.6,2.64,0.55,33,11,44
2:4:22:0:0,42.6,2.01,0.54,24,8,31
2:4:23:0:0,42.1,2.09,0.52,11,4,15
2:5:0:0:0,37.9,1.39,0.55,2,1,3
2:5:1:0:0,35.8,1.44,0.62,0,0,0
2:5:2:0:0,35.6,1.07,0.66,0,0,0
2:5:3:0:0,34.9,2.14,0.68,0,0,0
2:5:4:0:0,35.8,1.87,0.63,0,0,0
2:5:5:0:0,35.6,0.28,0.64,0,0,0
2:5:6:0:0,36.5,1.59,0.64,0,0,0
2:5:7:0:0,36.9,1.74,0.63,0,0,0
2:5:8:0:0,33.6,0.96,0.67,0,0,0
2:5:9:0:0,34.3,0.46,0.69,0,0,0
2:5:10:0:0,34.5,0.78,0.7,0,0,0
2:5:11:0:0,32.9,1.52,0.75,0,0,0
2:5:12:0:0,35.2,0.6,0.74,0,0,0
2:5:13:0:0,33.4,0.39,0.74,0,0,0
2:5:14:0:0,33.8,0.28,0.71,1,0,1
2:5:15:0:0,34.5,0.38,0.71,7,2,9
2:5:16:0:0,32.7,1.01,0.78,23,8,30
2:5:17:0:0,37.9,1.03,0.69,33,11,44
2:5:18:0:0,39.6,1.36,0.63,39,13,52
2:5:19:0:0,42.4,1.68,0.58,41,14,55
2:5:20:0:0,43.5,2.29,0.55,36,12,48
2:5:21:0:0,44.6,2.01,0.5,32,11,43
2:5:22:0:0,44.2,2.04,0.48,20,7,26
2:5:23:0:0,43.0,2.02,0.48,8,3,10
2:6:0:0:0,40.5,1.93,0.53,1,0,1
2:6:1:0:0,35.8,1.09,0.59,0,0,0
2:6:2:0:0,38.5,0.69,0.66,0,0,0
2:6:3:0:0,37.9,1.29,0.56,0,0,0
2:6:4:0:0,36.7,0.74,0.61,0,0,0
2:6:5:0:0,37.8,0.67,0.62,0,0,0
2:6:6:0:0,37.4,0.38,0.65,0,0,0
2:6:7:0:0,35.6,0.57,0.65,0,0,0
2:6:8:0:0,38.5,0.78,0.64,0,0,0
2:6:9:0:0,38.3,1.27,0.62,0,0,0
2:6:10:0:0,36.7,1.6,0.62,0,0,0
2:6:11:0:0,36.9,1.65,0.65,0,0,0
2:6:12:0:0,38.5,1.24,0.6,0,0,0
2:6:13:0:0,37.4,1.54,0.6,0,0,0
2:6:14:0:0,37.8,1.43,0.58,0,0,0
2:6:15:0:0,39.6,1.95,0.55,2,1,3
2:6:16:0:0,40.8,1.88,0.5,12,4,16
2:6:17:0:0,42.4,1.48,0.48,32,11,43
2:6:18:0:0,45.7,2.39,0.45,44,15,59
2:6:19:0:0,42.3,3.12,0.44,28,9,37
2:6:20:0:0,42.4,2.41,0.45,14,5,19
2:6:21:0:0,43.7,3.48,0.44,22,7,29
2:6:22:0:0,42.1,3.3,0.46,20,7,26
2:6:23:0:0,39.7,3.19,0.49,8,3,11
2:7:0:0:0,39.7,3.91,0.52,0,0,0
2:7:1:0:0,37.9,3.39,0.53,0,0,0
2:7:2:0:0,36.3,3.0,0.57,0,0,0
2:7:3:0:0,35.8,0.76,0.62,0,0,0
2:7:4:0:0,37.6,0.82,0.59,0,0,0
2:7:5:0:0,37.2,1.03,0.62,0,0,0
2:7:6:0:0,37.4,1.21,0.66,0,0,0
2:7:7:0:0,36.1,2.0,0.69,0,0,0
2:7:8:0:0,36.7,2.49,0.7,0,0,0
2:7:9:0:0,37.2,2.44,0.7,0,0,0
2:7:10:0:0,37.4,2.57,0.71,0,0,0
2:7:11:0:0,37.4,3.09,0.72,0,0,0
2:7:12:0:0,37.8,1.83,0.72,0,0,0
2:7:13:0:0,38.5,1.23,0.69,0,0,0
2:7:14:0:0,38.5,0.78,0.7,0,0,0
2:7:15:0:0,39.6,0.94,0.7,2,1,3
2:7:16:0:0,41.7,1.94,0.68,10,3,13
2:7:17:0:0,39.6,2.61,0.69,8,3,10
2:7:18:0:0,38.8,2.56,0.83,6,2,8
2:7:19:0:0,38.5,1.99,0.86,7,2,9
2:7:20:0:0,38.5,2.1,0.85,7,2,9
2:7:21:0:0,38.7,3.15,0.8,9,3,12
2:7:22:0:0,40.5,3.0,0.74,13,4,18
2:7:23:0:0,40.6,2.48,0.72,4,1,6
2:8:0:0:0,39.7,3.29,0.72,0,0,0
2:8:1:0:0,38.5,1.95,0.76,0,0,0
2:8:2:0:0,39.4,2.03,0.79,0,0,0
2:8:3:0:0,36.3,1.66,0.8,0,0,0
2:8:4:0:0,37.2,0.99,0.86,0,0,0
2:8:5:0:0,38.5,3.14,0.81,0,0,0
2:8:6:0:0,39.2,2.59,0.79,0,0,0
2:8:7:0:0,39.4,2.97,0.76,0,0,0
2:8:8:0:0,39.7,3.07,0.73,0,0,0
2:8:9:0:0,37.0,2.1,0.69,0,0,0
2:8:10:0:0,36.3,1.3,0.74,0,0,0
2:8:11:0:0,35.1,0.81,0.75,0,0,0
2:8:12:0:0,34.5,0.37,0.74,0,0,0
2:8:13:0:0,35.6,1.39,0.74,0,0,0
2:8:14:0:0,36.0,0.65,0.71,1,0,2
2:8:15:0:0,37.6,0.74,0.61,13,4,17
2:8:16:0:0,41.5,0.75,0.58,25,8,33
2:8:17:0:0,44.8,1.86,0.5,34,11,46
2:8:18:0:0,44.4,2.81,0.45,40,13,54
2:8:19:0:0,46.6,2.49,0.41,42,14,56
2:8:20:0:0,47.1,2.47,0.38,40,13,54
2:8:21:0:0,47.1,2.59,0.38,34,11,45
2:8:22:0:0,47.1,2.37,0.35,24,8,32
2:8:23:0:0,46.2,2.14,0.35,11,4,15
2:9:0:0:0,42.8,1.97,0.39,1,0,2
2:9:1:0:0,45.0,2.71,0.42,0,0,0
2:9:2:0:0,45.3,3.71,0.41,0,0,0
2:9:3:0:0,43.7,2.75,0.43,0,0,0
2:9:4:0:0,43.3,1.48,0.47,0,0,0
2:9:5:0:0,45.5,2.36,0.45,0,0,0
2:9:6:0:0,44.4,1.92,0.46,0,0,0
2:9:7:0:0,46.2,2.69,0.49,0,0,0
2:9:8:0:0,45.5,2.96,0.5,0,0,0
2:9:9:0:0,45.9,2.95,0.53,0,0,0
2:9:10:0:0,45.3,2.11,0.56,0,0,0
2:9:11:0:0,42.1,1.6,0.61,0,0,0
2:9:12:0:0,41.9,1.73,0.65,0,0,0
2:9:13:0:0,43.9,1.87,0.62,0,0,0
2:9:14:0:0,42.3,1.65,0.63,0,0,1
2:9:15:0:0,46.0,2.04,0.61,7,2,9
2:9:16:0:0,48.4,1.44,0.56,16,5,21
2:9:17:0:0,49.8,1.51,0.53,32,11,42
2:9:18:0:0,50.7,1.45,0.52,29,10,39
2:9:19:0:0,50.9,1.36,0.51,28,9,38
2:9:20:0:0,54.0,1.94,0.48,43,14,57
2:9:21:0:0,52.5,2.27,0.47,30,10,40
2:9:22:0:0,51.4,2.2,0.47,23,8,31
2:9:23:0:0,52.0,1.46,0.45,12,4,16
2:10:0:0:0,49.5,0.94,0.48,2,1,2
2:10:1:0:0,48.0,1.4,0.52,0,0,0
2:10:2:0:0,47.7,1.72,0.54,0,0,0
2:10:3:0:0,47.7,2.44,0.55,0,0,0
2:10:4:0:0,46.9,2.64,0.55,0,0,0
2:10:5:0:0,49.1,2.63,0.53,0,0,0
2:10:6:0:0,47.1,1.87,0.54,0,0,0
2:10:7:0:0,45.5,1.57,0.58,0,0,0
2:10:8:0:0,46.2,1.46,0.59,0,0,0
2:10:9:0:0,47.7,1.47,0.57,0,0,0
2:10:10:0:0,46.9,1.88,0.56,0,0,0
2:10:11:0:0,45.5,1.61,0.59,0,0,0
2:10:12:0:0,48.4,1.8,0.56,0,0,0
2:10:13:0:0,47.8,1.73,0.52,0,0,0
2:10:14:0:0,48.2,2.33,0.52,0,0,0
2:10:15:0:0,48.0,3.83,0.52,4,1,5
2:10:16:0:0,50.0,3.41,0.51,23,8,31
2:10:17:0:0,50.4,2.6,0.49,22,7,29
2:10:18:0:0,53.1,2.55,0.47,33,11,44
2:10:19:0:0,54.3,2.12,0.45,37,12,49
2:10:20:0:0,57.9,2.65,0.42,42,14,57
2:10:21:0:0,53.4,3.58,0.42,25,8,34
2:10:22:0:0,48.2,4.54,0.5,9,3,12
2:10:23:0:0,46.6,4.5,0.54,3,1,4
2:11:0:0:0,44.8,3.92,0.6,0,0,0
2:11:1:0:0,42.1,1.5,0.76,0,0,0
2:11:2:0:0,43.5,2.55,0.81,0,0,0
2:11:3:0:0,41.4,0.96,0.87,0,0,0
2:11:4:0:0,42.8,2.36,0.79,0,0,0
2:11:5:0:0,42.8,1.71,0.8,0,0,0
2:11:6:0:0,41.4,1.31,0.8,0,0,0
2:11:7:0:0,40.6,0.92,0.86,0,0,0
2:11:8:0:0,41.9,0.25,0.83,0,0,0
2:11:9:0:0,42.6,0.34,0.78,0,0,0
