Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
GYR,GOODYEAR MUNICIPAL,Maricopa,AZ,-112.3736,33.4224,295.0,America/Phoenix
GCN,GRAND CANYON PARK,Coconino,AZ,-112.1547,35.9461,2014.0,America/Phoenix
40G,GRAND CANYON/VALLE,Coconino,AZ,-112.15,35.65,1830.0,America/Phoenix
IGM,KINGMAN (AMOS),Mohave,AZ,-113.933,35.2577,1033.0,America/Phoenix
HII,Lake Havasu City,Mohave,AZ,-114.3583,34.5711,226.631,America/Los_Angeles
LUF,LUKE AFB/PHOENIX,Maricopa,AZ,-112.383,33.535,332.0,America/Phoenix
A39,Maricopa - Ak-chin,Pinal,AZ,-111.9185,32.9908,391.137,America/Phoenix
FFZ,MESA/FALCON FIELD,Maricopa,AZ,-111.7283,33.4608,424.0,America/Phoenix
OLS,NOGALES INTL AIRPORT,Santa Cruz,AZ,-110.8458,31.4208,1206.0,America/Phoenix
PGA,PAGE MUNI (AMOS),Coconino,AZ,-111.4484,36.9261,1304.0,America/Denver
PAN,Payson,Gila,AZ,-111.3393,34.2568,1571.9,America/Phoenix
P48,Peoria Pleasant Valley,Maricopa,AZ,-112.2507,33.8006,483.927,America/Phoenix
PHX,PHOENIX/SKY HARBOR,Pinal,AZ,-112.0116,33.4343,337.0,America/Phoenix
ALK,Pioneer Airfield,Cochise,AZ,-110.4281,31.6072,1453.0,America/Phoenix
PRC,PRESCOTT/LOVE FLD,Yavapai,AZ,-112.42,34.65,1537.0,America/Phoenix
SAD,SAFFORD MUNICIPAL,Graham,AZ,-109.6353,32.8547,968.0,America/Phoenix
SDL,SCOTTSDALE MUNI,Maricopa,AZ,-111.9105,33.6229,460.0,America/Phoenix
SEZ,Sedona,Yavapai,AZ,-111.7884,34.8486,1472.0,America/Phoenix
SOW,SHOW LOW MUNICIPAL,Navajo,AZ,-110.0057,34.2655,1954.0,America/Phoenix
JTC,Springerville,Apache,AZ,-109.3109,34.1294,2148.36,America/Phoenix
SJN,ST. JOHNS AIR PARK,Apache,AZ,-109.38,34.52,1747.0,America/Phoenix
TUS,TUCSON INTL AIRPORT,Pima,AZ,-110.938,32.1203,779.0,America/Phoenix
AVQ,Tucson - Marana ,Pima,AZ,-111.2184,32.4096,615.817,America/Phoenix
RYN,TUCSON/RYAN FLD ,Cochise,AZ,-111.1746,32.1422,737.0,America/Phoenix
NOZ,Wellton,Yuma,AZ,-114.4673,32.5095,94.9748,America/Phoenix
CMR,Williams,Yavapai,AZ,-112.1947,35.3054,2036.0,America/Phoenix
IWA,WILLIAMS AFB/CHANDL,Pinal,AZ,-111.6555,33.3078,422.0,America/Phoenix
RQE,WINDOW ROCK (WAS P34),Apache,AZ,-109.0614,35.6575,2054.0,America/Denver
INW,WINSLOW (AUT),Navajo,AZ,-110.7225,35.0219,1488.0,America/Phoenix
YUM,YUMA INTL AIRPORT,Yuma,AZ,-114.606,32.6566,63.0,America/Phoenix
NYL,YUMA MCAS,Yuma,AZ,-114.606,32.6566,65.0,America/Phoenix
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AAT,ALTURAS (WAS O00),Modoc,CA,-120.5644,41.4914,1333.0,America/Los_Angeles
ACV,ARCATA/EUREKA ARPT,Humboldt,CA,-124.1086,40.9781,66.0,America/Los_Angeles
AUN,AURBURN MUNICIPAL AIRPORT,El Dorado,CA,-121.0817,38.9548,467.0,America/Los_Angeles
AVX,AVALON/CATALINA,Los Angeles,CA,-118.4158,33.405,488.0,America/Los_Angeles
BFL,BAKERSFIELD/MEADOWS,Kern,CA,-119.0542,35.4344,150.0,America/Los_Angeles
DAG,BARSTOW-DAGGETT,San Bernardino,CA,-116.7858,34.8536,587.0,America/Los_Angeles
BAB,BEALE AFB/MARYSVILE,Sutter,CA,-121.4366,39.1361,34.0,America/Los_Angeles
BUO,BEAUMONT,Riverside,CA,-116.9667,33.9333,692.0,America/Los_Angeles
BYS,BICYCLE LAKE    ,San Bernardino,CA,-116.63,35.2805,716.0,America/Los_Angeles
L35,Big Bear City,San Bernardino,CA,-116.856,34.2638,2058.0,America/Los_Angeles
BIH,BISHOP AIRPORT,Inyo,CA,-118.3636,37.3731,1263.0,America/Los_Angeles
BLU,BLUE CANYON (AMOS),Placer,CA,-120.7097,39.275,1611.0,America/Los_Angeles
BLH,BLYTHE AIRPORT,Riverside,CA,-114.7169,33.6192,121.0,America/Los_Angeles
L08,Borrego Springs ,San Diego,CA,-116.321,33.259,160.025,America/Los_Angeles
BUR,BURBANK/GLENDALE,Los Angeles,CA,-118.3587,34.2007,236.0,America/Los_Angeles
C83,Byron,Contra Costa,CA,-121.6244,37.8276,15.7458,America/Los_Angeles
CXL,CALEXICO INTL   ,Imperial,CA,-115.5133,32.6695,1.0,America/Santa_Isabel
CMA,CAMARILLO (AWOS),Ventura,CA,-119.0944,34.2137,23.0,America/Los_Angeles
CZZ,CAMPO (AWRS),San Diego,CA,-116.4683,32.6261,802.0,America/Los_Angeles
NXF,Camp Pendleton,San Diego,CA,-117.4565,33.2856,27.0,America/Los_Angeles
NFG,CAMP PENDLETON MCAS,San Diego,CA,-117.3551,33.3011,24.0,America/Los_Angeles
CRQ,CARLSBAD/PALOMAR,San Diego,CA,-117.28,33.13,100.0,America/Los_Angeles
CIC,CHICO MUNICIPAL,Butte,CA,-121.8584,39.7954,73.0,America/Los_Angeles
NID,CHINA LAKE (NAF),Kern,CA,-117.692,35.6855,696.0,America/Los_Angeles
CNO,CHINO AIRPORT,San Bernardino,CA,-117.6361,33.9753,198.0,America/Los_Angeles
O22,Columbia,Stanislaus,CA,-120.4146,38.0304,646.0,America/Los_Angeles
CCR,Concord/Buchanan,Contra Costa,CA,-122.0526,37.9916,4.87477,America/Los_Angeles
AJO,Corona,Orange,CA,-117.6024,33.8977,162.5,America/Los_Angeles
CEC,Crescent City,Del Norte,CA,-124.238,41.7837,19.5743,America/Los_Angeles
EDW,EDWARDS AFB,Kern,CA,-117.8837,34.9054,702.0,America/Los_Angeles
9L2,EDWARDS N-AUX   ,San Bernardino,CA,-117.8631,34.9908,701.0,America/Los_Angeles
NJK,EL CENTRO NAF,Imperial,CA,-115.6717,32.8292,-17.0,America/Los_Angeles
EMT,EL MONTE,Los Angeles,CA,-118.035,34.086,90.0,America/Los_Angeles
NZJ,EL TORO MCAS,Los Angeles,CA,-117.731,33.676,117.0,America/Los_Angeles
EKA,EUREKA,Humboldt,CA,-124.1603,40.8097,18.0,America/Los_Angeles
L18,Fallbrook,San Diego,CA,-117.2509,33.3542,213.528,America/Los_Angeles
FOT,Fortuna,Humboldt,CA,-124.1327,40.5539,112.336,America/Los_Angeles
FAT,FRESNO AIR TERMINAL,Fresno,CA,-119.7194,36.78,100.0,America/Los_Angeles
FCH,Fresno - Chandler,Fresno,CA,-119.8203,36.7321,95.9209,America/Los_Angeles
FUL,FULLERTON MUNICIPAL,Orange,CA,-117.98,33.87,29.0,America/Los_Angeles
GOO,Grass Valley,Nevada,CA,-121.0031,39.224,949.514,America/Los_Angeles
HAF,Half Moon Bay,San Mateo,CA,-122.4996,37.5136,9.36677,America/Los_Angeles
HJO,Hanford,Kings,CA,-119.6232,36.3114,76.3667,America/Los_Angeles
HHR,HAWTHORNE MUNICIPAL,Los Angeles,CA,-118.3352,33.9228,19.0,America/Los_Angeles
HWD,Hayward,Alameda,CA,-122.1212,37.6588,8.88734,America/Los_Angeles
CVH,Hollister,Monterey,CA,-121.4103,36.8933,70.1,America/Los_Angeles
IPL,IMPERIAL,Imperial,CA,-115.5787,32.8342,-15.0,America/Los_Angeles
NRS,IMPERIAL BEACH/REAM,San Diego,CA,-117.11,32.5631,7.0,America/Los_Angeles
IYK,INYOKERN,Kern,CA,-117.8295,35.6587,749.0,America/Los_Angeles
JAQ,Jackson,Amador,CA,-120.7943,38.3742,511.722,America/Los_Angeles
WJF,LANCASTER/FOX FIELD,Los Angeles,CA,-118.2186,34.7411,715.0,America/Los_Angeles
POC,LA VERNE/BRACKETT,Los Angeles,CA,-117.7818,34.0917,308.0,America/Los_Angeles
WHP,LA / WHITEMAN   ,Los Angeles,CA,-118.4134,34.2593,306.0,America/Los_Angeles
NLC,LEMOORE NAS/REEVES,Kings,CA,-119.9521,36.333,72.0,America/Los_Angeles
LHM,Lincoln,Placer,CA,-121.3513,38.9092,36.9,America/Los_Angeles
LVK,Livermore,Alameda,CA,-121.8149,37.6931,117.814,America/Los_Angeles
LPC,LOMPOC (AWOS),Santa Barbara,CA,-120.4675,34.6656,27.0,America/Los_Angeles
LGB,LONG BEACH AIRPORT,Los Angeles,CA,-118.1472,33.8118,12.0,America/Los_Angeles
SLI,LOS ALAMITOS AAF,Los Angeles,CA,-118.052,33.79,11.0,America/Los_Angeles
CQT,LOS ANGELES DOWNTOWN/USC,Los Angeles,CA,-118.2912,34.0235,56.0,America/Los_Angeles
LAX,LOS ANGELES INTL,Los Angeles,CA,-118.3865,33.9382,32.0,America/Los_Angeles
MAE,Madera,Madera,CA,-120.1107,36.9849,76.4507,America/Los_Angeles
MMH,MAMMOTH/JUNE LAKES,Mono,CA,-118.8388,37.6241,2173.0,America/Los_Angeles
RIV,MARCH AFB/RIVERSIDE,Riverside,CA,-117.25,33.9,469.0,America/Los_Angeles
MYV,Marysville/Yuba County,Yuba,CA,-121.5688,39.102,16.997,America/Los_Angeles
MHR,MATHER FIELD,Sacramento,CA,-121.2973,38.5553,29.0,America/Los_Angeles
MCE,Merced,Merced,CA,-120.5179,37.286,45.5413,America/Los_Angeles
MER,MERCED/CASTLE AF,Fresno,CA,-120.5682,37.3805,57.0,America/Los_Angeles
NKX,MIRAMAR NAS,San Diego,CA,-117.1366,32.8645,128.0,America/Los_Angeles
MOD,MODESTO CITY/SHAM,Stanislaus,CA,-120.9544,37.6258,30.0,America/Los_Angeles
NUQ,MOFFETT NAS/MTN VIE,Santa Clara,CA,-122.049,37.4059,12.0,America/Los_Angeles
MHV,MOJAVE,Kern,CA,-118.152,35.059,849.0,America/Los_Angeles
SIY,Montague/Siskiyou,Siskiyou,CA,-122.4682,41.7737,804.946,America/Los_Angeles
MRY,Monterey Peninsula,Monterey,CA,-121.8488,36.5904,45.8595,America/Los_Angeles
MHS,Mount Shasta City,Siskiyou,CA,-122.3171,41.3149,1080.77,America/Los_Angeles
MWS,MOUNT WILSON,Los Angeles,CA,-118.0667,34.2333,1739.0,America/Los_Angeles
F70,Murrieta,Riverside,CA,-117.1285,33.5742,409.443,America/Los_Angeles
APC,Napa County,Napa,CA,-122.2804,38.2075,7.96539,America/Los_Angeles
EED,NEEDLES AIRPORT,San Bernardino,CA,-114.6233,34.7664,302.0,America/Los_Angeles
3A6,NEWHALL,Los Angeles,CA,-118.5667,34.3667,427.0,America/Los_Angeles
NZY,NORTH ISLAND NAS,San Diego,CA,-117.2098,32.6922,8.0,America/Los_Angeles
DVO,Novato,Marin,CA,-122.5561,38.1436,1.0,America/Los_Angeles
OAK,OAKLAND,Alameda,CA,-122.2207,37.7213,3.0,America/Los_Angeles
L52,Oceano County,San Luis Obispo,CA,-120.6224,35.1015,5.0,America/Los_Angeles
OKB,OCEANSIDE MUNICIPAL (WAS L32),San Diego,CA,-117.35,33.22,9.0,America/Los_Angeles
ONT,ONTARIO INTL ARPT,San Bernardino,CA,-117.6012,34.056,287.0,America/Los_Angeles
OVE,OROVILLE,Butte,CA,-121.62,39.49,58.0,America/Los_Angeles
OXR,OXNARD,Ventura,CA,-119.2072,34.2008,13.0,America/Los_Angeles
GXA,Palmdale,Los Angeles,CA,-117.6704,34.5666,923.0,America/Los_Angeles
PMD,PALMDALE PRODUCTION,Los Angeles,CA,-118.0845,34.6294,774.0,America/Los_Angeles
PSP,PALM SPRINGS RGNL,Riverside,CA,-116.5067,33.8297,141.0,America/Los_Angeles
PAO,PALO ALTO AIRPORT,San Mateo,CA,-122.1151,37.4611,2.0,America/Los_Angeles
PRB,Paso Robles,San Luis Obispo,CA,-120.6291,35.6694,251.19,America/Los_Angeles
O69,Petaluma,Sonoma,CA,-122.6053,38.2578,27.5,America/Los_Angeles
PVF,Placerville,El Dorado,CA,-120.7533,38.7242,788.0,America/Los_Angeles
PTV,PORTERVILLE (AWOS),Tulare,CA,-119.0627,36.0296,135.0,America/Los_Angeles
NTD,PT MUGU NAWS,Ventura,CA,-119.12,34.12,2.0,America/Los_Angeles
87Q,PT PIEDRAS(CG/AMOS),Sanluis Obispo,CA,-121.2847,35.6656,21.0,America/Los_Angeles
RNM,RAMONA AIRPORT,San Diego,CA,-116.9153,33.0392,425.0,America/Los_Angeles
RBL,RED BLUFF MUNICIPAL,Tehama,CA,-122.2536,40.1519,108.0,America/Los_Angeles
RDD,REDDING MUNICIPAL,Shasta,CA,-122.2934,40.509,153.0,America/Los_Angeles
O32,Reedley,Fresno,CA,-119.451,36.671,118.204,America/Los_Angeles
RAL,RIVERSIDE MUNICIPAL,Riverside,CA,-117.4451,33.9519,249.0,America/Los_Angeles
SAC,SACRAMENTO/EXECUTIV,Sacramento,CA,-121.495,38.5069,8.0,America/Los_Angeles
MCC,Sacramento McClellan,Sacramento,CA,-121.4006,38.667,23.0,America/Los_Angeles
SMF,SACRAMENTO METRO,Sacramento,CA,-121.5908,38.6954,7.0,America/Los_Angeles
SNS,Salinas,Monterey,CA,-121.6093,36.6635,16.1444,America/Los_Angeles
CPU,San Andreas,Calaveras,CA,-120.6482,38.1461,405.21,America/Los_Angeles
SBD,San Bernardino,San Bernardino,CA,-117.2349,34.0954,353.0,America/Los_Angeles
SQL,SAN CARLOS AIRPORT,San Mateo,CA,-122.2483,37.5119,1.0,America/Los_Angeles
NUC,SAN CLEMENTE (AWOS),Los Angeles,CA,-118.5885,33.0228,55.0,America/Los_Angeles
SDB,SANDBURG (AUT),Los Angeles,CA,-118.7253,34.7434,1379.0,America/Los_Angeles
SDM,SAN DIEGO/BROWN FLD,San Diego,CA,-116.98,32.57,160.0,America/Los_Angeles
SEE,SAN DIEGO/GILLESPIE,San Diego,CA,-116.9724,32.8262,117.0,America/Los_Angeles
SAN,SAN DIEGO/LINDBERG,San Diego,CA,-117.1845,32.7339,9.0,America/Los_Angeles
MYF,SAN DIEGO/MONTG,San Diego,CA,-117.1396,32.8157,124.0,America/Los_Angeles
SFO,SAN FRANCISCO INTL,San Mateo,CA,-122.3749,37.619,5.0,America/Los_Angeles
SJC,SAN JOSE INTL A,Santa Clara,CA,-121.9244,37.3594,17.0,America/Los_Angeles
RHV,SAN JOSE/REID/HILLV,Santa Clara,CA,-121.82,37.33,41.0,America/Los_Angeles
SBP,San Luis Obispo,San Luis Obispo,CA,-120.6441,35.2381,55.6028,America/Los_Angeles
E16,San Martin,Santa Clara,CA,-121.5968,37.0816,86.0,America/Los_Angeles
NSI,SAN NICOLAS ISLAND,Ventura,CA,-119.4582,33.2398,154.0,America/Los_Angeles
SNA,SANTA ANA/JON-WAYNE,Orange,CA,-117.8682,33.6757,16.0,America/Los_Angeles
SBA,SANTA BARBARA MUNI,Santa Barbara,CA,-119.8436,34.4261,3.0,America/Los_Angeles
SMX,SANTA MARIA PUBLIC,Santa Barbara,CA,-120.45,34.9,73.0,America/Los_Angeles
SMO,SANTA MONICA MUNI,Los Angeles,CA,-118.4471,34.021,53.0,America/Los_Angeles
STS,Santa Rosa,Sonoma,CA,-122.811,38.5037,31.3469,America/Los_Angeles
IZA,SANTA YNEZ,Santa Barbara,CA,-120.0756,34.6068,205.0,America/Los_Angeles
O87,SHELTER COVE,Humboldt,CA,-124.0667,40.0167,21.0,America/Los_Angeles
TVL,SOUTH LAKE TAHOE,El Dorado,CA,-119.9953,38.8939,1909.0,America/Los_Angeles
SCK,STOCKTON METRO,San Joaquin,CA,-121.2383,37.8942,8.0,America/Los_Angeles
SVE,Susanville,Lassen,CA,-120.5727,40.3757,1260.84,America/Los_Angeles
TSP,Tehachapi,Kern,CA,-118.4392,35.135,1219.5,America/Los_Angeles
TRM,THERMAL AIRPORT,Riverside,CA,-116.1597,33.6267,-37.0,America/Los_Angeles
TOA,TORRANCE MUNICIPAL,Los Angeles,CA,-118.3396,33.8034,31.0,America/Los_Angeles
TCY,Tracy,San Joaquin,CA,-121.4416,37.6889,56.524,America/Los_Angeles
SUU,TRAVIS AFB/FAIRFLD,Solano,CA,-121.9275,38.2627,19.0,America/Los_Angeles
O86,Trinity Center,Trinity,CA,-122.6937,40.9828,729.635,America/Los_Angeles
TRK,TRUCKEE-TAHOE,Nevada,CA,-120.1396,39.32,1798.0,America/Los_Angeles
NXP,TWENTYNINE PALMS,San Bernardino,CA,-116.1622,34.2962,626.0,America/Los_Angeles
UKI,Ukiah,Mendocino,CA,-123.2008,39.1258,184.984,America/Los_Angeles
EDU,University,Yolo,CA,-121.7865,38.5315,21.0,America/Los_Angeles
BAN,Usmc Mtn Warfare Tra,Tuolumne,CA,-119.52,38.3636,2067.0,America/Los_Angeles
VCB,VACAVILLE (WAS O45),Solano,CA,-121.9575,38.3775,34.0,America/Los_Angeles
VBG,VANDENBERG AFB,Santa Barbara,CA,-120.5768,34.7297,112.0,America/Los_Angeles
XVW,VANDENBERG RANGE,Santa Barbara,CA,-120.5783,34.7275,100.0,America/Los_Angeles
VNY,VAN NUYS AIRPORT,Los Angeles,CA,-118.4892,34.2097,244.0,America/Los_Angeles
VCV,VICTORVILLE,San Bernardino,CA,-117.383,34.5975,876.0,America/Los_Angeles
VIS,VISALIA MUNI (AWOS),Tulare,CA,-119.3929,36.3187,89.0,America/Los_Angeles
WVI,Watsonville,Santa Cruz,CA,-121.79,36.9394,49.7,America/Los_Angeles
O54,Weaverville,Trinity,CA,-122.9223,40.7473,716.0,America/Los_Angeles
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AFF,AIR FORCE ACADEMY,El Paso,CO,-104.8128,38.9697,2003.0,America/Denver
AKO,AKRON/WASHINGTON CO,Washington,CO,-103.222,40.1756,1431.0,America/Denver
ALS,ALAMOSA MUNI(AWOS),Alamosa,CO,-105.8614,37.4389,2299.0,America/Denver
ASE,ASPEN/SARDY FIELD,Gunnison,CO,-106.8689,39.2232,2382.0,America/Denver
0CO,Berthoud Pass,Clear Creek,CO,-105.7639,39.7939,3792.0,America/Denver
BDU,Boulder,Boulder,CO,-105.2258,40.0394,1612.0,America/Denver
BJC,BROOMFIELD/JEFFCO,Boulder,CO,-105.1172,39.9088,1724.0,America/Denver
BKF,BUCKLEY ANGB/DENVER,Arapahoe,CO,-104.7517,39.7017,1726.0,America/Denver
AEJ,BUENA VISTA     ,Chaffee,CO,-106.1207,38.8142,2422.0,America/Denver
ITR,BURLINGTON,Kit Carson,CO,-102.2854,39.2425,1285.0,America/Denver
1V6,Canon City ,Fremont,CO,-105.1058,38.428,1645.15,America/Denver
CWN,Cheyenne Mountain,El Paso,CO,-104.85,38.75,2227.65,America/Denver
00V,Colorado Springs,El Paso,CO,-104.5699,38.9457,2095.2,America/Denver
COS,COLORADO SPRINGS,El Paso,CO,-104.7008,38.8058,1881.0,America/Denver
CRV,CORONA PASS (CDOT),Boulder,CO,-105.589,40.055,3538.0,America/Denver
CEZ,CORTEZ/MONTEZUMA CO,Montezuma,CO,-108.6281,37.303,1803.0,America/Denver
7BM,COTTONWOOD PASS ,Chaffee,CO,-106.2181,38.7825,2995.0,America/Denver
CAG,CRAIG-MOFFAT(AMOS),Moffat,CO,-107.5216,40.4952,1915.0,America/Denver
RCV,Del Norte,Rio Grande,CO,-106.352,37.7138,2411.79,America/Denver
AJZ,Delta,Delta,CO,-108.0636,38.7864,1572.59,America/Denver
APA,DENVER/CENTENNIAL,Arapahoe,CO,-104.85,39.57,1793.0,America/Denver
DEN,DENVER INTNL ARPT,Denver,CO,-104.6575,39.8328,1656.0,America/Denver
DRO,DURANGO/LA PLATA CO,La Plata,CO,-107.7538,37.1515,2038.0,America/Denver
EGE,EAGLE CO. REGIONAL,Eagle,CO,-106.9177,39.6426,1993.0,America/Denver
ABH,ELLICOTT-B AFA  ,Pueblo,CO,-104.3083,38.7578,1840.0,America/Denver
EIK,Erie,Weld,CO,-105.048,40.0102,1563.6,America/Denver
FCS,FORT CARSON/BUTTS,El Paso,CO,-104.7566,38.6784,1789.0,America/Denver
FNL,FORT COLLINS (AWOS),Larimer,CO,-105.0113,40.4518,1529.0,America/Denver
FMM,Fort Morgan,Morgan,CO,-103.8041,40.334,1376.01,America/Denver
FTG,Front Range,Adams,CO,-104.5431,39.7852,1680.1,America/Denver
GNB,Granby,Grand,CO,-105.9113,40.0904,2501.84,America/Denver
GJT,GRAND JUNCTION,Mesa,CO,-108.54,39.1342,1475.0,America/Denver
GXY,GREELEY/WELD (AWOS),Weld,CO,-104.6332,40.4374,1420.0,America/Denver
GUC,GUNNISON CO. (AWOS),Gunnison,CO,-106.933,38.5339,2339.0,America/Denver
HDN,HAYDEN/YAMPA (AWOS),Routt,CO,-107.22,40.48,2012.0,America/Denver
HEQ,Holyoke,Yuma,CO,-102.2727,40.5694,1137.0,America/Denver
20V,KREMMLING,Grand,CO,-106.3689,40.0537,2259.0,America/Denver
LHX,LA JUNTA MUNICIPAL,Otero,CO,-103.5122,38.0494,1292.0,America/Denver
LAA,LAMAR,Prowers,CO,-102.6881,38.07,1103.0,America/Denver
VTP,LA VETA PASS (CDOT),Costilla,CO,-105.1668,37.5007,3114.0,America/Denver
LXV,LEADVILLE/LAKE CO.,Gunnison,CO,-106.3161,39.2281,3026.0,America/Denver
LIC,LIMON MUNICIPAL,Lincoln,CO,-103.6659,39.2748,1635.0,America/Denver
LMO,LONGMONT/VBRAND ,Boulder,CO,-105.163,40.1637,1541.0,America/Denver
FLY,Meadow Lake,El Paso,CO,-104.5699,38.9457,2082.0,America/Denver
EEO,MEEKER,Garfield,CO,-107.8859,40.0488,1957.0,America/Denver
MYP,MONARCH PASS (CDOT),Chaffee,CO,-106.3168,38.484,3667.0,America/Denver
MTJ,MONTROSE CO. ARPT,Montrose,CO,-107.8975,38.505,1755.0,America/Denver
MNH,MONUMENT/ELBERT (CDOT),Elbert,CO,-104.6422,39.2231,2152.0,America/Denver
3MW,MT WERNER SBS,Jackson,CO,-106.75,40.45,3241.0,America/Denver
AIB,Nucla,Montrose,CO,-108.5633,38.2388,1810.15,America/Denver
PSO,Pagosa Springs,Archuleta,CO,-107.056,37.2863,2336.0,America/Denver
PUB,PUEBLO MEMORIAL(AW),Pueblo,CO,-104.4983,38.29,1439.0,America/Denver
4V0,Rangely,Rio Blanco,CO,-108.7593,40.0956,1605.03,America/Denver
CCU,RED CLIFF PASS (CDOT),Park,CO,-106.153,39.475,3680.0,America/Denver
RIL,RIFLE/GARFIELD RGNL,Garfield,CO,-107.7269,39.5263,1691.0,America/Denver
04V,SAGUACHE MUNI,Saguache,CO,-106.17,38.1,2385.0,America/Denver
ANK,Salida,Saguache,CO,-106.0486,38.5383,2293.0,America/Denver
SHM,Schriever AFB,El Paso,CO,-104.5167,38.8,1896.57,America/Denver
SPD,SPRINGFIELD/COMANCHE NATL GRASS,Baca,CO,-102.6139,37.2833,1335.0,America/Denver
SBS,STEAMBOAT SPRINGS,Jackson,CO,-106.8663,40.5162,2096.0,America/Denver
STK,Sterling,Washington,CO,-103.2648,40.6153,1230.0,America/Denver
5SM,Sunlight,Garfield,CO,-107.379,39.426,3232.0,America/Denver
TEX,TELLURIDE REGIONAL,San Juan,CO,-107.9085,37.9538,2769.0,America/Denver
TAD,TRINIDAD/ANIMAS CO.,Las Animas,CO,-104.3407,37.2594,1756.0,America/Denver
33V,Walden,Grand,CO,-106.2715,40.7503,2484.0,America/Denver
C07,Walton Peak,Routt,CO,-106.6992,40.3544,3210.79,America/Denver
4BM,WILKERSON PASS  ,Teller,CO,-105.514,39.05,3438.0,America/Denver
CPW,WOLF CREEK PASS (CDOT),Mineral,CO,-106.8,37.45,3584.0,America/Denver
2V5,Wray,Yuma,CO,-102.241,40.1003,1117.7,America/Denver
2V6,Yuma,Yuma,CO,-102.7128,40.1046,1255.88,America/Denver
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
BDR,Bridgeport/Sikorsky,Fairfield,CT,-73.1289,41.1583,5.0,America/New_York
SNC,Chester,Middlesex,CT,-72.5059,41.3839,126.8,America/New_York
DXR,DANBURY MUNICIPAL,Fairfield,CT,-73.48,41.37,139.0,America/New_York
GON,GROTON/NEW LONDON,New London,CT,-72.05,41.33,3.0,America/New_York
BDL,HARTFORD/BRADLEY,Hartford,CT,-72.6825,41.9381,55.0,America/New_York
HFD,HARTFORD/BRAINARD,Hartford,CT,-72.6494,41.7367,6.0,America/New_York
MMK,MERIDEN MARKHAM MUNI AIRPORT,New Haven,CT,-72.83,41.51,31.0,America/New_York
HVN,NEW HAVEN/TWEED,New Haven,CT,-72.8868,41.2638,4.0,America/New_York
OXC,OXFORD (AWOS),New Haven,CT,-73.1354,41.4741,222.0,America/New_York
IJD,WILLIMANTIC (ASOS),Windham,CT,-72.1836,41.7419,76.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
33N,Cheswold,Kent,DE,-75.6005,39.2187,13.9957,America/New_York
DOV,DOVER AFB,Kent,DE,-75.466,39.1295,9.0,America/New_York
GED,GEORGETOWN/SUSSEX,Sussex,DE,-75.3589,38.6892,16.0,America/New_York
ILG,WILMINGTON AIRPORT,New Castle,DE,-75.6008,39.6728,24.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AAF,APALACHICOLA MUNI (ASOS),Franklin,FL,-85.0274,29.7276,6.0,America/New_York
AGR,Avon Park,Polk,FL,-81.3416,27.6478,21.8031,America/New_York
BOW,Bartow,Polk,FL,-81.7834,27.9434,38.1,America/New_York
BCT,BOCA RATON AIRPORT,Palm Beach,FL,-80.11,26.38,4.0,America/New_York
BKV,BROOKSVILLE (ASOS),Pasco,FL,-82.4554,28.4736,20.0,America/New_York
FIN,Bunnell,Flagler,FL,-81.2087,29.4657,5.52994,America/New_York
XMR,Cape Canaveral,Brevard,FL,-80.5668,28.4677,3.0,America/New_York
VSH,Chipley,Washington,FL,-85.598,30.7799,23.6211,America/Chicago
NFJ,Choctaw,Santa Rosa,FL,-86.9597,30.5069,30.9975,America/Chicago
CLW,Clearwater Air Park,Pinellas,FL,-82.7563,27.9742,23.2339,America/New_York
CEW,CRESTVIEW/BOB SIKES,Okaloosa,FL,-86.52,30.78,65.0,America/Chicago
CTY,CROSS CITY (AMOS),Dixie,FL,-83.1047,29.6355,13.0,America/New_York
CGC,Crystal River,Citrus,FL,-82.5713,28.8673,2.7,America/New_York
DAB,DAYTONA BEACH RGNL,Volusia,FL,-81.0581,29.1799,11.0,America/New_York
54J,DeFuniak,Walton,FL,-86.1538,30.7311,85.67,America/Chicago
DED,DeLand,Volusia,FL,-81.2837,29.067,21.2664,America/New_York
DTS,Destin - Fort Walton Beach,Okaloosa,FL,-86.4674,30.3934,7.30864,America/Chicago
EGI,DUKE FLD/EGLIN  ,Walton,FL,-86.5229,30.6503,59.0,America/Chicago
VPS,EGLIN AFB/VALPARAIS,Okaloosa,FL,-86.5254,30.4833,26.0,America/Chicago
EGC,EVERGLADES CITY,Collier,FL,-81.3833,25.85,2.0,America/New_York
FHB,Fernandina Beach,Nassau,FL,-81.4612,30.6118,5.0,America/New_York
FXE,FORT LAUDERDALE,Broward,FL,-80.17,26.2,4.0,America/New_York
FMY,FORT MYERS/PAGE FLD,Lee,FL,-81.8615,26.5849,5.0,America/New_York
FLL,FT LAUDERDALE/HOLLY,Broward,FL,-80.15,26.07,7.0,America/New_York
RSW,FT MYERS/SW FLORIDA,Lee,FL,-81.7567,26.5381,9.0,America/New_York
FPR,FT PIERCE/ST LUCIE,St Lucie,FL,-80.3767,27.4981,7.0,America/New_York
