Customer Name,Season,Business Type,Load Name
load_p1rlv3836_1,summer,residential,load_p1rlv3836_1
load_p1rlv3836_2,summer,residential,load_p1rlv3836_2
load_p1rlv3837_1,summer,residential,load_p1rlv3837_1
load_p1rlv3837_2,summer,residential,load_p1rlv3837_2
load_p1rlv3838_1,summer,residential,load_p1rlv3838_1
load_p1rlv3838_2,summer,residential,load_p1rlv3838_2
load_p1rlv3839_1,summer,residential,load_p1rlv3839_1
load_p1rlv3839_2,summer,residential,load_p1rlv3839_2
load_p1rlv3840_1,summer,residential,load_p1rlv3840_1
load_p1rlv3840_2,summer,residential,load_p1rlv3840_2
load_p1rlv3841_1,summer,residential,load_p1rlv3841_1
load_p1rlv3841_2,summer,residential,load_p1rlv3841_2
load_p1rlv3842_1,summer,residential,load_p1rlv3842_1
load_p1rlv3842_2,summer,residential,load_p1rlv3842_2
load_p1rlv3843_1,summer,residential,load_p1rlv3843_1
load_p1rlv3843_2,summer,residential,load_p1rlv3843_2
load_p1rlv3844_1,summer,residential,load_p1rlv3844_1
load_p1rlv3844_2,summer,residential,load_p1rlv3844_2
load_p1rlv3845_1,summer,residential,load_p1rlv3845_1
load_p1rlv3845_2,summer,residential,load_p1rlv3845_2
load_p1rlv3846_1,summer,residential,load_p1rlv3846_1
load_p1rlv3846_2,summer,residential,load_p1rlv3846_2
load_p1rlv3847_1,summer,residential,load_p1rlv3847_1
load_p1rlv3847_2,summer,residential,load_p1rlv3847_2
load_p1rlv3848_1,summer,residential,load_p1rlv3848_1
load_p1rlv3848_2,summer,residential,load_p1rlv3848_2
load_p1rlv3849_1,summer,residential,load_p1rlv3849_1
load_p1rlv3849_2,summer,residential,load_p1rlv3849_2
load_p1rlv3850_1,summer,residential,load_p1rlv3850_1
load_p1rlv3850_2,summer,residential,load_p1rlv3850_2
load_p1rlv3851_1,summer,residential,load_p1rlv3851_1
load_p1rlv3851_2,summer,residential,load_p1rlv3851_2
load_p1rlv3852_1,summer,residential,load_p1rlv3852_1
load_p1rlv3852_2,summer,residential,load_p1rlv3852_2
load_p1rlv3853_1,summer,residential,load_p1rlv3853_1
load_p1rlv3853_2,summer,residential,load_p1rlv3853_2
load_p1rlv3854_1,summer,residential,load_p1rlv3854_1
load_p1rlv3854_2,summer,residential,load_p1rlv3854_2
load_p1rlv3855_1,summer,residential,load_p1rlv3855_1
load_p1rlv3855_2,summer,residential,load_p1rlv3855_2
load_p1rlv3856_1,summer,residential,load_p1rlv3856_1
load_p1rlv3856_2,summer,residential,load_p1rlv3856_2
load_p1rlv3857_1,summer,residential,load_p1rlv3857_1
load_p1rlv3857_2,summer,residential,load_p1rlv3857_2
load_p1rlv3858_1,summer,residential,load_p1rlv3858_1
load_p1rlv3858_2,summer,residential,load_p1rlv3858_2
load_p1rlv3859_1,summer,residential,load_p1rlv3859_1
load_p1rlv3859_2,summer,residential,load_p1rlv3859_2
load_p1rlv3860_1,summer,residential,load_p1rlv3860_1
load_p1rlv3860_2,summer,residential,load_p1rlv3860_2
load_p1rlv3861_1,summer,residential,load_p1rlv3861_1
load_p1rlv3861_2,summer,residential,load_p1rlv3861_2
load_p1rlv3862_1,summer,residential,load_p1rlv3862_1
load_p1rlv3862_2,summer,residential,load_p1rlv3862_2
load_p1rlv3863_1,summer,residential,load_p1rlv3863_1
load_p1rlv3863_2,summer,residential,load_p1rlv3863_2
load_p1rlv3864_1,summer,residential,load_p1rlv3864_1
load_p1rlv3864_2,summer,residential,load_p1rlv3864_2
load_p1rlv3865_1,summer,residential,load_p1rlv3865_1
load_p1rlv3865_2,summer,residential,load_p1rlv3865_2
load_p1rlv3866_1,summer,residential,load_p1rlv3866_1
load_p1rlv3866_2,summer,residential,load_p1rlv3866_2
load_p1rlv3867_1,summer,residential,load_p1rlv3867_1
load_p1rlv3867_2,summer,residential,load_p1rlv3867_2
load_p1rlv3868_1,summer,residential,load_p1rlv3868_1
load_p1rlv3868_2,summer,residential,load_p1rlv3868_2
load_p1rlv3869_1,summer,residential,load_p1rlv3869_1
load_p1rlv3869_2,summer,residential,load_p1rlv3869_2
load_p1rlv3870_1,summer,residential,load_p1rlv3870_1
load_p1rlv3870_2,summer,residential,load_p1rlv3870_2
load_p1rlv3871_1,summer,residential,load_p1rlv3871_1
load_p1rlv3871_2,summer,residential,load_p1rlv3871_2
load_p1rlv3872_1,summer,residential,load_p1rlv3872_1
load_p1rlv3872_2,summer,residential,load_p1rlv3872_2
load_p1rlv3873_1,summer,residential,load_p1rlv3873_1
load_p1rlv3873_2,summer,residential,load_p1rlv3873_2
load_p1rlv3874_1,summer,residential,load_p1rlv3874_1
load_p1rlv3874_2,summer,residential,load_p1rlv3874_2
load_p1rlv3875_1,summer,residential,load_p1rlv3875_1
load_p1rlv3875_2,summer,residential,load_p1rlv3875_2
load_p1rlv3876_1,summer,residential,load_p1rlv3876_1
load_p1rlv3876_2,summer,residential,load_p1rlv3876_2
load_p1rlv3877_1,summer,residential,load_p1rlv3877_1
load_p1rlv3877_2,summer,residential,load_p1rlv3877_2
load_p1rlv3878_1,summer,residential,load_p1rlv3878_1
load_p1rlv3878_2,summer,residential,load_p1rlv3878_2
load_p1rlv3879_1,summer,residential,load_p1rlv3879_1
load_p1rlv3879_2,summer,residential,load_p1rlv3879_2
load_p1rlv3880_1,summer,residential,load_p1rlv3880_1
load_p1rlv3880_2,summer,residential,load_p1rlv3880_2
load_p1rlv3881_1,summer,residential,load_p1rlv3881_1
load_p1rlv3881_2,summer,residential,load_p1rlv3881_2
load_p1rlv3882_1,summer,residential,load_p1rlv3882_1
load_p1rlv3882_2,summer,residential,load_p1rlv3882_2
load_p1rlv3883_1,summer,residential,load_p1rlv3883_1
load_p1rlv3883_2,summer,residential,load_p1rlv3883_2
load_p1rlv3884_1,summer,residential,load_p1rlv3884_1
load_p1rlv3884_2,summer,residential,load_p1rlv3884_2
load_p1rlv3885_1,summer,residential,load_p1rlv3885_1
load_p1rlv3885_2,summer,residential,load_p1rlv3885_2
load_p1rlv3886_1,summer,residential,load_p1rlv3886_1
load_p1rlv3886_2,summer,residential,load_p1rlv3886_2
load_p1rlv3887_1,summer,residential,load_p1rlv3887_1
load_p1rlv3887_2,summer,residential,load_p1rlv3887_2
load_p1rlv3888_1,summer,residential,load_p1rlv3888_1
load_p1rlv3888_2,summer,residential,load_p1rlv3888_2
load_p1rlv3889_1,summer,residential,load_p1rlv3889_1
load_p1rlv3889_2,summer,residential,load_p1rlv3889_2
load_p1rlv3890_1,summer,residential,load_p1rlv3890_1
load_p1rlv3890_2,summer,residential,load_p1rlv3890_2
load_p1rlv4273_1,summer,residential,load_p1rlv4273_1
load_p1rlv4273_2,summer,residential,load_p1rlv4273_2
load_p1rlv4274_1,summer,residential,load_p1rlv4274_1
load_p1rlv4274_2,summer,residential,load_p1rlv4274_2
load_p1rlv4275_1,summer,residential,load_p1rlv4275_1
load_p1rlv4275_2,summer,residential,load_p1rlv4275_2
load_p1rlv4276_1,summer,residential,load_p1rlv4276_1
load_p1rlv4276_2,summer,residential,load_p1rlv4276_2
load_p1rlv4277_1,summer,residential,load_p1rlv4277_1
load_p1rlv4277_2,summer,residential,load_p1rlv4277_2
load_p1rlv4278_1,summer,residential,load_p1rlv4278_1
load_p1rlv4278_2,summer,residential,load_p1rlv4278_2
load_p1rlv4279_1,summer,residential,load_p1rlv4279_1
load_p1rlv4279_2,summer,residential,load_p1rlv4279_2
load_p1rlv4280_1,summer,residential,load_p1rlv4280_1
load_p1rlv4280_2,summer,residential,load_p1rlv4280_2
load_p1rlv4281_1,summer,residential,load_p1rlv4281_1
load_p1rlv4281_2,summer,residential,load_p1rlv4281_2
load_p1rlv4282_1,summer,residential,load_p1rlv4282_1
load_p1rlv4282_2,summer,residential,load_p1rlv4282_2
load_p1rlv4283_1,summer,residential,load_p1rlv4283_1
load_p1rlv4283_2,summer,residential,load_p1rlv4283_2
load_p1rlv4284_1,summer,residential,load_p1rlv4284_1
load_p1rlv4284_2,summer,residential,load_p1rlv4284_2
load_p1rlv4285_1,summer,residential,load_p1rlv4285_1
load_p1rlv4285_2,summer,residential,load_p1rlv4285_2
load_p1rlv4286_1,summer,residential,load_p1rlv4286_1
load_p1rlv4286_2,summer,residential,load_p1rlv4286_2
load_p1rlv4287_1,summer,residential,load_p1rlv4287_1
load_p1rlv4287_2,summer,residential,load_p1rlv4287_2
load_p1rlv4288_1,summer,residential,load_p1rlv4288_1
load_p1rlv4288_2,summer,residential,load_p1rlv4288_2
load_p1rlv4402_1,summer,residential,load_p1rlv4402_1
load_p1rlv4402_2,summer,residential,load_p1rlv4402_2
load_p1rlv4403,summer,residential,load_p1rlv4403
load_p1rlv4404_1,summer,residential,load_p1rlv4404_1
load_p1rlv4404_2,summer,residential,load_p1rlv4404_2
load_p1rlv4405,summer,residential,load_p1rlv4405
load_p1rlv4406_1,summer,residential,load_p1rlv4406_1
load_p1rlv4406_2,summer,residential,load_p1rlv4406_2
load_p1rlv4407_1,summer,residential,load_p1rlv4407_1
load_p1rlv4407_2,summer,residential,load_p1rlv4407_2
load_p1rlv4408_1,summer,residential,load_p1rlv4408_1
load_p1rlv4408_2,summer,residential,load_p1rlv4408_2
load_p1rlv4409_1,summer,residential,load_p1rlv4409_1
load_p1rlv4409_2,summer,residential,load_p1rlv4409_2
load_p1rlv4410_1,summer,residential,load_p1rlv4410_1
load_p1rlv4410_2,summer,residential,load_p1rlv4410_2
load_p1rlv4411_1,summer,residential,load_p1rlv4411_1
load_p1rlv4411_2,summer,residential,load_p1rlv4411_2
load_p1rlv4412_1,summer,residential,load_p1rlv4412_1
load_p1rlv4412_2,summer,residential,load_p1rlv4412_2
load_p1rlv4413_1,summer,residential,load_p1rlv4413_1
load_p1rlv4413_2,summer,residential,load_p1rlv4413_2
load_p1rlv4414_1,summer,residential,load_p1rlv4414_1
load_p1rlv4414_2,summer,residential,load_p1rlv4414_2
load_p1rlv4415_1,summer,residential,load_p1rlv4415_1
load_p1rlv4415_2,summer,residential,load_p1rlv4415_2
load_p1rlv5032_1,summer,residential,load_p1rlv5032_1
load_p1rlv5032_2,summer,residential,load_p1rlv5032_2
load_p1rlv5033_1,summer,residential,load_p1rlv5033_1
load_p1rlv5033_2,summer,residential,load_p1rlv5033_2
load_p1rlv5034_1,summer,residential,load_p1rlv5034_1
load_p1rlv5034_2,summer,residential,load_p1rlv5034_2
load_p1rlv5035_1,summer,residential,load_p1rlv5035_1
load_p1rlv5035_2,summer,residential,load_p1rlv5035_2
load_p1rlv5036_1,summer,residential,load_p1rlv5036_1
load_p1rlv5036_2,summer,residential,load_p1rlv5036_2
load_p1rlv5037_1,summer,residential,load_p1rlv5037_1
load_p1rlv5037_2,summer,residential,load_p1rlv5037_2
load_p1rlv5038_1,summer,residential,load_p1rlv5038_1
load_p1rlv5038_2,summer,residential,load_p1rlv5038_2
load_p1rlv5039_1,summer,residential,load_p1rlv5039_1
load_p1rlv5039_2,summer,residential,load_p1rlv5039_2
load_p1rlv5040_1,summer,residential,load_p1rlv5040_1
load_p1rlv5040_2,summer,residential,load_p1rlv5040_2
load_p1rlv5041_1,summer,residential,load_p1rlv5041_1
load_p1rlv5041_2,summer,residential,load_p1rlv5041_2
load_p1rlv5042_1,summer,residential,load_p1rlv5042_1
load_p1rlv5042_2,summer,residential,load_p1rlv5042_2
load_p1rlv5043_1,summer,residential,load_p1rlv5043_1
load_p1rlv5043_2,summer,residential,load_p1rlv5043_2
load_p1rlv5044_1,summer,residential,load_p1rlv5044_1
load_p1rlv5044_2,summer,residential,load_p1rlv5044_2
load_p1rlv5045_1,summer,residential,load_p1rlv5045_1
load_p1rlv5045_2,summer,residential,load_p1rlv5045_2
load_p1rlv5046_1,summer,residential,load_p1rlv5046_1
load_p1rlv5046_2,summer,residential,load_p1rlv5046_2
load_p1rlv5047_1,summer,residential,load_p1rlv5047_1
load_p1rlv5047_2,summer,residential,load_p1rlv5047_2
load_p1rlv5048_1,summer,residential,load_p1rlv5048_1
load_p1rlv5048_2,summer,residential,load_p1rlv5048_2
load_p1rlv5049_1,summer,residential,load_p1rlv5049_1
load_p1rlv5049_2,summer,residential,load_p1rlv5049_2
load_p1rlv5050_1,summer,residential,load_p1rlv5050_1
load_p1rlv5050_2,summer,residential,load_p1rlv5050_2
load_p1rlv5051_1,summer,residential,load_p1rlv5051_1
load_p1rlv5051_2,summer,residential,load_p1rlv5051_2
load_p1rlv5052_1,summer,residential,load_p1rlv5052_1
load_p1rlv5052_2,summer,residential,load_p1rlv5052_2
load_p1rlv5053_1,summer,residential,load_p1rlv5053_1
load_p1rlv5053_2,summer,residential,load_p1rlv5053_2
load_p1rlv5054_1,summer,residential,load_p1rlv5054_1
load_p1rlv5054_2,summer,residential,load_p1rlv5054_2
load_p1rlv5055_1,summer,residential,load_p1rlv5055_1
load_p1rlv5055_2,summer,residential,load_p1rlv5055_2
load_p1rlv5056_1,summer,residential,load_p1rlv5056_1
load_p1rlv5056_2,summer,residential,load_p1rlv5056_2
load_p1rlv5057_1,summer,residential,load_p1rlv5057_1
load_p1rlv5057_2,summer,residential,load_p1rlv5057_2
load_p1rlv5058_1,summer,residential,load_p1rlv5058_1
load_p1rlv5058_2,summer,residential,load_p1rlv5058_2
load_p1rlv5059_1,summer,residential,load_p1rlv5059_1
load_p1rlv5059_2,summer,residential,load_p1rlv5059_2
load_p1rlv5060_1,summer,residential,load_p1rlv5060_1
load_p1rlv5060_2,summer,residential,load_p1rlv5060_2
load_p1rlv5228_1,summer,residential,load_p1rlv5228_1
load_p1rlv5228_2,summer,residential,load_p1rlv5228_2
load_p1rlv5229_1,summer,residential,load_p1rlv5229_1
load_p1rlv5229_2,summer,residential,load_p1rlv5229_2
load_p1rlv5230_1,summer,residential,load_p1rlv5230_1
load_p1rlv5230_2,summer,residential,load_p1rlv5230_2
load_p1rlv5231_1,summer,residential,load_p1rlv5231_1
load_p1rlv5231_2,summer,residential,load_p1rlv5231_2
load_p1rlv5232_1,summer,residential,load_p1rlv5232_1
load_p1rlv5232_2,summer,residential,load_p1rlv5232_2
load_p1rlv5233_1,summer,residential,load_p1rlv5233_1
load_p1rlv5233_2,summer,residential,load_p1rlv5233_2
load_p1rlv5234_1,summer,residential,load_p1rlv5234_1
load_p1rlv5234_2,summer,residential,load_p1rlv5234_2
load_p1rlv5235,summer,residential,load_p1rlv5235
load_p1rlv5236_1,summer,residential,load_p1rlv5236_1
load_p1rlv5236_2,summer,residential,load_p1rlv5236_2
load_p1rlv5237_1,summer,residential,load_p1rlv5237_1
load_p1rlv5237_2,summer,residential,load_p1rlv5237_2
load_p1rlv5238_1,summer,residential,load_p1rlv5238_1
load_p1rlv5238_2,summer,residential,load_p1rlv5238_2
load_p1rlv5239_1,summer,residential,load_p1rlv5239_1
load_p1rlv5239_2,summer,residential,load_p1rlv5239_2
load_p1rlv5240_1,summer,residential,load_p1rlv5240_1
load_p1rlv5240_2,summer,residential,load_p1rlv5240_2
load_p1rlv5241_1,summer,residential,load_p1rlv5241_1
load_p1rlv5241_2,summer,residential,load_p1rlv5241_2
load_p1rlv5242_1,summer,residential,load_p1rlv5242_1
load_p1rlv5242_2,summer,residential,load_p1rlv5242_2
load_p1rlv5243_1,summer,residential,load_p1rlv5243_1
load_p1rlv5243_2,summer,residential,load_p1rlv5243_2
load_p1rlv5244_1,summer,residential,load_p1rlv5244_1
load_p1rlv5244_2,summer,residential,load_p1rlv5244_2
load_p1rlv5245_1,summer,residential,load_p1rlv5245_1
load_p1rlv5245_2,summer,residential,load_p1rlv5245_2
load_p1rlv5246_1,summer,residential,load_p1rlv5246_1
load_p1rlv5246_2,summer,residential,load_p1rlv5246_2
load_p1rlv5247_1,summer,residential,load_p1rlv5247_1
load_p1rlv5247_2,summer,residential,load_p1rlv5247_2
load_p1rlv5248_1,summer,residential,load_p1rlv5248_1
load_p1rlv5248_2,summer,residential,load_p1rlv5248_2
load_p1rlv5249_1,summer,residential,load_p1rlv5249_1
load_p1rlv5249_2,summer,residential,load_p1rlv5249_2
load_p1rlv5250_1,summer,residential,load_p1rlv5250_1
load_p1rlv5250_2,summer,residential,load_p1rlv5250_2
load_p1rlv5251_1,summer,residential,load_p1rlv5251_1
load_p1rlv5251_2,summer,residential,load_p1rlv5251_2
load_p1rlv5252_1,summer,residential,load_p1rlv5252_1
load_p1rlv5252_2,summer,residential,load_p1rlv5252_2
load_p1rlv5253_1,summer,residential,load_p1rlv5253_1
load_p1rlv5253_2,summer,residential,load_p1rlv5253_2
load_p1rlv5254_1,summer,residential,load_p1rlv5254_1
load_p1rlv5254_2,summer,residential,load_p1rlv5254_2
load_p1rlv5255_1,summer,residential,load_p1rlv5255_1
load_p1rlv5255_2,summer,residential,load_p1rlv5255_2
load_p1rlv5256_1,summer,residential,load_p1rlv5256_1
load_p1rlv5256_2,summer,residential,load_p1rlv5256_2
load_p1rlv5257_1,summer,residential,load_p1rlv5257_1
load_p1rlv5257_2,summer,residential,load_p1rlv5257_2
load_p1rlv5258_1,summer,residential,load_p1rlv5258_1
load_p1rlv5258_2,summer,residential,load_p1rlv5258_2
load_p1rlv5259_1,summer,residential,load_p1rlv5259_1
load_p1rlv5259_2,summer,residential,load_p1rlv5259_2
load_p1rlv5260_1,summer,residential,load_p1rlv5260_1
load_p1rlv5260_2,summer,residential,load_p1rlv5260_2
load_p1rlv5261_1,summer,residential,load_p1rlv5261_1
load_p1rlv5261_2,summer,residential,load_p1rlv5261_2
load_p1rlv5266_1,summer,residential,load_p1rlv5266_1
load_p1rlv5266_2,summer,residential,load_p1rlv5266_2
load_p1rlv5267_1,summer,residential,load_p1rlv5267_1
load_p1rlv5267_2,summer,residential,load_p1rlv5267_2
load_p1rlv5841,summer,residential,load_p1rlv5841
load_p1rlv6064_1,summer,residential,load_p1rlv6064_1
load_p1rlv6064_2,summer,residential,load_p1rlv6064_2
load_p1rlv6065_1,summer,residential,load_p1rlv6065_1
load_p1rlv6065_2,summer,residential,load_p1rlv6065_2
load_p1rlv6066_1,summer,residential,load_p1rlv6066_1
load_p1rlv6066_2,summer,residential,load_p1rlv6066_2
load_p1rlv6067_1,summer,residential,load_p1rlv6067_1
load_p1rlv6067_2,summer,residential,load_p1rlv6067_2
load_p1rlv6068_1,summer,residential,load_p1rlv6068_1
load_p1rlv6068_2,summer,residential,load_p1rlv6068_2
load_p1rlv6069_1,summer,residential,load_p1rlv6069_1
load_p1rlv6069_2,summer,residential,load_p1rlv6069_2
load_p1rlv6070_1,summer,residential,load_p1rlv6070_1
load_p1rlv6070_2,summer,residential,load_p1rlv6070_2
load_p1rlv6071_1,summer,residential,load_p1rlv6071_1
load_p1rlv6071_2,summer,residential,load_p1rlv6071_2
load_p1rlv6072_1,summer,residential,load_p1rlv6072_1
load_p1rlv6072_2,summer,residential,load_p1rlv6072_2
load_p1rlv6073_1,summer,residential,load_p1rlv6073_1
load_p1rlv6073_2,summer,residential,load_p1rlv6073_2
load_p1rlv6074_1,summer,residential,load_p1rlv6074_1
load_p1rlv6074_2,summer,residential,load_p1rlv6074_2
load_p1rlv6075_1,summer,residential,load_p1rlv6075_1
load_p1rlv6075_2,summer,residential,load_p1rlv6075_2
load_p1rlv6076_1,summer,residential,load_p1rlv6076_1
load_p1rlv6076_2,summer,residential,load_p1rlv6076_2
load_p1rlv6077_1,summer,residential,load_p1rlv6077_1
load_p1rlv6077_2,summer,residential,load_p1rlv6077_2
load_p1rlv6078_1,summer,residential,load_p1rlv6078_1
load_p1rlv6078_2,summer,residential,load_p1rlv6078_2
load_p1rlv6079_1,summer,residential,load_p1rlv6079_1
load_p1rlv6079_2,summer,residential,load_p1rlv6079_2
load_p1rlv6080_1,summer,residential,load_p1rlv6080_1
load_p1rlv6080_2,summer,residential,load_p1rlv6080_2
load_p1rlv6081_1,summer,residential,load_p1rlv6081_1
load_p1rlv6081_2,summer,residential,load_p1rlv6081_2
load_p1rlv6082_1,summer,residential,load_p1rlv6082_1
load_p1rlv6082_2,summer,residential,load_p1rlv6082_2
load_p1rlv6083_1,summer,residential,load_p1rlv6083_1
load_p1rlv6083_2,summer,residential,load_p1rlv6083_2
load_p1rlv6084_1,summer,residential,load_p1rlv6084_1
load_p1rlv6084_2,summer,residential,load_p1rlv6084_2
load_p1rlv6085_1,summer,residential,load_p1rlv6085_1
load_p1rlv6085_2,summer,residential,load_p1rlv6085_2
load_p1rlv6086_1,summer,residential,load_p1rlv6086_1
load_p1rlv6086_2,summer,residential,load_p1rlv6086_2
load_p1rlv6087_1,summer,residential,load_p1rlv6087_1
load_p1rlv6087_2,summer,residential,load_p1rlv6087_2
load_p1rlv6088_1,summer,residential,load_p1rlv6088_1
load_p1rlv6088_2,summer,residential,load_p1rlv6088_2
