# vdumptext.csv run at 2011-01-01 07:00:00 PST on 4160 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
S1806-09-007,109.954870,2.044846,109.954870,2.044846,0.000000,0.000000
S1806-09-018,109.985147,2.045026,109.985147,2.045026,0.000000,0.000000
S1806-09-013,109.990939,2.044969,109.990939,2.044969,0.000000,0.000000
S1806-05-128,110.082508,2.045284,110.082508,2.045284,0.000000,0.000000
S1806-05-130,110.082508,2.045284,110.082508,2.045284,0.000000,0.000000
S1806-05-142,110.258663,2.045619,110.258663,2.045619,0.000000,0.000000
S1806-08-008,110.417466,2.045889,110.417466,2.045889,0.000000,0.000000
S1806-05-125,110.482817,2.046003,110.482817,2.046003,0.000000,0.000000
S1806-05-203,110.482817,2.046003,110.482817,2.046003,0.000000,0.000000
S1806-05-003,110.409709,2.044859,110.409709,2.044859,0.000000,0.000000
S1806-05-005,110.409709,2.044859,110.409709,2.044859,0.000000,0.000000
S1806-05-236,110.409709,2.044859,110.409709,2.044859,0.000000,0.000000
S1806-05-009,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
S1806-05-010,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
S1806-05-012,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
S1806-05-013,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
S1806-05-038,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
S1806-05-121,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
S1806-05-018,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-019,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-048,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-129,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-138,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-152,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-231,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
S1806-05-033,110.109283,2.044138,110.109283,2.044138,0.000000,0.000000
S1806-05-037,110.109283,2.044138,110.109283,2.044138,0.000000,0.000000
S1806-05-046,110.109283,2.044138,110.109283,2.044138,0.000000,0.000000
S1806-05-021,110.124697,2.044453,110.124697,2.044453,0.000000,0.000000
S1806-05-023,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-05-024,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-05-025,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-05-026,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-05-061,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-05-083,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-05-095,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
S1806-06-001,110.032358,2.044142,110.032358,2.044142,0.000000,0.000000
S1806-06-016,110.032358,2.044142,110.032358,2.044142,0.000000,0.000000
S1806-06-021,110.032358,2.044142,110.032358,2.044142,0.000000,0.000000
S1806-06-010,110.037200,2.044216,110.037200,2.044216,0.000000,0.000000
S1806-05-132,109.996979,2.044123,109.996979,2.044123,0.000000,0.000000
S1806-06-018,109.950621,2.043847,109.950621,2.043847,0.000000,0.000000
S1806-06-022,109.950621,2.043847,109.950621,2.043847,0.000000,0.000000
S1806-06-019,109.964926,2.044102,109.964926,2.044102,0.000000,0.000000
S1806-06-015,109.950365,2.043994,109.950365,2.043994,0.000000,0.000000
S1806-06-020,109.950365,2.043994,109.950365,2.043994,0.000000,0.000000
S1806-06-012,109.949714,2.044130,109.949714,2.044130,0.000000,0.000000
S1806-06-014,109.949714,2.044130,109.949714,2.044130,0.000000,0.000000
S1806-06-009,109.925468,2.043919,109.925468,2.043919,0.000000,0.000000
S1806-06-007,109.930852,2.043993,109.930852,2.043993,0.000000,0.000000
S1806-06-008,109.930852,2.043993,109.930852,2.043993,0.000000,0.000000
S1806-07-010,109.924624,2.044066,109.924624,2.044066,0.000000,0.000000
S1806-07-007,109.909783,2.044006,109.909783,2.044006,0.000000,0.000000
S1806-07-012,109.905140,2.043910,109.905140,2.043910,0.000000,0.000000
S1806-07-002,109.905627,2.043894,109.905627,2.043894,0.000000,0.000000
S1806-07-005,109.905627,2.043894,109.905627,2.043894,0.000000,0.000000
S1806-07-003,109.907813,2.043903,109.907813,2.043903,0.000000,0.000000
S1806-07-004,109.907813,2.043903,109.907813,2.043903,0.000000,0.000000
S1806-07-001,109.907516,2.043822,109.907516,2.043822,0.000000,0.000000
S1806-07-008,109.907516,2.043822,109.907516,2.043822,0.000000,0.000000
S1806-07-009,109.907516,2.043822,109.907516,2.043822,0.000000,0.000000
S1806-06-002,110.012723,2.044208,110.012723,2.044208,0.000000,0.000000
S1806-05-058,110.010057,2.044148,110.010057,2.044148,0.000000,0.000000
S1806-05-112,110.061195,2.044330,110.061195,2.044330,0.000000,0.000000
S1806-05-022,110.083585,2.044284,110.083585,2.044284,0.000000,0.000000
S1806-05-080,110.083585,2.044284,110.083585,2.044284,0.000000,0.000000
S1806-05-117,110.132171,2.044311,110.132171,2.044311,0.000000,0.000000
S1806-05-145,110.132171,2.044311,110.132171,2.044311,0.000000,0.000000
S1806-05-052,110.187712,2.044599,110.187712,2.044599,0.000000,0.000000
S1806-05-039,110.194137,2.044594,110.194137,2.044594,0.000000,0.000000
S1806-05-215,110.201763,2.044458,110.201763,2.044458,0.000000,0.000000
S1806-05-105,110.211672,2.044624,110.211672,2.044624,0.000000,0.000000
S1806-05-015,110.225697,2.044601,110.225697,2.044601,0.000000,0.000000
S1806-05-073,110.252277,2.044718,110.252277,2.044718,0.000000,0.000000
S1806-05-043,110.267462,2.044669,110.267462,2.044669,0.000000,0.000000
S1806-05-008,110.301022,2.044802,110.301022,2.044802,0.000000,0.000000
S1806-05-007,110.312689,2.044748,110.312689,2.044748,0.000000,0.000000
S1806-05-206,110.312689,2.044748,110.312689,2.044748,0.000000,0.000000
S1806-05-032,110.318397,2.044841,110.318397,2.044841,0.000000,0.000000
S1806-05-100,110.363308,2.044802,110.363308,2.044802,0.000000,0.000000
S1806-05-002,110.440597,2.045014,110.440597,2.045014,0.000000,0.000000
S1806-04-031,121.072035,4.219342,121.072035,4.219342,0.000000,0.000000
S1806-04-053,121.072035,4.219342,121.072035,4.219342,0.000000,0.000000
S1806-04-056,121.072035,4.219342,121.072035,4.219342,0.000000,0.000000
S1806-04-052,121.071855,4.219337,121.071855,4.219337,0.000000,0.000000
S1806-04-054,121.071855,4.219337,121.071855,4.219337,0.000000,0.000000
S1806-04-055,121.071855,4.219337,121.071855,4.219337,0.000000,0.000000
S1806-04-227,121.071855,4.219337,121.071855,4.219337,0.000000,0.000000
S1806-04-013,121.072657,4.219348,121.072657,4.219348,0.000000,0.000000
S1806-04-049,121.072657,4.219348,121.072657,4.219348,0.000000,0.000000
S1806-04-024,121.073209,4.219354,121.073209,4.219354,0.000000,0.000000
S1806-04-023,121.073255,4.219349,121.073255,4.219349,0.000000,0.000000
S1806-04-063,121.073255,4.219349,121.073255,4.219349,0.000000,0.000000
S1806-04-020,121.073946,4.219350,121.073946,4.219350,0.000000,0.000000
S1806-05-131,121.073946,4.219350,121.073946,4.219350,0.000000,0.000000
S1806-04-042,121.071187,4.219332,121.071187,4.219332,0.000000,0.000000
S1806-04-061,121.071187,4.219332,121.071187,4.219332,0.000000,0.000000
S1806-05-183,121.071187,4.219332,121.071187,4.219332,0.000000,0.000000
S1806-05-196,121.071187,4.219332,121.071187,4.219332,0.000000,0.000000
S1806-05-218,121.071187,4.219332,121.071187,4.219332,0.000000,0.000000
S1806-05-148,121.072553,4.219353,121.072553,4.219353,0.000000,0.000000
S1806-04-032,121.070969,4.219350,121.070969,4.219350,0.000000,0.000000
S1806-04-014,121.070774,4.219345,121.070774,4.219345,0.000000,0.000000
S1806-04-066,121.070774,4.219345,121.070774,4.219345,0.000000,0.000000
S1806-04-068,121.070879,4.219345,121.070879,4.219345,0.000000,0.000000
S1806-04-228,121.070879,4.219345,121.070879,4.219345,0.000000,0.000000
S1806-04-035,121.071215,4.219350,121.071215,4.219350,0.000000,0.000000
S1806-04-016,121.071130,4.219346,121.071130,4.219346,0.000000,0.000000
S1806-04-065,121.071130,4.219346,121.071130,4.219346,0.000000,0.000000
S1806-04-012,121.071552,4.219351,121.071552,4.219351,0.000000,0.000000
S1806-04-043,121.071783,4.219351,121.071783,4.219351,0.000000,0.000000
S1806-04-026,121.072136,4.219352,121.072136,4.219352,0.000000,0.000000
S1806-04-015,121.071860,4.219342,121.071860,4.219342,0.000000,0.000000
S1806-04-045,121.071860,4.219342,121.071860,4.219342,0.000000,0.000000
S1806-04-060,121.071860,4.219342,121.071860,4.219342,0.000000,0.000000
S1806-05-212,121.073782,4.219355,121.073782,4.219355,0.000000,0.000000
S1806-04-003,121.070557,4.219335,121.070557,4.219335,0.000000,0.000000
S1806-04-005,121.070557,4.219335,121.070557,4.219335,0.000000,0.000000
S1806-04-007,121.070557,4.219335,121.070557,4.219335,0.000000,0.000000
S1806-04-062,121.070557,4.219335,121.070557,4.219335,0.000000,0.000000
S1806-04-059,121.071636,4.219351,121.071636,4.219351,0.000000,0.000000
S1806-04-011,121.071788,4.219351,121.071788,4.219351,0.000000,0.000000
S1806-04-006,121.071695,4.219346,121.071695,4.219346,0.000000,0.000000
S1806-04-021,121.071695,4.219346,121.071695,4.219346,0.000000,0.000000
S1806-04-001,121.071931,4.219347,121.071931,4.219347,0.000000,0.000000
S1806-04-002,121.071931,4.219347,121.071931,4.219347,0.000000,0.000000
S1806-04-009,121.072435,4.219348,121.072435,4.219348,0.000000,0.000000
S1806-04-017,121.072435,4.219348,121.072435,4.219348,0.000000,0.000000
S1906-33-008,121.069286,4.219347,121.069286,4.219347,0.000000,0.000000
S1906-33-004,121.068712,4.219341,121.068712,4.219341,0.000000,0.000000
S1906-33-005,121.068712,4.219341,121.068712,4.219341,0.000000,0.000000
S1906-33-007,121.068854,4.219341,121.068854,4.219341,0.000000,0.000000
S1906-33-012,121.068854,4.219341,121.068854,4.219341,0.000000,0.000000
S1806-04-046,121.070970,4.219340,121.070970,4.219340,0.000000,0.000000
S1806-04-050,121.070970,4.219340,121.070970,4.219340,0.000000,0.000000
S1806-04-226,121.070970,4.219340,121.070970,4.219340,0.000000,0.000000
S1806-04-028,121.071238,4.219341,121.071238,4.219341,0.000000,0.000000
S1806-04-044,121.071238,4.219341,121.071238,4.219341,0.000000,0.000000
S1806-04-051,121.071238,4.219341,121.071238,4.219341,0.000000,0.000000
S1806-04-027,121.071906,4.219347,121.071906,4.219347,0.000000,0.000000
S1806-04-037,121.071906,4.219347,121.071906,4.219347,0.000000,0.000000
S1806-04-018,121.072509,4.219338,121.072509,4.219338,0.000000,0.000000
S1806-04-039,121.072509,4.219338,121.072509,4.219338,0.000000,0.000000
S1806-04-040,121.072509,4.219338,121.072509,4.219338,0.000000,0.000000
S1806-04-041,121.072509,4.219338,121.072509,4.219338,0.000000,0.000000
S1806-04-038,121.073771,4.219355,121.073771,4.219355,0.000000,0.000000
S1806-04-019,121.073644,4.219340,121.073644,4.219340,0.000000,0.000000
S1806-04-064,121.073644,4.219340,121.073644,4.219340,0.000000,0.000000
S1806-05-081,121.073644,4.219340,121.073644,4.219340,0.000000,0.000000
S1806-05-084,121.073644,4.219340,121.073644,4.219340,0.000000,0.000000
S1806-05-063,121.076459,4.219355,121.076459,4.219355,0.000000,0.000000
S1806-05-222,121.076459,4.219355,121.076459,4.219355,0.000000,0.000000
S1806-05-060,121.077981,4.219338,121.077981,4.219338,0.000000,0.000000
S1806-05-068,121.077981,4.219338,121.077981,4.219338,0.000000,0.000000
S1806-05-074,121.077981,4.219338,121.077981,4.219338,0.000000,0.000000
S1806-05-075,121.077981,4.219338,121.077981,4.219338,0.000000,0.000000
S1806-05-098,121.077981,4.219338,121.077981,4.219338,0.000000,0.000000
S1806-05-103,121.077981,4.219338,121.077981,4.219338,0.000000,0.000000
S1806-05-223,121.076318,4.219359,121.076318,4.219359,0.000000,0.000000
S1806-05-186,121.076051,4.219354,121.076051,4.219354,0.000000,0.000000
S1806-05-202,121.076051,4.219354,121.076051,4.219354,0.000000,0.000000
S1806-05-165,121.075663,4.219344,121.075663,4.219344,0.000000,0.000000
S1806-05-173,121.075663,4.219344,121.075663,4.219344,0.000000,0.000000
S1806-05-181,121.075663,4.219344,121.075663,4.219344,0.000000,0.000000
S1806-05-193,121.075663,4.219344,121.075663,4.219344,0.000000,0.000000
S1806-05-189,121.076641,4.219359,121.076641,4.219359,0.000000,0.000000
S1806-05-190,121.076065,4.219349,121.076065,4.219349,0.000000,0.000000
S1806-05-197,121.076065,4.219349,121.076065,4.219349,0.000000,0.000000
S1806-05-209,121.076065,4.219349,121.076065,4.219349,0.000000,0.000000
S1806-05-228,121.076635,4.219359,121.076635,4.219359,0.000000,0.000000
S1806-05-171,121.076379,4.219350,121.076379,4.219350,0.000000,0.000000
S1806-05-184,121.076379,4.219350,121.076379,4.219350,0.000000,0.000000
S1806-05-192,121.076379,4.219350,121.076379,4.219350,0.000000,0.000000
S1806-05-177,121.076960,4.219355,121.076960,4.219355,0.000000,0.000000
S1806-05-187,121.076960,4.219355,121.076960,4.219355,0.000000,0.000000
S1806-05-182,121.077241,4.219361,121.077241,4.219361,0.000000,0.000000
S1806-05-214,121.077407,4.219356,121.077407,4.219356,0.000000,0.000000
S1806-05-217,121.077407,4.219356,121.077407,4.219356,0.000000,0.000000
S1806-05-216,121.077521,4.219356,121.077521,4.219356,0.000000,0.000000
S1806-05-237,121.077521,4.219356,121.077521,4.219356,0.000000,0.000000
S1806-05-134,121.077595,4.219356,121.077595,4.219356,0.000000,0.000000
S1806-05-166,121.077595,4.219356,121.077595,4.219356,0.000000,0.000000
S1806-05-140,121.077221,4.219346,121.077221,4.219346,0.000000,0.000000
S1806-05-170,121.077221,4.219346,121.077221,4.219346,0.000000,0.000000
S1806-05-175,121.077221,4.219346,121.077221,4.219346,0.000000,0.000000
S1806-05-179,121.077221,4.219346,121.077221,4.219346,0.000000,0.000000
S1806-05-221,121.078280,4.219362,121.078280,4.219362,0.000000,0.000000
S1806-05-133,121.078895,4.219363,121.078895,4.219363,0.000000,0.000000
S1806-05-207,121.079731,4.219365,121.079731,4.219365,0.000000,0.000000
S1806-05-227,121.081039,4.219367,121.081039,4.219367,0.000000,0.000000
S1806-05-059,121.081576,4.219363,121.081576,4.219363,0.000000,0.000000
S1806-05-071,121.081576,4.219363,121.081576,4.219363,0.000000,0.000000
S1806-05-126,121.084290,4.219368,121.084290,4.219368,0.000000,0.000000
S1806-05-230,121.084290,4.219368,121.084290,4.219368,0.000000,0.000000
S1806-05-054,121.086879,4.219368,121.086879,4.219368,0.000000,0.000000
S1806-05-106,121.086879,4.219368,121.086879,4.219368,0.000000,0.000000
S1806-05-211,121.086879,4.219368,121.086879,4.219368,0.000000,0.000000
S1806-05-067,121.086932,4.219368,121.086932,4.219368,0.000000,0.000000
S1806-05-085,121.086932,4.219368,121.086932,4.219368,0.000000,0.000000
S1806-05-124,121.086932,4.219368,121.086932,4.219368,0.000000,0.000000
S1806-05-055,121.091251,4.219366,121.091251,4.219366,0.000000,0.000000
S1806-05-113,121.091251,4.219366,121.091251,4.219366,0.000000,0.000000
S1806-05-160,121.091251,4.219366,121.091251,4.219366,0.000000,0.000000
S1806-05-208,121.091251,4.219366,121.091251,4.219366,0.000000,0.000000
S1806-05-234,121.091251,4.219366,121.091251,4.219366,0.000000,0.000000
S1806-05-045,121.097816,4.219377,121.097816,4.219377,0.000000,0.000000
S1806-05-049,121.097816,4.219377,121.097816,4.219377,0.000000,0.000000
S1806-05-066,121.097816,4.219377,121.097816,4.219377,0.000000,0.000000
S1806-05-069,121.097816,4.219377,121.097816,4.219377,0.000000,0.000000
S1806-05-076,121.097816,4.219377,121.097816,4.219377,0.000000,0.000000
S1806-05-114,121.102204,4.219403,121.102204,4.219403,0.000000,0.000000
S1806-05-064,121.104048,4.219392,121.104048,4.219392,0.000000,0.000000
S1806-05-070,121.104048,4.219392,121.104048,4.219392,0.000000,0.000000
S1806-05-107,121.104048,4.219392,121.104048,4.219392,0.000000,0.000000
S1806-05-116,121.104048,4.219392,121.104048,4.219392,0.000000,0.000000
S1806-05-065,121.108029,4.219413,121.108029,4.219413,0.000000,0.000000
S1806-05-097,121.111057,4.219399,121.111057,4.219399,0.000000,0.000000
S1806-05-102,121.111057,4.219399,121.111057,4.219399,0.000000,0.000000
S1806-05-108,121.111057,4.219399,121.111057,4.219399,0.000000,0.000000
S1806-05-157,121.111057,4.219399,121.111057,4.219399,0.000000,0.000000
S1806-05-229,121.111057,4.219399,121.111057,4.219399,0.000000,0.000000
S1806-05-027,121.117538,4.219662,121.117538,4.219662,0.000000,0.000000
S1806-05-028,121.111815,4.220146,121.111815,4.220146,0.000000,0.000000
S1806-05-029,121.111815,4.220146,121.111815,4.220146,0.000000,0.000000
S1806-05-090,121.111875,4.220146,121.111875,4.220146,0.000000,0.000000
S1806-05-091,121.111875,4.220146,121.111875,4.220146,0.000000,0.000000
S1806-05-087,121.112257,4.220151,121.112257,4.220151,0.000000,0.000000
S1806-05-155,121.112409,4.220152,121.112409,4.220152,0.000000,0.000000
S1806-05-030,121.112506,4.220152,121.112506,4.220152,0.000000,0.000000
S1806-05-232,121.112530,4.220152,121.112530,4.220152,0.000000,0.000000
S1806-05-238,122.022457,-0.028045,122.022457,-0.028045,0.000000,0.000000
S1806-05-078,122.022199,-0.028050,122.022199,-0.028050,0.000000,0.000000
S1806-05-168,122.022199,-0.028050,122.022199,-0.028050,0.000000,0.000000
S1806-05-136,122.022310,-0.028050,122.022310,-0.028050,0.000000,0.000000
S1806-05-174,122.022310,-0.028050,122.022310,-0.028050,0.000000,0.000000
S1806-05-047,122.022856,-0.028044,122.022856,-0.028044,0.000000,0.000000
S1806-05-056,122.022826,-0.028049,122.022826,-0.028049,0.000000,0.000000
S1806-05-154,122.022826,-0.028049,122.022826,-0.028049,0.000000,0.000000
S1806-05-035,122.022438,-0.028059,122.022438,-0.028059,0.000000,0.000000
S1806-05-036,122.022438,-0.028059,122.022438,-0.028059,0.000000,0.000000
S1806-05-042,122.022438,-0.028059,122.022438,-0.028059,0.000000,0.000000
S1806-05-044,122.022438,-0.028059,122.022438,-0.028059,0.000000,0.000000
S1806-05-034,122.023207,-0.028053,122.023207,-0.028053,0.000000,0.000000
S1806-05-077,122.023207,-0.028053,122.023207,-0.028053,0.000000,0.000000
S1806-05-210,122.023207,-0.028053,122.023207,-0.028053,0.000000,0.000000
S1806-05-191,122.024208,-0.028042,122.024208,-0.028042,0.000000,0.000000
S1806-05-172,122.024453,-0.028042,122.024453,-0.028042,0.000000,0.000000
S1806-05-224,122.024878,-0.028041,122.024878,-0.028041,0.000000,0.000000
S1806-05-122,122.041562,-0.028118,122.041562,-0.028118,0.000000,0.000000
S1806-05-115,122.041341,-0.028123,122.041341,-0.028123,0.000000,0.000000
S1806-05-213,122.041341,-0.028123,122.041341,-0.028123,0.000000,0.000000
S1806-05-188,122.041739,-0.028118,122.041739,-0.028118,0.000000,0.000000
CAP25,7328.569444,-0.028569,7265.934287,4.221507,6599.290447,2.040617
S1906-32-028,122.238782,-0.029007,122.238782,-0.029007,0.000000,0.000000
S1906-32-007,122.238499,-0.029012,122.238499,-0.029012,0.000000,0.000000
S1906-32-034,122.238499,-0.029012,122.238499,-0.029012,0.000000,0.000000
S1906-32-015,122.238592,-0.029012,122.238592,-0.029012,0.000000,0.000000
S1906-32-031,122.238592,-0.029012,122.238592,-0.029012,0.000000,0.000000
S1906-33-011,109.648377,2.037486,109.648377,2.037486,0.000000,0.000000
S1906-33-001,109.648942,2.037493,109.648942,2.037493,0.000000,0.000000
S1906-33-009,109.648298,2.037474,109.648298,2.037474,0.000000,0.000000
S1906-28-022,121.074974,4.224069,121.074974,4.224069,0.000000,0.000000
S1906-28-025,121.074974,4.224069,121.074974,4.224069,0.000000,0.000000
S1906-29-013,121.075469,4.224074,121.075469,4.224074,0.000000,0.000000
S1906-32-013,121.076546,4.224076,121.076546,4.224076,0.000000,0.000000
S1906-29-018,121.113854,4.224094,121.113854,4.224094,0.000000,0.000000
S1906-29-010,122.303452,-0.030673,122.303452,-0.030673,0.000000,0.000000
S1906-30-003,122.260671,-0.030740,122.260671,-0.030740,0.000000,0.000000
S1906-19-021,122.234235,-0.030784,122.234235,-0.030784,0.000000,0.000000
S1905-24-094,122.198225,-0.030841,122.198225,-0.030841,0.000000,0.000000
S1905-24-048,122.198247,-0.030841,122.198247,-0.030841,0.000000,0.000000
