hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
303, 0.00000, 1038.67, -155.158, 1119.64, -156.764, 1000.92, -155.823, 0, 0
304, 0.00000, 1113.39, -155.266, 1200.58, -156.867, 1076.4, -155.925, 0, 0
305, 0.00000, 1251.16, -155.448, 1349.7, -157.038, 1215.94, -156.09, 0, 0
306, 0.00000, 1397.18, -155.622, 1508.31, -157.2, 1365.86, -156.244, 0, 0
307, 0.00000, 1462.09, -155.692, 1578.38, -157.266, 1434.69, -156.308, 0, 0
308, 0.00000, 1427.22, -155.651, 1539.97, -157.229, 1400.17, -156.275, 0, 0
309, 0.00000, 1365.77, -155.581, 1473.72, -157.166, 1339.93, -156.217, 0, 0
310, 0.00000, 1285.2, -155.485, 1386.33, -157.078, 1260.75, -156.137, 0, 0
311, 0.00000, 1219.03, -155.402, 1314.89, -157.001, 1196.79, -156.068, 0, 0
312, 0.00000, 1075.55, -155.208, 1160.54, -156.819, 1054.23, -155.895, 0, 0
313, 0.00000, 926.257, -154.976, 1000.62, -156.597, 904.118, -155.677, 0, 0
314, 0.00000, 779.787, -154.699, 842.746, -156.327, 758.196, -155.407, 0, 0
315, 0.00000, 693.16, -154.498, 749.922, -156.127, 672.412, -155.203, 0, 0
316, 0.00000, 638.154, -154.35, 691.063, -155.979, 617.609, -155.048, 0, 0
317, 0.00000, 615.251, -154.281, 666.186, -155.909, 593.979, -154.973, 0, 0
318, 0.00000, 597.715, -154.227, 646.838, -155.853, 575.728, -154.913, 0, 0
319, 0.00000, 607.896, -154.257, 658.854, -155.884, 586.052, -154.944, 0, 0
320, 0.00000, 640.958, -154.353, 694.907, -155.981, 617.845, -155.042, 0, 0
321, 0.00000, 737.452, -154.597, 799.795, -156.225, 712.539, -155.292, 0, 0
322, 0.00000, 837.98, -154.812, 907.984, -156.435, 810.911, -155.504, 0, 0
323, 0.00000, 957.091, -155.026, 1035.6, -156.642, 928.128, -155.71, 0, 0
324, 0.00000, 1165.57, -155.338, 1261.34, -156.938, 1136.98, -155.998, 0, 0
325, 0.00000, 1373.22, -155.596, 1484.89, -157.178, 1344.73, -156.224, 0, 0
326, 0.00000, 1563.01, -155.8, 1689.03, -157.363, 1534.33, -156.393, 0, 0
327, 0.00000, 1693.67, -155.934, 1829.38, -157.481, 1662.73, -156.499, 0, 0
328, 0.00000, 1858.21, -156.086, 2006.72, -157.615, 1826.66, -156.618, 0, 0
329, 0.00000, 1947.74, -156.168, 2102.2, -157.686, 1914.8, -156.68, 0, 0
330, 0.00000, 2014.78, -156.226, 2174.27, -157.736, 1983.52, -156.725, 0, 0
331, 0.00000, 2013.14, -156.222, 2171.21, -157.734, 1982.86, -156.724, 0, 0
332, 0.00000, 1937.18, -156.154, 2089.31, -157.675, 1908.29, -156.674, 0, 0
333, 0.00000, 1835.54, -156.061, 1979.7, -157.595, 1808.75, -156.605, 0, 0
334, 0.00000, 1757.55, -155.988, 1895.88, -157.532, 1732.57, -156.55, 0, 0
335, 0.00000, 1636.57, -155.869, 1765.08, -157.428, 1613.54, -156.458, 0, 0
336, 0.00000, 1460.47, -155.685, 1575.35, -157.262, 1438.55, -156.309, 0, 0
337, 0.00000, 1279.48, -155.478, 1380.95, -157.072, 1255.65, -156.131, 0, 0
338, 0.00000, 1126.97, -155.282, 1216.96, -156.889, 1104.45, -155.959, 0, 0
339, 0.00000, 1009.73, -155.111, 1090.75, -156.727, 987.672, -155.804, 0, 0
340, 0.00000, 939.612, -154.997, 1015.68, -156.617, 917.413, -155.696, 0, 0
341, 0.00000, 861.785, -154.86, 932.036, -156.485, 839.985, -155.564, 0, 0
342, 0.00000, 817.095, -154.773, 883.348, -156.398, 794.002, -155.476, 0, 0
343, 0.00000, 802.61, -154.743, 868.037, -156.368, 778.274, -155.443, 0, 0
344, 0.00000, 836.837, -154.81, 903.915, -156.431, 808.683, -155.503, 0, 0
345, 0.00000, 944.731, -155.005, 1019.53, -156.619, 912.032, -155.686, 0, 0
346, 0.00000, 1080.4, -155.218, 1165.04, -156.821, 1044.85, -155.883, 0, 0
347, 0.00000, 1209.72, -155.395, 1304.6, -156.989, 1173.83, -156.043, 0, 0
348, 0.00000, 1385.36, -155.609, 1494.18, -157.186, 1349.26, -156.229, 0, 0
349, 0.00000, 1520.5, -155.757, 1639.88, -157.321, 1484.45, -156.353, 0, 0
350, 0.00000, 1647.67, -155.887, 1776.55, -157.437, 1610.81, -156.458, 0, 0
351, 0.00000, 1828.26, -156.057, 1970.79, -157.587, 1790.49, -156.592, 0, 0
352, 0.00000, 1984.26, -156.198, 2138.98, -157.709, 1946.27, -156.7, 0, 0
353, 0.00000, 1804.53, -156.036, 1945.94, -157.569, 1768.82, -156.577, 0, 0
354, 0.00000, 1617.6, -155.855, 1745.74, -157.411, 1585.92, -156.436, 0, 0
355, 0.00000, 1553.85, -155.787, 1675.61, -157.351, 1523.39, -156.384, 0, 0
356, 0.00000, 1502.53, -155.733, 1620.01, -157.302, 1473.2, -156.341, 0, 0
357, 0.00000, 1448.53, -155.674, 1561.63, -157.249, 1421.22, -156.294, 0, 0
358, 0.00000, 1388.6, -155.606, 1497.12, -157.189, 1363.04, -156.24, 0, 0
359, 0.00000, 1338.16, -155.548, 1443.05, -157.136, 1315.38, -156.194, 0, 0
360, 0.00000, 1142.43, -155.302, 1232.01, -156.907, 1119.31, -155.978, 0, 0
361, 0.00000, 968.173, -155.045, 1044.91, -156.664, 946.65, -155.744, 0, 0
362, 0.00000, 829.525, -154.799, 895.851, -156.425, 809.305, -155.509, 0, 0
363, 0.00000, 731.252, -154.589, 790.178, -156.217, 711.666, -155.3, 0, 0
364, 0.00000, 691.867, -154.492, 748.836, -156.121, 670.679, -155.196, 0, 0
365, 0.00000, 655.629, -154.397, 710.198, -156.027, 635.065, -155.098, 0, 0
366, 0.00000, 687.702, -154.477, 744.878, -156.105, 667.058, -155.181, 0, 0
367, 0.00000, 753.059, -154.631, 814.588, -156.257, 730.873, -155.337, 0, 0
368, 0.00000, 828.126, -154.789, 893.293, -156.41, 801.713, -155.488, 0, 0
369, 0.00000, 801.118, -154.74, 862.558, -156.36, 771.199, -155.432, 0, 0
370, 0.00000, 833.348, -154.802, 896.469, -156.419, 801.918, -155.492, 0, 0
371, 0.00000, 962.289, -155.032, 1034.85, -156.642, 928.523, -155.714, 0, 0
372, 0.00000, 1179.63, -155.352, 1268.6, -156.948, 1144.22, -156.01, 0, 0
373, 0.00000, 1412.69, -155.635, 1519.88, -157.21, 1377.12, -156.255, 0, 0
374, 0.00000, 1609.66, -155.844, 1731.72, -157.399, 1572.84, -156.427, 0, 0
375, 0.00000, 1749.09, -155.982, 1881.39, -157.523, 1712.39, -156.539, 0, 0
376, 0.00000, 1871.17, -156.096, 2014.15, -157.623, 1836.31, -156.628, 0, 0
377, 0.00000, 1957.97, -156.173, 2108.42, -157.691, 1924.16, -156.687, 0, 0
378, 0.00000, 2050.69, -156.255, 2209.5, -157.762, 2019.42, -156.749, 0, 0
379, 0.00000, 2075.51, -156.275, 2237.47, -157.78, 2046.37, -156.766, 0, 0
380, 0.00000, 1967.87, -156.18, 2122.65, -157.699, 1941.21, -156.696, 0, 0
381, 0.00000, 1829.41, -156.057, 1973.36, -157.593, 1804.29, -156.603, 0, 0
382, 0.00000, 1705.53, -155.938, 1840.58, -157.488, 1681.26, -156.51, 0, 0
383, 0.00000, 1565.99, -155.797, 1689.37, -157.363, 1543.19, -156.4, 0, 0
384, 0.00000, 1354.29, -155.567, 1460.93, -157.154, 1331.87, -156.211, 0, 0
385, 0.00000, 1146.55, -155.307, 1236.9, -156.913, 1124.2, -155.983, 0, 0
386, 0.00000, 1002.26, -155.098, 1081.51, -156.715, 980.64, -155.794, 0, 0
387, 0.00000, 875.317, -154.885, 944.931, -156.508, 854.646, -155.592, 0, 0
388, 0.00000, 801.436, -154.74, 865.261, -156.366, 780.941, -155.451, 0, 0
389, 0.00000, 757.207, -154.644, 817.896, -156.271, 737.165, -155.356, 0, 0
390, 0.00000, 747.395, -154.621, 808.331, -156.249, 728.099, -155.334, 0, 0
391, 0.00000, 793.925, -154.72, 858.935, -156.346, 774.166, -155.432, 0, 0
392, 0.00000, 877.67, -154.883, 947.523, -156.504, 855.187, -155.588, 0, 0
393, 0.00000, 872.171, -154.876, 940.487, -156.496, 846.173, -155.575, 0, 0
394, 0.00000, 912.216, -154.947, 982.808, -156.564, 883.862, -155.64, 0, 0
395, 0.00000, 981.098, -155.063, 1056.58, -156.674, 950.986, -155.748, 0, 0
396, 0.00000, 1139.76, -155.298, 1226.86, -156.898, 1108.3, -155.965, 0, 0
397, 0.00000, 1291.05, -155.493, 1389.15, -157.081, 1257.75, -156.137, 0, 0
398, 0.00000, 1413.15, -155.636, 1520.68, -157.212, 1379.15, -156.258, 0, 0
399, 0.00000, 1476.1, -155.706, 1589.3, -157.275, 1441.64, -156.315, 0, 0
400, 0.00000, 1497.37, -155.728, 1612, -157.296, 1463.32, -156.334, 0, 0
401, 0.00000, 1516.31, -155.748, 1633.12, -157.315, 1484.21, -156.352, 0, 0
402, 0.00000, 1616.29, -155.852, 1741.65, -157.41, 1586.15, -156.439, 0, 0
403, 0.00000, 1721.34, -155.956, 1855.58, -157.503, 1692.36, -156.522, 0, 0
404, 0.00000, 1749.12, -155.982, 1885.77, -157.525, 1721.19, -156.543, 0, 0
405, 0.00000, 1715.71, -155.948, 1849.62, -157.496, 1688.5, -156.517, 0, 0
406, 0.00000, 1673.04, -155.907, 1804.52, -157.46, 1647.03, -156.485, 0, 0
407, 0.00000, 1574.09, -155.806, 1697.33, -157.37, 1549.67, -156.406, 0, 0
408, 0.00000, 1408.49, -155.628, 1519.11, -157.209, 1384, -156.259, 0, 0
409, 0.00000, 1157.19, -155.322, 1248.89, -156.925, 1133.51, -155.995, 0, 0
410, 0.00000, 999.743, -155.095, 1078.93, -156.711, 977.149, -155.789, 0, 0
411, 0.00000, 910.612, -154.947, 983.27, -156.568, 888.517, -155.65, 0, 0
412, 0.00000, 815.655, -154.771, 881.692, -156.397, 793.022, -155.476, 0, 0
413, 0.00000, 812.109, -154.76, 877.414, -156.384, 788.991, -155.465, 0, 0
414, 0.00000, 827.303, -154.79, 893.449, -156.413, 803.676, -155.493, 0, 0
415, 0.00000, 864.738, -154.862, 933.89, -156.483, 839.004, -155.56, 0, 0
416, 0.00000, 952.648, -155.018, 1027.86, -156.632, 921.125, -155.701, 0, 0
417, 0.00000, 931.399, -154.988, 1005.2, -156.602, 895.907, -155.662, 0, 0
418, 0.00000, 978.157, -155.065, 1054.93, -156.675, 939.008, -155.732, 0, 0
419, 0.00000, 1129.38, -155.29, 1217.85, -156.888, 1089.28, -155.941, 0, 0
420, 0.00000, 1327.26, -155.543, 1430.52, -157.124, 1286.1, -156.167, 0, 0
421, 0.00000, 1449.94, -155.682, 1562.65, -157.251, 1407.96, -156.285, 0, 0
422, 0.00000, 1473.37, -155.707, 1587.45, -157.273, 1430.6, -156.305, 0, 0
423, 0.00000, 1290.73, -155.497, 1390.83, -157.082, 1248.68, -156.125, 0, 0
424, 0.00000, 1246.94, -155.444, 1343.87, -157.032, 1205.54, -156.079, 0, 0
425, 0.00000, 1287.48, -155.493, 1388.8, -157.079, 1249.54, -156.126, 0, 0
426, 0.00000, 1409.69, -155.636, 1520.97, -157.212, 1376.11, -156.254, 0, 0
427, 0.00000, 1481.43, -155.712, 1597.61, -157.283, 1450.73, -156.322, 0, 0
428, 0.00000, 1465.51, -155.694, 1580.54, -157.267, 1436.52, -156.309, 0, 0
429, 0.00000, 1442.75, -155.668, 1555.39, -157.244, 1415.49, -156.29, 0, 0
430, 0.00000, 1430.48, -155.654, 1542.62, -157.232, 1403.76, -156.279, 0, 0
431, 0.00000, 1357.12, -155.57, 1462.75, -157.155, 1332.08, -156.21, 0, 0
432, 0.00000, 1201.98, -155.38, 1295.64, -156.98, 1178.19, -156.047, 0, 0
433, 0.00000, 1006.02, -155.106, 1086.52, -156.722, 982.88, -155.798, 0, 0
434, 0.00000, 863.67, -154.865, 933.203, -156.489, 841.373, -155.569, 0, 0
435, 0.00000, 777.076, -154.691, 840.087, -156.318, 755.459, -155.398, 0, 0
436, 0.00000, 727.552, -154.579, 787.216, -156.208, 705.964, -155.284, 0, 0
437, 0.00000, 689.181, -154.486, 746.321, -156.115, 667.351, -155.187, 0, 0
438, 0.00000, 698.801, -154.506, 755.728, -156.133, 676.157, -155.207, 0, 0
439, 0.00000, 775.721, -154.682, 839.245, -156.307, 751.806, -155.383, 0, 0
440, 0.00000, 835.007, -154.806, 902.88, -156.428, 808.412, -155.501, 0, 0
441, 0.00000, 835.567, -154.812, 902.491, -156.432, 803.295, -155.495, 0, 0
442, 0.00000, 915.63, -154.958, 989.25, -156.574, 880.988, -155.634, 0, 0
443, 0.00000, 1082.97, -155.223, 1170.62, -156.828, 1048.49, -155.886, 0, 0
444, 0.00000, 1314.94, -155.528, 1419.03, -157.112, 1277.19, -156.157, 0, 0
445, 0.00000, 1525.08, -155.761, 1646.03, -157.324, 1487.37, -156.353, 0, 0
446, 0.00000, 1659.19, -155.9, 1790.59, -157.449, 1621.71, -156.467, 0, 0
447, 0.00000, 1831.61, -156.062, 1976.82, -157.592, 1794.57, -156.595, 0, 0
448, 0.00000, 1735.62, -155.971, 1873.44, -157.511, 1699.11, -156.523, 0, 0
449, 0.00000, 1609.98, -155.847, 1738.24, -157.402, 1574.89, -156.425, 0, 0
450, 0.00000, 1635.76, -155.874, 1765.76, -157.427, 1602.74, -156.45, 0, 0
451, 0.00000, 1681.18, -155.918, 1813.3, -157.467, 1649.23, -156.487, 0, 0
452, 0.00000, 1764.52, -155.999, 1903.25, -157.539, 1734.44, -156.553, 0, 0
453, 0.00000, 1710.86, -155.944, 1845.44, -157.492, 1682.28, -156.512, 0, 0
454, 0.00000, 1653.16, -155.887, 1782.95, -157.442, 1626.18, -156.468, 0, 0
455, 0.00000, 1575.02, -155.808, 1698.55, -157.371, 1548.59, -156.405, 0, 0
456, 0.00000, 1345.63, -155.557, 1450.92, -157.144, 1321.49, -156.2, 0, 0
457, 0.00000, 1154.69, -155.319, 1245.77, -156.923, 1129.58, -155.99, 0, 0
458, 0.00000, 1002.88, -155.101, 1082.62, -156.716, 979.135, -155.792, 0, 0
459, 0.00000, 925.237, -154.972, 999.087, -156.592, 902.251, -155.672, 0, 0
460, 0.00000, 849.405, -154.836, 917.599, -156.46, 825.588, -155.538, 0, 0
461, 0.00000, 802.621, -154.743, 867.45, -156.368, 779.436, -155.447, 0, 0
462, 0.00000, 798.486, -154.733, 863.019, -156.358, 774.441, -155.435, 0, 0
463, 0.00000, 866.353, -154.865, 936.188, -156.485, 840.577, -155.562, 0, 0
464, 0.00000, 937.489, -154.993, 1012.35, -156.608, 908.015, -155.679, 0, 0
465, 0.00000, 882.853, -154.903, 953.233, -156.521, 848.588, -155.582, 0, 0
466, 0.00000, 906.905, -154.946, 978.745, -156.56, 869.471, -155.617, 0, 0
467, 0.00000, 972.717, -155.056, 1049.21, -156.666, 933.674, -155.723, 0, 0
468, 0.00000, 1082.24, -155.223, 1166.9, -156.825, 1042.03, -155.88, 0, 0
469, 0.00000, 1177.69, -155.355, 1269.36, -156.949, 1136.43, -156, 0, 0
470, 0.00000, 1295.53, -155.505, 1396.32, -157.088, 1253.64, -156.132, 0, 0
471, 0.00000, 1395.98, -155.622, 1505.69, -157.197, 1355.98, -156.235, 0, 0
472, 0.00000, 1531.41, -155.77, 1652.22, -157.332, 1493.79, -156.361, 0, 0
473, 0.00000, 1667.1, -155.908, 1799.42, -157.456, 1632.81, -156.476, 0, 0
474, 0.00000, 1695.81, -155.933, 1830.67, -157.48, 1663.48, -156.498, 0, 0
475, 0.00000, 1725.35, -155.961, 1861.58, -157.505, 1693.01, -156.521, 0, 0
476, 0.00000, 1677.42, -155.913, 1809.59, -157.462, 1645.84, -156.483, 0, 0
477, 0.00000, 1605.2, -155.839, 1730.91, -157.398, 1576.29, -156.428, 0, 0
478, 0.00000, 1560.3, -155.794, 1683.06, -157.358, 1533.63, -156.393, 0, 0
479, 0.00000, 1472.41, -155.7, 1588.26, -157.274, 1447.24, -156.317, 0, 0
480, 0.00000, 1291.35, -155.492, 1392.54, -157.084, 1266.5, -156.142, 0, 0
481, 0.00000, 1090.17, -155.231, 1177.57, -156.841, 1066.17, -155.911, 0, 0
482, 0.00000, 927.623, -154.98, 1002.55, -156.601, 903.934, -155.676, 0, 0
483, 0.00000, 798.34, -154.739, 863.717, -156.366, 775.532, -155.442, 0, 0
484, 0.00000, 716.123, -154.555, 775.773, -156.186, 693.741, -155.256, 0, 0
485, 0.00000, 669.664, -154.437, 725.885, -156.067, 647.708, -155.134, 0, 0
486, 0.00000, 611.721, -154.275, 663.265, -155.905, 589.132, -154.96, 0, 0
487, 0.00000, 615.35, -154.281, 667.787, -155.911, 592.694, -154.966, 0, 0
488, 0.00000, 648.444, -154.376, 703.818, -156.005, 624.448, -155.062, 0, 0
489, 0.00000, 745.352, -154.617, 808.226, -156.244, 717.613, -155.304, 0, 0
490, 0.00000, 873.083, -154.88, 944.855, -156.499, 841.547, -155.562, 0, 0
491, 0.00000, 1039.31, -155.158, 1124.15, -156.767, 1007.48, -155.829, 0, 0
492, 0.00000, 1193.51, -155.375, 1290.26, -156.972, 1161.21, -156.027, 0, 0
493, 0.00000, 1381.96, -155.606, 1493.03, -157.185, 1348.68, -156.228, 0, 0
494, 0.00000, 1501.25, -155.737, 1620.81, -157.304, 1466.13, -156.336, 0, 0
495, 0.00000, 1632.94, -155.874, 1762.73, -157.426, 1597.37, -156.447, 0, 0
496, 0.00000, 1710.58, -155.949, 1846.64, -157.493, 1675.46, -156.508, 0, 0
497, 0.00000, 1805.11, -156.04, 1948.78, -157.573, 1770.06, -156.579, 0, 0
498, 0.00000, 1871.87, -156.1, 2020.14, -157.626, 1837.36, -156.626, 0, 0
499, 0.00000, 1893.48, -156.118, 2042.84, -157.642, 1859.74, -156.641, 0, 0
500, 0.00000, 1806.21, -156.036, 1948.88, -157.571, 1774.55, -156.58, 0, 0
501, 0.00000, 1647.97, -155.884, 1777.92, -157.438, 1619.02, -156.463, 0, 0
502, 0.00000, 1510.26, -155.741, 1629.83, -157.31, 1482.93, -156.348, 0, 0
503, 0.00000, 1396.8, -155.616, 1506.84, -157.197, 1369.9, -156.246, 0, 0
504, 0.00000, 1186.99, -155.362, 1281.15, -156.963, 1162.13, -156.028, 0, 0
505, 0.00000, 1007.11, -155.108, 1087.52, -156.723, 983.002, -155.798, 0, 0
506, 0.00000, 849.997, -154.841, 918.804, -156.466, 827.227, -155.543, 0, 0
507, 0.00000, 738.295, -154.608, 798.754, -156.237, 716.572, -155.312, 0, 0
508, 0.00000, 660.82, -154.415, 715.627, -156.045, 638.165, -155.11, 0, 0
509, 0.00000, 617.125, -154.29, 669.116, -155.92, 594.456, -154.976, 0, 0
510, 0.00000, 610.347, -154.267, 661.623, -155.895, 587.124, -154.949, 0, 0
511, 0.00000, 610.701, -154.268, 662.288, -155.896, 586.627, -154.947, 0, 0
512, 0.00000, 674.714, -154.445, 729.402, -156.068, 645.564, -155.123, 0, 0
513, 0.00000, 796.475, -154.729, 860.129, -156.349, 761.722, -155.406, 0, 0
514, 0.00000, 902.067, -154.934, 973.684, -156.549, 865.39, -155.608, 0, 0
515, 0.00000, 996.515, -155.093, 1075.14, -156.702, 959.469, -155.761, 0, 0
516, 0.00000, 1072.12, -155.208, 1156.04, -156.811, 1033.68, -155.868, 0, 0
517, 0.00000, 1256.41, -155.456, 1354.14, -157.043, 1216.85, -156.093, 0, 0
518, 0.00000, 1506.24, -155.74, 1623.32, -157.304, 1466.39, -156.336, 0, 0
519, 0.00000, 1703.34, -155.94, 1836.73, -157.483, 1663.88, -156.498, 0, 0
520, 0.00000, 1838.25, -156.067, 1982.42, -157.596, 1800.69, -156.599, 0, 0
521, 0.00000, 1925.72, -156.148, 2077.6, -157.668, 1890.97, -156.664, 0, 0
522, 0.00000, 1915.57, -156.137, 2067.07, -157.659, 1883.58, -156.657, 0, 0
523, 0.00000, 1914.43, -156.136, 2065.45, -157.659, 1883.72, -156.658, 0, 0
524, 0.00000, 1809.52, -156.037, 1951.82, -157.573, 1779.12, -156.583, 0, 0
525, 0.00000, 1742.36, -155.974, 1878.38, -157.518, 1713.01, -156.535, 0, 0
526, 0.00000, 1655.48, -155.888, 1784.03, -157.443, 1628.01, -156.469, 0, 0
527, 0.00000, 1496.65, -155.724, 1613.21, -157.296, 1470.85, -156.338, 0, 0
528, 0.00000, 1286.02, -155.485, 1386.44, -157.078, 1261.67, -156.137, 0, 0
529, 0.00000, 1046.55, -155.164, 1128.46, -156.775, 1022.85, -155.852, 0, 0
530, 0.00000, 879.727, -154.894, 949.365, -156.517, 857.576, -155.599, 0, 0
531, 0.00000, 768.258, -154.672, 829.733, -156.3, 747.185, -155.382, 0, 0
532, 0.00000, 702.427, -154.52, 760.306, -156.149, 680.403, -155.222, 0, 0
533, 0.00000, 661.565, -154.414, 716.615, -156.044, 639.66, -155.111, 0, 0
534, 0.00000, 674.012, -154.443, 730.032, -156.072, 652.114, -155.142, 0, 0
535, 0.00000, 730.82, -154.581, 791.514, -156.209, 709.26, -155.286, 0, 0
536, 0.00000, 785.379, -154.704, 848.705, -156.327, 759.848, -155.402, 0, 0
537, 0.00000, 784.804, -154.706, 846.194, -156.327, 755.147, -155.396, 0, 0
538, 0.00000, 818.818, -154.775, 881.386, -156.393, 785.652, -155.46, 0, 0
539, 0.00000, 927.706, -154.975, 998.067, -156.587, 892.891, -155.656, 0, 0
540, 0.00000, 1105.87, -155.252, 1189.34, -156.852, 1069.41, -155.917, 0, 0
541, 0.00000, 1274.99, -155.475, 1371.29, -157.062, 1237.6, -156.116, 0, 0
542, 0.00000, 1373.45, -155.592, 1476.63, -157.169, 1335.05, -156.216, 0, 0
543, 0.00000, 1438.1, -155.663, 1545.92, -157.236, 1400.56, -156.278, 0, 0
544, 0.00000, 1515.55, -155.747, 1630.67, -157.313, 1480.29, -156.35, 0, 0
545, 0.00000, 1544.42, -155.777, 1662.58, -157.341, 1510.61, -156.375, 0, 0
546, 0.00000, 1622.78, -155.859, 1748.84, -157.415, 1591.55, -156.443, 0, 0
547, 0.00000, 1680.87, -155.916, 1811.32, -157.466, 1650.36, -156.489, 0, 0
548, 0.00000, 1652.51, -155.887, 1781.41, -157.441, 1623.32, -156.466, 0, 0
549, 0.00000, 1531.82, -155.762, 1651.83, -157.33, 1504.66, -156.367, 0, 0
550, 0.00000, 1469.26, -155.697, 1584.86, -157.271, 1442.72, -156.314, 0, 0
551, 0.00000, 1331.89, -155.541, 1436.75, -157.129, 1307.37, -156.184, 0, 0
552, 0.00000, 1149.22, -155.311, 1239.62, -156.916, 1125.71, -155.985, 0, 0
553, 0.00000, 936.501, -154.989, 1010.51, -156.607, 913.857, -155.69, 0, 0
554, 0.00000, 811.104, -154.762, 875.63, -156.388, 789.981, -155.471, 0, 0
555, 0.00000, 720.963, -154.564, 778.901, -156.192, 700.735, -155.274, 0, 0
556, 0.00000, 662.644, -154.416, 716.003, -156.043, 642.5, -155.121, 0, 0
557, 0.00000, 641.185, -154.354, 693.443, -155.982, 621.354, -155.057, 0, 0
558, 0.00000, 648.516, -154.374, 702.324, -156.002, 628.416, -155.076, 0, 0
559, 0.00000, 732.523, -154.582, 792.904, -156.209, 712.482, -155.292, 0, 0
560, 0.00000, 770.386, -154.67, 832.003, -156.295, 747.006, -155.375, 0, 0
561, 0.00000, 753.208, -154.636, 811.563, -156.258, 725.592, -155.331, 0, 0
562, 0.00000, 784.105, -154.701, 843.357, -156.32, 753.614, -155.393, 0, 0
563, 0.00000, 846.609, -154.827, 910.712, -156.444, 814.188, -155.515, 0, 0
564, 0.00000, 947.063, -155.007, 1017.93, -156.617, 913.222, -155.69, 0, 0
565, 0.00000, 1038.48, -155.153, 1115.71, -156.758, 1002.22, -155.826, 0, 0
566, 0.00000, 1214.7, -155.398, 1305.22, -156.99, 1177.55, -156.05, 0, 0
567, 0.00000, 1430.01, -155.656, 1538.06, -157.23, 1393.88, -156.274, 0, 0
568, 0.00000, 1592.32, -155.829, 1713.57, -157.386, 1557.2, -156.416, 0, 0
569, 0.00000, 1670.58, -155.906, 1798.64, -157.456, 1636.82, -156.479, 0, 0
570, 0.00000, 1805.82, -156.037, 1945.87, -157.573, 1774.27, -156.583, 0, 0
571, 0.00000, 1879.45, -156.104, 2025.69, -157.632, 1849.59, -156.636, 0, 0
572, 0.00000, 1859.58, -156.084, 2004.33, -157.614, 1830.05, -156.621, 0, 0
573, 0.00000, 1765, -155.995, 1902.8, -157.536, 1735.92, -156.552, 0, 0
574, 0.00000, 1695.42, -155.928, 1827.35, -157.478, 1668.01, -156.501, 0, 0
575, 0.00000, 1539.46, -155.77, 1660.37, -157.337, 1512.11, -156.373, 0, 0
576, 0.00000, 1335.14, -155.544, 1440.03, -157.132, 1309.13, -156.186, 0, 0
577, 0.00000, 1136.08, -155.295, 1225.69, -156.899, 1109.04, -155.965, 0, 0
578, 0.00000, 987.453, -155.077, 1065.68, -156.692, 961.122, -155.765, 0, 0
579, 0.00000, 865.073, -154.868, 933.93, -156.49, 839.666, -155.566, 0, 0
580, 0.00000, 808.292, -154.756, 872.97, -156.38, 782.409, -155.454, 0, 0
581, 0.00000, 764.287, -154.663, 825.591, -156.288, 738.663, -155.36, 0, 0
582, 0.00000, 768.927, -154.67, 830.608, -156.295, 743.029, -155.368, 0, 0
583, 0.00000, 825.402, -154.786, 891.867, -156.408, 798.738, -155.482, 0, 0
584, 0.00000, 859.834, -154.855, 928.366, -156.475, 829.554, -155.543, 0, 0
585, 0.00000, 866.034, -154.87, 934.627, -156.488, 831.116, -155.548, 0, 0
586, 0.00000, 872.391, -154.884, 940.667, -156.5, 833.877, -155.555, 0, 0
587, 0.00000, 895.838, -154.927, 965.272, -156.54, 855.1, -155.594, 0, 0
588, 0.00000, 1002.55, -155.104, 1079.86, -156.71, 960.597, -155.765, 0, 0
589, 0.00000, 1150.61, -155.319, 1238.84, -156.914, 1107.44, -155.966, 0, 0
590, 0.00000, 1342.36, -155.561, 1445.92, -157.139, 1299.5, -156.181, 0, 0
591, 0.00000, 1550.53, -155.787, 1669.88, -157.345, 1508.01, -156.372, 0, 0
592, 0.00000, 1734.14, -155.97, 1868.27, -157.508, 1692.51, -156.52, 0, 0
593, 0.00000, 1778.95, -156.014, 1917.85, -157.548, 1738.91, -156.555, 0, 0
594, 0.00000, 1552.17, -155.789, 1673.47, -157.349, 1514.01, -156.377, 0, 0
595, 0.00000, 1465.45, -155.694, 1579.79, -157.265, 1429.38, -156.301, 0, 0
596, 0.00000, 1369.09, -155.587, 1476.01, -157.167, 1334.51, -156.212, 0, 0
597, 0.00000, 1295.6, -155.499, 1396.11, -157.087, 1262.54, -156.139, 0, 0
598, 0.00000, 1244.85, -155.437, 1342.73, -157.031, 1214.82, -156.088, 0, 0
