Name, Imax, %normal, %emergency, kW, kvar, NumCustomers, TotalCustomers, NumPhases, kVBase
Line.MDV201_HN_1_174_A94742,   0.977331,     0.78,     0.65,    6.42559,    2.65122, 0, 2, 1, 7.2 
Line.MDV201_HN_2_084_B38389,   0.903507,     0.72,     0.60,    6.04491,    2.37937, 0, 2, 1, 7.2 
Line.MDV201_HN_2_875_C63670,   0.669495,     0.31,     0.26,    4.46232,    1.86464, 0, 2, 1, 7.2 
Line.MDV201_1160504ELB-1_SW,    5.38514,     1.35,     0.90,    35.6448,    14.4098, 0, 6, 1, 7.2 
Line.MDV201_1160504ELB,    5.38513,     0.27,     0.27,    35.6448,    14.4098, 0, 6, 1, 7.2 
Line.MDV201_HN_2P028_A1160489,    1.64292,     1.10,     1.10,    10.9385,     4.7258, 0, 2, 1, 7.2 
Line.MDV201_HN_2_622_C28223,    12.7153,     5.83,     4.85,    85.5409,    34.5216, 0, 14, 1, 7.2 
Line.MDV201_HN_2_842_B94740,    37.5874,    17.24,    14.35,    249.038,    92.5131, 0, 57, 1, 7.2 
Line.MDV201_C_1_066_ABC8078,    86.6238,    38.67,    51.26,    1199.72,    470.092, 0, 259, 3, 7.2 
Line.MDV201_HN_1_173_A94739,   0.976814,     0.78,     0.65,    6.42571,    2.64162, 0, 2, 1, 7.2 
Line.MDV201_HN_1_150_C1012408,    3.42843,     1.57,     1.31,    22.8595,    9.36335, 0, 6, 1, 7.2 
Line.MDV201_C_1P022_A1160458,    28.7079,    19.14,    19.14,    190.192,    76.7413, 0, 32, 1, 7.2 
Line.MDV201_106884FUSE,    20.3864,     1.02,     0.85,    135.912,    53.8573, 0, 25, 1, 7.2 
Line.MDV201_1144243FUSE,    8.90769,     0.45,     0.37,     59.827,    24.3131, 0, 14, 1, 7.2 
Line.MDV201_HN_2_843_B69621,    35.2093,    16.15,    13.44,     233.21,    86.6138, 0, 53, 1, 7.2 
Line.MDV201_1160472ELB-1_SW,    30.3601,     7.59,     5.06,    200.145,    71.6332, 0, 28, 1, 7.2 
Line.MDV201_1160472ELB,    30.3601,     1.52,     1.52,    200.144,    71.6323, 0, 28, 1, 7.2 
Line.MDV201_HN_2_356_C28301,    3.27947,     2.62,     2.19,    22.0073,    8.98232, 0, 6, 1, 7.2 
Line.MDV201_HN_2_666_C62312,    2.58101,     1.18,     0.99,    17.1687,    6.84597, 0, 3, 1, 7.2 
Line.MDV201_HN_2_802_B836,    30.3269,    13.91,    11.58,    202.338,    76.3325, 0, 33, 1, 7.2 
Line.MDV201_HN_1_210_A28279,    3.50818,     2.81,     2.34,    23.0779,    9.53435, 0, 7, 1, 7.2 
Line.MDV201_HN_2_616_ABC28226,    93.3512,    20.61,    17.16,     1290.9,    507.741, 0, 245, 3, 7.2 
Line.MDV201_HN_2_212_C14834,    14.7111,    11.77,     9.81,     98.968,    40.5053, 0, 22, 1, 7.2 
Line.MDV201_HN_1_154_C89826,    1.82913,     0.84,     0.70,    12.2254,    4.92013, 0, 3, 1, 7.2 
Line.MDV201_HN_2_393_ABC63659,    303.119,    48.97,    40.80,    4942.28,    1982.06, 0, 970, 3, 7.2 
Line.MDV201_HN_2_911_C44579,   0.027945,     0.02,     0.01,   0.139547,   0.143448, 0, 1, 1, 7.2 
Line.MDV201_HN_2_030_ABC62265,     85.333,    25.25,    21.02,    1101.83,     442.22, 0, 199, 3, 7.2 
Line.MDV201_HN_2_638_C28237,    1.41643,     0.65,     0.54,    9.51851,    3.87618, 0, 2, 1, 7.2 
Line.MDV201_DA_8_946_B56776,    2.06057,     0.95,     0.79,    13.8292,    5.24155, 0, 1, 1, 7.2 
Line.MDV201_HN_2_352_ABC69623,     34.694,    15.91,    13.24,    308.562,      124.4, 0, 83, 3, 7.2 
Line.MDV201_HN_2_793_ABC1023346_SW,     378.14,    94.54,    63.02,    7237.94,       3029, 0, 1379, 3, 7.2 
Line.MDV201_HN_2_793_ABC1023346,     378.14,    61.09,    50.89,    7237.55,    3028.62, 0, 1379, 3, 7.2 
Line.MDV201_108774FUSE,    2.05972,     0.10,     0.09,    13.8296,    5.22471, 0, 1, 1, 7.2 
Line.MDV201_DA_8_786_B1144236,    27.1041,    21.68,    18.07,    181.371,    69.6914, 0, 36, 1, 7.2 
Line.MDV201_HN_2_492_C8123,    3.61554,     2.22,     1.84,     24.366,    9.65385, 0, 2, 1, 7.2 
Line.MDV201_HN_2_848_B14854,    27.2027,    12.48,    10.38,    180.058,    66.7245, 0, 41, 1, 7.2 
Line.HN_2P014_SW,     11.108,     2.78,     1.85,    73.1607,    26.1995, 0, 10, 1, 7.2 
Line.MDV201_39754ELB,     11.108,     0.56,     0.56,    73.1606,    26.1994, 0, 10, 1, 7.2 
Line.MDV201_1023343FUSE,    1.18835,     0.06,     0.05,    7.91001,    3.05423, 0, 1, 1, 7.2 
Line.MDV201_HN_2P026_A1010728,    1.63975,     1.09,     1.09,    10.9386,    4.66754, 0, 2, 1, 7.2 
Line.MDV201_HN_2_535_C8140,    9.72074,     5.96,     4.96,     65.099,    26.4761, 0, 15, 1, 7.2 
Line.MDV201_106883FUSE,    59.1983,     2.96,     2.47,    395.282,    155.102, 0, 63, 1, 7.2 
Line.MDV201_HN_2_408_ABC63655,    374.631,    60.52,    50.42,    7027.74,    2846.78, 0, 1342, 3, 7.2 
Line.MDV201_HN_2_849_B94730,    18.8015,     8.62,     7.18,    124.432,    46.0853, 0, 29, 1, 7.2 
Line.MDV201_104355FUSE,    4.37017,     0.22,     0.18,    29.3227,    11.3896, 0, 6, 1, 7.2 
Line.MDV201_DA_8_053_A63763,  0.0646791,     0.05,     0.04,   0.409981,   0.216884, 0, 1, 1, 7.2 
Line.MDV201_HN_21040_C39772,    1.14813,     0.53,     0.44,    7.65729,      3.058, 0, 1, 1, 7.2 
Line.MDV201_HN_2_672_C62308,    6.48717,     2.98,     2.48,    43.2798,    16.7938, 0, 6, 1, 7.2 
Line.MDV201_HN_2_643_A28241,    16.7158,     7.67,     6.38,     111.05,    46.4859, 0, 23, 1, 7.2 
Line.MDV201_DA_8_204_C46404,     23.665,    18.93,    15.78,    157.027,    60.9503, 0, 32, 1, 7.2 
Line.MDV201_HN_1_178_C69653,    2.49658,     1.53,     1.27,    16.7242,    6.66105, 0, 6, 1, 7.2 
Line.MDV201_HN_2_360_ABC8165,     120.99,    35.80,    29.80,    1763.88,    704.209, 0, 308, 3, 7.2 
Line.MDV201_HN_2_606_A8132,    2.45939,     1.51,     1.25,    16.2117,    6.98379, 0, 5, 1, 7.2 
Line.MDV201_HN_2_810_ABC63685,    378.145,    61.09,    50.89,    7221.28,    2972.71, 0, 1379, 3, 7.2 
Line.MDV201_HN_2_602_A8151,    20.7301,    12.72,    10.58,    137.167,    58.2899, 0, 37, 1, 7.2 
Line.MDV201_HN_2_147_C14840,    3.38817,     2.71,     2.26,    22.8048,    9.24751, 0, 6, 1, 7.2 
Line.MDV201_HN_2_461_C62251,    6.31548,     2.90,     2.41,    42.0789,    16.6813, 0, 8, 1, 7.2 
Line.MDV201_HN_2_527_C8153,    3.54109,     2.17,     1.81,    23.7212,    9.59386, 0, 5, 1, 7.2 
Line.MDV201_HN_2_635_AC63666,    36.8853,    16.92,    14.08,    370.508,    152.949, 0, 67, 2, 7.2 
Line.MDV201_C_1P032_A1160490,  0.0153729,     0.01,     0.01, -1.61627E-007,  -0.109753, 0, 0, 1, 7.2 
Line.MDV201_1011953FUSE,   0.710359,     0.04,     0.03,    13.9743,    5.95554, 0, 3, 3, 7.2 
Line.MDV201_HN_1_450_B52513,     6.5838,     4.04,     3.36,    43.6861,    16.1603, 0, 8, 1, 7.2 
Line.MDV201_HN_2_062_C28277,   0.757661,     0.46,     0.39,     5.0455,    2.06247, 0, 1, 1, 7.2 
Line.MDV201_HN_2_854_B39586,    4.91299,     2.25,     1.88,    32.5226,    11.9681, 0, 7, 1, 7.2 
Line.MDV201_HN_2_458_B39599,    1.53466,     0.94,     0.78,    10.1714,    3.86561, 0, 2, 1, 7.2 
Line.MDV201_C_1P034_A1160492,    10.8888,     7.26,     7.26,    72.0008,    29.0543, 0, 12, 1, 7.2 
Line.MDV201_1160484ELB-1_SW,    11.1054,     2.78,     1.85,    73.1638,    26.1467, 0, 10, 1, 7.2 
Line.MDV201_1160484ELB,    11.1054,     0.56,     0.56,    73.1636,    26.1465, 0, 10, 1, 7.2 
Line.MDV201_C_1_124_ABC69481,    12.3451,     1.99,     1.66,    91.8438,    34.6817, 0, 16, 3, 7.2 
Line.MDV201_1160461ELB-1_SW,    19.9364,     4.98,     3.32,    132.059,    53.2197, 0, 24, 1, 7.2 
Line.MDV201_1160461ELB,    19.9364,     1.00,     1.00,    132.058,    53.2193, 0, 24, 1, 7.2 
Line.MDV201_106882FUSE,   0.903489,     0.05,     0.04,    6.04491,    2.37901, 0, 2, 1, 7.2 
Line.MDV201_HN_2_410_A819,    3.38523,     2.08,     1.73,    22.5747,    9.59364, 0, 5, 1, 7.2 
Line.MDV201_HN_2_336_B8196,    2.15945,     1.32,     1.10,    14.1941,     5.3179, 0, 3, 1, 7.2 
Line.MDV201_HN_2_678_C62304,    3.04788,     1.40,     1.16,    20.2949,     7.9654, 0, 3, 1, 7.2 
Line.MDV201_HN_2_649_A28248,     7.9878,     3.66,     3.05,    53.0667,       22.2, 0, 10, 1, 7.2 
Line.MDV201_C_1_267_ABC8074,    86.6242,    38.67,    51.26,    1199.36,    469.806, 0, 259, 3, 7.2 
Line.MDV201_HN_2_067_ABC14836,    93.3602,    27.62,    23.00,    764.292,    287.288, 0, 148, 3, 7.2 
Line.MDV201_HN_2_031_ABC62264,    85.3324,    25.25,    21.02,    1122.93,    450.538, 0, 202, 3, 7.2 
Line.MDV201_HN_2_816_ABC14879,    93.3537,    27.62,    22.99,    895.481,    344.966, 0, 174, 3, 7.2 
Line.MDV201_HN_1_401_A39574,   0.250081,     0.15,     0.13,    1.64896,   0.666888, 0, 1, 1, 7.2 
Line.MDV201_HN_2_537_C8094,    8.94401,     5.49,     4.56,    59.8878,    24.3672, 0, 14, 1, 7.2 
Line.MDV201_HN_2_915_ABC39576,    34.8842,    16.00,    13.31,    423.088,    167.735, 0, 106, 3, 7.2 
Line.MDV201_HN_1_166_A39571,    5.83164,     4.67,     3.89,    38.4238,    15.6574, 0, 8, 1, 7.2 
Line.MDV201_HN_2_229_ABC8126,    21.8941,     9.77,    12.96,    161.649,    68.2565, 0, 45, 3, 7.2 
Line.MDV201_C_1_069_ABC69484,    85.4864,    13.81,    11.51,    1047.09,    407.512, 0, 232, 3, 7.2 
Line.MDV201_102184FUSE,   0.965717,     0.05,     0.04,    6.45407,     2.5508, 0, 1, 1, 7.2 
Line.HN_2P012_SW,    14.9451,     3.74,     2.49,     98.417,    35.3283, 0, 15, 1, 7.2 
Line.MDV201_39759ELB,    14.9451,     0.75,     0.75,    98.4168,     35.328, 0, 15, 1, 7.2 
Line.MDV201_HN_2_531_C857,    10.2979,     6.32,     5.25,    69.0331,    27.8168, 0, 14, 1, 7.2 
Line.MDV201_HN_2_861_C39629,    3.61669,     1.66,     1.38,    24.2544,    9.69093, 0, 4, 1, 7.2 
Line.MDV201_1144254FUSE,    1.37627,     0.07,     0.06,    9.22849,    3.63747, 0, 2, 1, 7.2 
Line.MDV201_HN_2_487_C8099,    10.1676,     6.24,     5.19,    68.4074,    27.5055, 0, 11, 1, 7.2 
Line.MDV201_HN_2_489_C8104,    7.83008,     4.80,     3.99,    52.6975,    21.1157, 0, 8, 1, 7.2 
Line.MDV201_HN_1_455_A94736,   0.976235,     0.78,     0.65,    6.42584,    2.63085, 0, 2, 1, 7.2 
Line.MDV201_DA_8_674_A6597,    18.3982,    11.29,     9.39,    121.782,    49.8273, 0, 22, 1, 7.2 
Line.MDV201_DA_8_918_A56770,    47.5447,    21.81,    18.15,    314.551,    128.107, 0, 42, 1, 7.2 
Line.MDV201_HN_2_068_ABC14845,    93.3596,    27.62,    22.99,    773.967,    291.665, 0, 150, 3, 7.2 
Line.MDV201_HN_2_706_C52532,    26.1695,    12.00,     9.99,    175.779,    71.8711, 0, 34, 1, 7.2 
Line.MDV201_HN_2_655_A14863,     4.3614,     2.00,     1.66,    28.9173,    12.2327, 0, 7, 1, 7.2 
Line.MDV201_1000983FUSE,      47.76,     2.39,     1.99,    316.007,     128.79, 0, 43, 1, 7.2 
Line.MDV201_HN_2_117_ABC28284,    22.4178,    10.28,     8.56,    209.617,     84.421, 0, 56, 3, 7.2 
Line.MDV201_DA_8_936_ABC67891, 0.00420418,     0.00,     0.00, 6.34575E-010, -0.0835273, 0, 0, 3, 7.2 
Line.MDV201_HN_2_937_B14993,     15.209,     9.33,     7.76,    100.126,    36.4381, 0, 21, 1, 7.2 
Line.MDV201_DA_8_697_B46390,    3.03005,     1.86,     1.55,    20.2557,    7.71672, 0, 4, 1, 7.2 
Line.MDV201_HN_2_656_A14864,    5.42848,     2.49,     2.07,    35.9939,    15.2279, 0, 8, 1, 7.2 
Line.MDV201_HN_2_813_ABC63654,     137.12,    40.57,    33.77,    2060.39,    834.522, 0, 368, 3, 7.2 
Line.MDV201_HN_2_428_B812,    13.2059,     8.10,     6.74,    88.5463,    34.3174, 0, 19, 1, 7.2 
Line.MDV201_HN_2_228_ABC810,    154.031,    34.00,    28.31,    2734.01,    1088.54, 0, 548, 3, 7.2 
Line.MDV201_100479FUSE,    8.39004,     0.42,     0.35,    56.3098,    22.9917, 0, 10, 1, 7.2 
Line.MDV201_DA_8_729_C74452,    5.26717,     3.23,     2.69,     34.862,    13.5847, 0, 8, 1, 7.2 
Line.HN_2P010_SW,    22.6546,     5.66,     3.78,    149.257,    53.4765, 0, 22, 1, 7.2 
Line.MDV201_15004ELB,    22.6546,     1.13,     1.13,    149.256,    53.4759, 0, 22, 1, 7.2 
Line.MDV201_C_1_403_A21649,    10.9299,     6.71,     5.58,    72.2039,    30.7654, 0, 21, 1, 7.2 
Line.MDV201_HN_2_722_C52525,    1.15648,     0.53,     0.44,    7.75946,    3.17131, 0, 1, 1, 7.2 
Line.MDV201_106261FUSE,    19.7009,     0.99,     0.82,    130.554,    50.6131, 0, 27, 1, 7.2 
Line.MDV201_C_1_407_A8136,    5.41297,     3.32,     2.76,    35.8015,    15.1022, 0, 9, 1, 7.2 
Line.MDV201_HN_2_872_C63667,    21.7739,     9.99,     8.31,    146.157,    58.2333, 0, 25, 1, 7.2 
Line.MDV201_100475FUSE,    1.36482,     0.07,     0.06,    9.13915,     3.8528, 0, 3, 1, 7.2 
Line.MDV201_DA_8_727_C39744,    19.7011,    12.09,    10.05,    130.543,    50.6088, 0, 27, 1, 7.2 
Line.MDV201_DA_8_257_ABC88677,   0.470874,     0.10,     0.09,    5.26134,    2.03835, 0, 2, 3, 7.2 
Line.MDV201_103730FUSE,    1.53451,     0.08,     0.06,    10.1715,    3.86275, 0, 2, 1, 7.2 
Line.MDV201_1160476ELB-1_SW,    26.8728,     6.72,     4.48,    177.131,    63.3702, 0, 25, 1, 7.2 
Line.MDV201_1160476ELB,    26.8728,     1.34,     1.34,     177.13,    63.3695, 0, 25, 1, 7.2 
Line.MDV201_HN_2_712_A63678,    3.98192,     2.44,     2.03,    26.4419,    11.1435, 0, 6, 1, 7.2 
Line.MDV201_HN_2_661_C62248,    2.61513,     1.20,     1.00,    17.4571,    6.81634, 0, 2, 1, 7.2 
Line.MDV201_HN_2_924_C28267,   0.965932,     0.59,     0.49,    6.45404,    2.55496, 0, 1, 1, 7.2 
Line.MDV201_1144244FUSE,    1.22618,     0.06,     0.05,    8.12724,    3.14159, 0, 2, 1, 7.2 
Line.MDV201_HN_2_465_C62233,    16.6993,     7.66,     6.37,    111.329,    44.0584, 0, 20, 1, 7.2 
Line.MDV201_HN_2_943_C89813,    13.0129,     7.98,     6.64,    86.6848,    33.8791, 0, 14, 1, 7.2 
Line.MDV201_DA_8_971_C46408,   0.862361,     0.32,     0.27,    5.72022,    2.22593, 0, 1, 1, 7.2 
Line.MDV201_HN_2_663_C62247,    51.1349,    23.46,    19.52,    341.142,    133.832, 0, 55, 1, 7.2 
Line.MDV201_HN_2_934_B15006,    28.0156,    17.19,    14.29,    184.532,     67.225, 0, 36, 1, 7.2 
Line.MDV201_HN_1_170_A94727,     1.7858,     1.43,     1.19,    11.7364,    4.85766, 0, 4, 1, 7.2 
Line.MDV201_HN_2_085_ABC38388,    119.479,    35.35,    29.43,    1723.83,    687.597, 0, 301, 3, 7.2 
Line.MDV201_HN_2_877_C63672,    12.4769,     5.72,     4.76,    83.7357,    33.3225, 0, 14, 1, 7.2 
Line.C_1P037_SW,    18.8045,     4.70,     3.13,    124.345,    50.2545, 0, 22, 1, 7.2 
Line.MDV201_8076ELB,    18.8045,     0.94,     0.94,    124.344,    50.2542, 0, 22, 1, 7.2 
Line.MDV201_1149715FUSE,   0.869373,     0.04,     0.04,    5.76132,    2.20662, 0, 2, 1, 7.2 
Line.MDV201_HN_2_609_C28278, 0.000854367,     0.00,     0.00, -6.80151E-011, -0.00614645, 0, 0, 1, 7.2 
Line.MDV201_HN_2_624_C14866,    5.43245,     2.49,     2.07,    36.5018,    14.8407, 0, 7, 1, 7.2 
Line.MDV201_DA_8_158_C58433,    33.0324,    26.43,    22.02,     219.64,    85.5777, 0, 43, 1, 7.2 
Line.MDV201_1000988FUSE,   0.646734,     0.03,     0.03,    4.31918,    1.66362, 0, 1, 1, 7.2 
Line.MDV201_HN_2_760_ABC28208,   0.395086,     0.24,     0.20,    7.79744,    3.25243, 0, 3, 3, 7.2 
Line.MDV201_C_1P029_A1160456,    8.32119,     5.55,     5.55,    55.1099,    22.1993, 0, 11, 1, 7.2 
Line.MDV201_DA_8_920_A56783,    4.73846,     2.17,     1.81,    31.3374,    12.7334, 0, 4, 1, 7.2 
Line.MDV201_1010740FUSE,    1.30331,     0.07,     0.07,    8.58882,    3.61315, 0, 1, 1, 7.2 
Line.MDV201_HN_2_183_ABC62261,    1.47577,     0.68,     0.56,    9.77965,    3.98374, 0, 2, 3, 7.2 
Line.MDV201_HN_2_146_ABC63663,    93.3465,    20.61,    17.16,    1796.68,    720.228, 0, 340, 3, 7.2 
Line.MDV201_HN_2_720_C14849,    4.93066,     2.26,     1.88,    33.0827,    13.5259, 0, 6, 1, 7.2 
Line.MDV201_HN_2_668_C44578,  0.0272196,     0.01,     0.01,   0.139547,   0.136107, 0, 1, 1, 7.2 
Line.MDV201_HN_2_932_B6570,    30.3712,    18.63,    15.50,    200.113,    72.9081, 0, 39, 1, 7.2 
Line.MDV201_HN_2_416_A844,     11.774,     7.22,     6.01,    78.5439,    33.3844, 0, 17, 1, 7.2 
Line.MDV201_DA_7_167_C39741,    1.55004,     1.24,     1.03,    10.2725,    3.97948, 0, 2, 1, 7.2 
Line.MDV201_1144259FUSE,     28.482,     1.42,     1.19,    292.564,    119.332, 0, 59, 2, 7.2 
Line.MDV201_HN_2_950_C8190,    5.94257,     2.73,     2.27,    39.6071,    15.3975, 0, 6, 1, 7.2 
Line.MDV201_1160482ELB-1_SW,    4.27817,     1.07,     0.71,    28.1844,    10.0666, 0, 4, 1, 7.2 
Line.MDV201_1160482ELB,    4.27816,     0.21,     0.21,    28.1843,    10.0666, 0, 4, 1, 7.2 
Line.MDV201_HN_2_669_C89789,    41.7499,    19.15,    15.94,    278.438,    108.947, 0, 44, 1, 7.2 
Line.MDV201_HN_2_940_B39775,    8.22136,     5.04,     4.19,    54.1427,    19.5882, 0, 11, 1, 7.2 
Line.MDV201_HN_2_101_ABC69487,    70.7091,    32.44,    26.99,    938.851,    366.391, 0, 213, 3, 7.2 
Line.MDV201_HN_2_231_ABC28199,    1.01387,     0.45,     0.60,    16.6383,    6.77776, 0, 5, 3, 7.2 
Line.MDV201_HN_2_795_ABC788,    378.142,    61.09,    50.89,    7232.47,    3011.67, 0, 1379, 3, 7.2 
Line.MDV201_HN_1_278_C89797,    0.47888,     0.29,     0.24,    3.19315,    1.30528, 0, 1, 1, 7.2 
Line.MDV201_DA_7_205_C39749,    1.16901,     0.94,     0.78,    7.75506,    2.98031, 0, 1, 1, 7.2 
Line.MDV201_805FUSE,    24.2183,     1.21,     1.01,    162.527,    62.9307, 0, 32, 1, 7.2 
Line.MDV201_HN_2_069_ABC14841,    93.3589,    27.62,    22.99,    774.207,    292.057, 0, 150, 3, 7.2 
Line.MDV201_HN_2_327_B62296,   0.576112,     0.26,     0.22,    3.82352,    1.46295, 0, 1, 1, 7.2 
Line.MDV201_HN_2_896_B52516,    13.1935,     8.09,     6.73,    87.5516,    32.4396, 0, 17, 1, 7.2 
Line.MDV201_99414FUSE,    30.3712,     1.52,     1.52,    200.113,    72.9081, 0, 39, 1, 7.2 
Line.MDV201_HN_2_632_C28235,    14.2287,     6.53,     5.43,    95.8032,    38.4605, 0, 16, 1, 7.2 
Line.MDV201_DA_8_493_A74432,    2.06638,     0.95,     0.79,    13.5937,    5.76753, 0, 2, 1, 7.2 
Line.MDV201_DA_8_679_A56772,    2.84957,     1.75,     1.45,    18.8599,    7.68853, 0, 3, 1, 7.2 
Line.MDV201_HN_2_730_B14851,   0.646751,     0.40,     0.33,    4.33118,    1.72332, 0, 1, 1, 7.2 
Line.MDV201_HN_2_094_ABC51012,    137.124,    40.57,    33.77,    1937.63,    778.154, 0, 343, 3, 7.2 
Line.MDV201_1149722FUSE,   0.027557,     0.00,     0.00, 3.04152E-005,  -0.197482, 0, 0, 1, 7.2 
Line.MDV201_HN_2_221_B8169,    2.05297,     1.64,     1.37,    13.7615,    5.37586, 0, 3, 1, 7.2 
Line.MDV201_HN_2_674_C62310,    30.4028,    13.95,    11.60,     202.63,    79.2314, 0, 33, 1, 7.2 
Line.MDV201_HN_2_938_B14992,    14.2684,     8.75,     7.28,    93.9408,    34.1284, 0, 19, 1, 7.2 
Line.SW-HN_2_393_SW,    247.373,    61.84,    41.23,    4566.26,    1832.48, 0, 893, 3, 7.2 
Line.MDV201_107109USD,    247.373,    12.37,    10.31,    4566.11,    1832.33, 0, 893, 3, 7.2 
Line.MDV201_DA_8_804_ABC88656,    3.85717,     0.85,     0.71,    44.6674,    17.7391, 0, 9, 3, 7.2 
Line.MDV201_HN_2_517_AC1144258,    28.4821,    17.47,    14.53,    292.564,    119.332, 0, 59, 2, 7.2 
Line.MDV201_HN_2_956_B39753,     1.5942,     0.98,     0.81,    10.4697,    3.88239, 0, 3, 1, 7.2 
Line.MDV201_HN_2_165_C39776,    7.79103,     6.23,     5.19,    51.9214,    20.8845, 0, 14, 1, 7.2 
Line.MDV201_HN_2_675_C89783,    18.7356,     8.59,     7.15,    124.857,    48.7543, 0, 20, 1, 7.2 
Line.MDV201_HN_2_947_C8175,    3.63791,     1.67,     1.39,    24.2196,    9.49218, 0, 4, 1, 7.2 
Line.MDV201_DA_8_923_A56785,    35.0364,    16.07,    13.37,    231.641,    94.1769, 0, 31, 1, 7.2 
Line.MDV201_HN_2_524_C858,     8.0321,     4.93,     4.10,    53.8319,    21.7208, 0, 10, 1, 7.2 
Line.MDV201_HN_2_637_C28240,    3.83512,     1.76,     1.46,    25.7979,    10.4338, 0, 5, 1, 7.2 
Line.MDV201_C_1_387_A8097,    13.5549,     8.32,     6.92,    89.6835,    37.0796, 0, 17, 1, 7.2 
Line.MDV201_102185FUSE,    5.15982,     0.26,     0.21,    33.8917,    14.1656, 0, 12, 1, 7.2 
Line.MDV201_DA_8_152_ABC74420,    37.1829,    11.00,     9.16,     495.42,    193.421, 0, 103, 3, 7.2 
Line.MDV201_HN_2_310_A39613,    6.71087,     5.37,     4.47,    44.2509,    18.0822, 0, 8, 1, 7.2 
Line.MDV201_HN_2_196_C102187,    19.5267,     0.98,     0.81,    130.339,    52.4936, 0, 33, 1, 7.2 
Line.MDV201_HN_2_804_B39625,    26.0598,    11.95,     9.95,    173.852,    65.4233, 0, 27, 1, 7.2 
Line.MDV201_C_1P028_A1160454,    12.0706,     8.05,     8.05,     79.897,    32.3176, 0, 15, 1, 7.2 
Line.MDV201_HN_2P054_C1163442,  0.0135574,     0.01,     0.01, 3.93066E-006, -0.0971568, 0, 0, 1, 7.2 
Line.MDV201_1160466ELB-1_SW,    16.6801,     4.17,     2.78,    110.323,    44.5126, 0, 19, 1, 7.2 
Line.MDV201_1160466ELB,    16.6801,     0.83,     0.83,    110.323,    44.5123, 0, 19, 1, 7.2 
Line.MDV201_DA_8_159_ABC58426,    3.85623,     0.85,     0.71,    61.3953,    24.3186, 0, 14, 3, 7.2 
Line.MDV201_HN_2_629_C28229,    6.22687,     2.86,     2.38,    41.9227,    16.8111, 0, 6, 1, 7.2 
Line.MDV201_HN_2_376_ABC28193,    1.01513,     0.45,     0.60,    16.6382,    6.84691, 0, 5, 3, 7.2 
Line.MDV201_HN_2_431_B789,    6.72606,     4.13,     3.43,    45.0789,     17.494, 0, 10, 1, 7.2 
Line.MDV201_HN_2_610_A8130,    3.62093,     2.22,     1.85,     23.876,    10.2671, 0, 7, 1, 7.2 
Line.MDV201_HN_2_682_A39565,     3.9374,     2.42,     2.01,    26.1451,    11.0066, 0, 5, 1, 7.2 
Line.MDV201_HN_2_944_C44577,    13.0131,     7.98,     6.64,    86.6801,    33.8792, 0, 14, 1, 7.2 
Line.MDV201_DA_8_693_B88665,    2.42343,     1.49,     1.24,    16.1918,    6.19754, 0, 3, 1, 7.2 
Line.MDV201_C_1_067_ABC8072,    86.6249,    38.67,    51.26,    1198.83,    469.375, 0, 259, 3, 7.2 
Line.C_1P036_SW,    16.6862,     4.17,     2.78,    110.309,    44.6226, 0, 19, 1, 7.2 
Line.MDV201_8077ELB,    16.6862,     0.83,     0.83,    110.308,    44.6224, 0, 19, 1, 7.2 
Line.MDV201_HN_2_966_A63718,    13.2146,     8.11,     6.74,    87.8853,    36.7113, 0, 17, 1, 7.2 
Line.MDV201_1160491ELB-1_SW,    5.95164,     1.49,     0.99,    39.3409,    15.9042, 0, 6, 1, 7.2 
Line.MDV201_1160491ELB,    5.95165,     0.30,     0.30,    39.3409,    15.9042, 0, 6, 1, 7.2 
Line.MDV201_HN_2_683_A39601,    1.44807,     0.89,     0.74,     9.6123,    4.05424, 0, 2, 1, 7.2 
Line.MDV201_HN_2_953_B14996,      7.612,     4.67,     3.88,    50.0978,    18.2689, 0, 9, 1, 7.2 
Line.MDV201_HN_2_281_A8186,    1.06769,     0.85,     0.71,    7.09125,    2.95782, 0, 2, 1, 7.2 
Line.MDV201_HN_2_456_ABC62242,    85.3308,    25.25,    21.02,    1297.64,    519.568, 0, 232, 3, 7.2 
Line.MDV201_HN_2_126_C63704,   0.549632,     0.34,     0.28,    3.64804,    1.60067, 0, 1, 1, 7.2 
Line.MDV201_DA_8_935_ABC107782, 0.00196195,     0.00,     0.00, 3.39391E-010, -0.0389794, 0, 0, 3, 7.2 
Line.MDV201_C_1P035_A1160496,    15.0782,    10.05,    10.05,    99.7047,    40.2553, 0, 17, 1, 7.2 
Line.MDV201_105409FUSE,    93.3533,     4.67,     3.89,    920.968,    355.614, 0, 178, 3, 7.2 
Line.SW-C_1_268_SW,    85.4864,    21.37,    14.25,     1047.1,    407.528, 0, 232, 3, 7.2 
Line.MDV201_1140228USD,    85.4864,     4.27,     3.56,    1047.09,    407.519, 0, 232, 3, 7.2 
Line.MDV201_HN_2_102_ABC39611,    70.7097,    32.44,    26.99,    909.814,    354.498, 0, 208, 3, 7.2 
Line.MDV201_HN_2_645_A28234,     12.073,     5.54,     4.61,    80.1635,    33.6189, 0, 17, 1, 7.2 
Line.MDV201_1160502ELB-1_SW,  0.0153722,     0.00,     0.00, 3.01643E-005,  -0.109748, 0, 0, 1, 7.2 
Line.MDV201_1160502ELB,  0.0153766,     0.00,     0.00, -1.81136E-005,  -0.109779, 0, 0, 1, 7.2 
