temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
1:21:17:0:0,24.4,3.11,0.62,14,5,19
1:21:18:0:0,24.4,3.47,0.61,21,7,27
1:21:19:0:0,24.1,3.97,0.62,25,8,34
1:21:20:0:0,25.2,4.24,0.59,23,8,31
1:21:21:0:0,25.9,4.14,0.55,24,8,33
1:21:22:0:0,26.4,3.92,0.52,18,6,24
1:21:23:0:0,24.4,3.04,0.53,8,3,11
1:22:0:0:0,21.4,1.13,0.57,0,0,0
1:22:1:0:0,19.0,1.49,0.64,0,0,0
1:22:2:0:0,22.3,1.72,0.58,0,0,0
1:22:3:0:0,23.7,3.07,0.53,0,0,0
1:22:4:0:0,21.7,2.82,0.51,0,0,0
1:22:5:0:0,17.4,1.24,0.59,0,0,0
1:22:6:0:0,17.8,1.17,0.64,0,0,0
1:22:7:0:0,17.1,0.99,0.66,0,0,0
1:22:8:0:0,13.5,0.33,0.7,0,0,0
1:22:9:0:0,13.1,1.78,0.74,0,0,0
1:22:10:0:0,11.8,2.29,0.73,0,0,0
1:22:11:0:0,12.4,2.53,0.73,0,0,0
1:22:12:0:0,11.7,3.02,0.73,0,0,0
1:22:13:0:0,12.0,2.29,0.74,0,0,0
1:22:14:0:0,12.9,2.15,0.72,1,0,1
1:22:15:0:0,10.2,2.1,0.75,9,3,12
1:22:16:0:0,14.0,2.58,0.77,21,7,28
1:22:17:0:0,15.1,2.36,0.74,29,10,39
1:22:18:0:0,19.8,2.05,0.71,35,12,47
1:22:19:0:0,21.6,1.28,0.66,34,11,46
1:22:20:0:0,21.9,0.87,0.66,24,8,32
1:22:21:0:0,22.1,1.32,0.67,17,6,22
1:22:22:0:0,21.7,1.29,0.7,8,3,10
1:22:23:0:0,23.0,1.57,0.7,4,1,5
1:23:0:0:0,19.9,1.52,0.72,0,0,1
1:23:1:0:0,19.6,1.49,0.72,0,0,0
1:23:2:0:0,16.7,0.61,0.76,0,0,0
1:23:3:0:0,18.3,1.98,0.77,0,0,0
1:23:4:0:0,16.2,0.44,0.76,0,0,0
1:23:5:0:0,16.5,0.23,0.81,0,0,0
1:23:6:0:0,14.4,0.61,0.82,0,0,0
1:23:7:0:0,14.9,1.08,0.84,0,0,0
1:23:8:0:0,16.2,0.61,0.82,0,0,0
1:23:9:0:0,15.6,1.74,0.79,0,0,0
1:23:10:0:0,13.1,1.01,0.82,0,0,0
1:23:11:0:0,13.8,0.81,0.82,0,0,0
1:23:12:0:0,13.6,0.69,0.8,0,0,0
1:23:13:0:0,15.3,1.0,0.81,0,0,0
1:23:14:0:0,14.9,0.53,0.81,1,0,1
1:23:15:0:0,13.1,0.56,0.82,9,3,12
1:23:16:0:0,17.2,1.17,0.87,20,7,26
1:23:17:0:0,19.8,1.03,0.85,29,10,38
1:23:18:0:0,23.2,1.21,0.8,35,12,46
1:23:19:0:0,24.6,1.18,0.75,37,12,49
1:23:20:0:0,27.1,1.36,0.68,35,12,46
1:23:21:0:0,27.9,1.95,0.67,28,9,38
1:23:22:0:0,27.3,1.34,0.67,19,6,25
1:23:23:0:0,24.4,1.35,0.73,8,3,10
1:24:0:0:0,25.2,0.65,0.76,0,0,0
1:24:1:0:0,22.5,0.55,0.77,0,0,0
1:24:2:0:0,23.5,0.33,0.75,0,0,0
1:24:3:0:0,17.6,1.36,0.73,0,0,0
1:24:4:0:0,17.8,0.62,0.83,0,0,0
1:24:5:0:0,16.9,0.87,0.84,0,0,0
1:24:6:0:0,16.0,1.71,0.81,0,0,0
1:24:7:0:0,16.3,0.31,0.8,0,0,0
1:24:8:0:0,16.5,0.47,0.82,0,0,0
1:24:9:0:0,15.3,0.81,0.81,0,0,0
1:24:10:0:0,15.6,1.07,0.85,0,0,0
1:24:11:0:0,14.5,0.3,0.84,0,0,0
1:24:12:0:0,15.1,0.99,0.87,0,0,0
1:24:13:0:0,13.3,0.44,0.83,0,0,0
1:24:14:0:0,14.7,1.38,0.87,0,0,0
1:24:15:0:0,18.0,0.33,0.84,7,2,10
1:24:16:0:0,21.2,0.67,0.86,19,6,25
1:24:17:0:0,23.9,0.98,0.82,29,10,38
1:24:18:0:0,28.8,1.66,0.72,34,11,45
1:24:19:0:0,31.6,2.02,0.58,32,11,42
1:24:20:0:0,33.1,1.87,0.52,27,9,36
1:24:21:0:0,33.4,1.73,0.49,22,7,29
1:24:22:0:0,33.4,1.99,0.54,22,7,29
1:24:23:0:0,28.9,1.44,0.6,6,2,8
1:25:0:0:0,26.1,0.23,0.62,0,0,0
1:25:1:0:0,23.4,1.02,0.68,0,0,0
1:25:2:0:0,24.1,1.67,0.55,0,0,0
1:25:3:0:0,20.8,1.33,0.68,0,0,0
1:25:4:0:0,20.7,0.53,0.79,0,0,0
1:25:5:0:0,19.2,0.6,0.82,0,0,0
1:25:6:0:0,19.6,0.2,0.82,0,0,0
1:25:7:0:0,20.1,0.33,0.85,0,0,0
1:25:8:0:0,18.5,0.15,0.83,0,0,0
1:25:9:0:0,18.7,0.27,0.86,0,0,0
1:25:10:0:0,18.5,0.84,0.85,0,0,0
1:25:11:0:0,20.7,0.85,0.82,0,0,0
1:25:12:0:0,22.6,1.09,0.77,0,0,0
1:25:13:0:0,22.1,0.4,0.72,0,0,0
1:25:14:0:0,16.9,0.3,0.83,0,0,0
1:25:15:0:0,19.9,0.71,0.83,2,1,2
1:25:16:0:0,21.9,0.83,0.82,7,2,10
1:25:17:0:0,24.6,1.14,0.82,14,5,18
1:25:18:0:0,27.1,0.87,0.78,16,5,22
1:25:19:0:0,28.8,1.26,0.72,19,6,25
1:25:20:0:0,30.0,0.99,0.68,17,6,22
1:25:21:0:0,30.2,1.04,0.69,11,4,15
1:25:22:0:0,32.2,1.34,0.63,9,3,12
1:25:23:0:0,33.4,2.18,0.51,6,2,8
1:26:0:0:0,31.1,2.4,0.43,0,0,0
1:26:1:0:0,27.3,1.01,0.48,0,0,0
1:26:2:0:0,25.2,1.16,0.61,0,0,0
1:26:3:0:0,23.4,1.06,0.73,0,0,0
1:26:4:0:0,24.4,1.4,0.74,0,0,0
1:26:5:0:0,25.3,1.82,0.68,0,0,0
1:26:6:0:0,24.4,0.61,0.61,0,0,0
1:26:7:0:0,25.5,1.11,0.65,0,0,0
1:26:8:0:0,25.7,1.41,0.72,0,0,0
1:26:9:0:0,21.4,1.76,0.75,0,0,0
1:26:10:0:0,21.2,2.12,0.91,0,0,0
1:26:11:0:0,20.8,1.57,0.91,0,0,0
1:26:12:0:0,21.0,1.49,0.88,0,0,0
1:26:13:0:0,18.3,1.6,0.86,0,0,0
1:26:14:0:0,18.7,2.19,0.69,0,0,0
1:26:15:0:0,22.5,1.47,0.68,7,2,9
1:26:16:0:0,26.1,1.09,0.73,18,6,25
1:26:17:0:0,29.3,1.94,0.64,30,10,40
1:26:18:0:0,30.9,2.49,0.57,36,12,48
1:26:19:0:0,32.5,2.17,0.54,38,13,51
1:26:20:0:0,33.3,2.42,0.48,36,12,48
1:26:21:0:0,31.3,2.45,0.42,29,10,39
1:26:22:0:0,31.3,1.77,0.41,20,7,27
1:26:23:0:0,29.7,1.69,0.42,9,3,12
1:27:0:0:0,25.9,0.67,0.48,0,0,0
1:27:1:0:0,25.0,2.07,0.52,0,0,0
1:27:2:0:0,23.9,0.93,0.51,0,0,0
1:27:3:0:0,23.4,0.37,0.51,0,0,0
1:27:4:0:0,23.4,0.4,0.53,0,0,0
1:27:5:0:0,21.2,0.26,0.58,0,0,0
1:27:6:0:0,19.8,0.52,0.59,0,0,0
1:27:7:0:0,19.2,0.52,0.61,0,0,0
1:27:8:0:0,18.5,2.91,0.64,0,0,0
1:27:9:0:0,16.5,1.83,0.68,0,0,0
1:27:10:0:0,18.0,3.65,0.66,0,0,0
1:27:11:0:0,18.0,3.3,0.64,0,0,0
1:27:12:0:0,15.6,2.26,0.68,0,0,0
1:27:13:0:0,16.7,2.43,0.69,0,0,0
1:27:14:0:0,17.1,1.52,0.63,1,0,1
1:27:15:0:0,18.1,2.15,0.69,7,2,9
1:27:16:0:0,21.7,2.04,0.64,14,5,18
1:27:17:0:0,24.1,1.52,0.55,19,6,26
1:27:18:0:0,28.6,0.97,0.49,29,10,39
1:27:19:0:0,30.9,1.61,0.4,37,12,49
1:27:20:0:0,31.8,1.74,0.39,34,11,45
1:27:21:0:0,34.0,1.81,0.37,27,9,37
1:27:22:0:0,35.4,1.83,0.34,24,8,32
1:27:23:0:0,29.1,1.69,0.38,11,4,15
1:28:0:0:0,27.9,1.38,0.53,1,0,1
1:28:1:0:0,25.9,1.43,0.51,0,0,0
1:28:2:0:0,26.8,2.22,0.5,0,0,0
1:28:3:0:0,25.7,1.45,0.47,0,0,0
1:28:4:0:0,25.9,1.54,0.48,0,0,0
1:28:5:0:0,26.1,0.79,0.47,0,0,0
1:28:6:0:0,25.3,1.33,0.48,0,0,0
1:28:7:0:0,25.9,1.64,0.49,0,0,0
1:28:8:0:0,25.5,2.19,0.51,0,0,0
1:28:9:0:0,25.5,2.77,0.49,0,0,0
1:28:10:0:0,24.1,2.43,0.5,0,0,0
1:28:11:0:0,22.5,2.6,0.53,0,0,0
1:28:12:0:0,24.8,2.82,0.53,0,0,0
1:28:13:0:0,26.4,2.98,0.52,0,0,0
1:28:14:0:0,29.8,1.99,0.46,0,0,0
1:28:15:0:0,25.3,1.96,0.5,4,1,6
1:28:16:0:0,30.4,1.64,0.47,19,6,26
1:28:17:0:0,34.7,1.57,0.41,30,10,39
1:28:18:0:0,36.0,1.42,0.43,36,12,48
1:28:19:0:0,39.2,1.83,0.4,36,12,48
1:28:20:0:0,40.3,1.35,0.4,35,12,47
1:28:21:0:0,41.9,1.61,0.41,28,9,38
1:28:22:0:0,41.7,1.94,0.39,20,7,26
1:28:23:0:0,34.9,1.63,0.44,9,3,12
1:29:0:0:0,33.3,1.19,0.55,1,0,1
1:29:1:0:0,32.7,0.83,0.57,0,0,0
1:29:2:0:0,32.7,1.59,0.56,0,0,0
1:29:3:0:0,32.4,2.02,0.53,0,0,0
1:29:4:0:0,27.9,0.73,0.6,0,0,0
1:29:5:0:0,27.0,0.42,0.65,0,0,0
1:29:6:0:0,28.0,1.11,0.65,0,0,0
1:29:7:0:0,25.9,0.9,0.7,0,0,0
1:29:8:0:0,27.0,1.92,0.71,0,0,0
1:29:9:0:0,27.0,1.76,0.7,0,0,0
1:29:10:0:0,27.5,2.04,0.71,0,0,0
1:29:11:0:0,24.6,1.21,0.71,0,0,0
1:29:12:0:0,25.7,2.84,0.74,0,0,0
1:29:13:0:0,25.0,2.73,0.74,0,0,0
1:29:14:0:0,23.9,1.34,0.75,1,0,1
1:29:15:0:0,27.7,0.2,0.75,7,2,10
1:29:16:0:0,30.0,1.95,0.71,19,6,26
1:29:17:0:0,34.2,1.39,0.6,30,10,40
1:29:18:0:0,37.9,1.16,0.54,35,12,47
1:29:19:0:0,41.5,1.66,0.48,36,12,48
1:29:20:0:0,43.7,2.45,0.43,36,12,48
1:29:21:0:0,42.6,1.63,0.42,26,9,35
1:29:22:0:0,43.7,1.83,0.41,20,7,26
1:29:23:0:0,39.2,1.65,0.45,6,2,8
1:30:0:0:0,34.3,0.75,0.58,0,0,0
1:30:1:0:0,33.6,1.53,0.59,0,0,0
1:30:2:0:0,34.0,0.71,0.61,0,0,0
1:30:3:0:0,32.7,0.61,0.61,0,0,0
1:30:4:0:0,32.0,0.57,0.6,0,0,0
1:30:5:0:0,32.2,0.49,0.61,0,0,0
1:30:6:0:0,31.1,0.31,0.65,0,0,0
1:30:7:0:0,31.5,0.16,0.66,0,0,0
1:30:8:0:0,29.7,0.56,0.63,0,0,0
1:30:9:0:0,29.3,0.33,0.66,0,0,0
1:30:10:0:0,28.2,0.53,0.71,0,0,0
1:30:11:0:0,29.3,0.28,0.7,0,0,0
1:30:12:0:0,28.9,0.24,0.67,0,0,0
1:30:13:0:0,27.9,0.91,0.7,0,0,0
1:30:14:0:0,28.2,0.94,0.71,0,0,0
1:30:15:0:0,33.4,1.07,0.66,5,2,7
1:30:16:0:0,40.3,1.42,0.54,21,7,27
1:30:17:0:0,41.7,1.89,0.41,21,7,28
1:30:18:0:0,44.1,1.68,0.36,25,8,33
1:30:19:0:0,46.9,1.78,0.32,37,12,49
1:30:20:0:0,49.3,2.12,0.32,36,12,48
1:30:21:0:0,49.3,1.86,0.32,25,8,33
1:30:22:0:0,48.7,1.63,0.31,18,6,24
1:30:23:0:0,46.8,1.56,0.32,7,2,10
1:31:0:0:0,43.5,1.33,0.38,0,0,0
1:31:1:0:0,42.3,1.55,0.4,0,0,0
1:31:2:0:0,41.7,1.42,0.4,0,0,0
1:31:3:0:0,43.0,2.2,0.39,0,0,0
1:31:4:0:0,41.2,2.34,0.35,0,0,0
1:31:5:0:0,42.3,1.97,0.36,0,0,0
1:31:6:0:0,40.8,1.63,0.38,0,0,0
1:31:7:0:0,39.7,1.95,0.37,0,0,0
1:31:8:0:0,39.0,2.15,0.39,0,0,0
1:31:9:0:0,40.3,2.37,0.38,0,0,0
1:31:10:0:0,39.4,2.14,0.37,0,0,0
1:31:11:0:0,41.0,2.58,0.37,0,0,0
1:31:12:0:0,40.1,2.67,0.37,0,0,0
1:31:13:0:0,38.5,2.61,0.4,0,0,0
1:31:14:0:0,40.1,1.91,0.37,0,0,0
1:31:15:0:0,42.1,1.6,0.36,6,2,8
1:31:16:0:0,43.7,2.31,0.33,17,6,23
1:31:17:0:0,44.2,2.13,0.32,21,7,29
1:31:18:0:0,45.3,2.33,0.32,27,9,36
1:31:19:0:0,46.2,2.78,0.31,28,9,38
1:31:20:0:0,50.5,3.14,0.29,27,9,37
1:31:21:0:0,49.8,3.03,0.26,21,7,27
1:31:22:0:0,48.2,2.52,0.28,13,4,17
1:31:23:0:0,46.2,2.03,0.29,6,2,8
2:1:0:0:0,42.3,0.47,0.34,0,0,0
2:1:1:0:0,41.0,1.62,0.38,0,0,0
2:1:2:0:0,42.6,3.42,0.36,0,0,0
2:1:3:0:0,41.9,2.79,0.36,0,0,0
2:1:4:0:0,38.3,2.11,0.36,0,0,0
2:1:5:0:0,39.4,2.12,0.39,0,0,0
2:1:6:0:0,37.9,2.33,0.39,0,0,0
2:1:7:0:0,39.2,1.67,0.4,0,0,0
2:1:8:0:0,35.2,1.11,0.42,0,0,0
2:1:9:0:0,34.5,2.29,0.49,0,0,0
2:1:10:0:0,35.1,2.8,0.48,0,0,0
2:1:11:0:0,34.2,2.95,0.48,0,0,0
2:1:12:0:0,33.4,2.63,0.51,0,0,0
2:1:13:0:0,33.4,2.66,0.52,0,0,0
2:1:14:0:0,32.9,2.57,0.54,0,0,0
2:1:15:0:0,36.1,2.64,0.52,6,2,7
2:1:16:0:0,38.8,3.21,0.52,13,4,17
2:1:17:0:0,41.4,2.89,0.46,23,8,31
2:1:18:0:0,43.2,3.51,0.43,32,11,42
2:1:19:0:0,45.0,3.53,0.41,33,11,44
2:1:20:0:0,45.3,2.35,0.38,35,12,46
2:1:21:0:0,47.8,1.65,0.37,28,9,38
2:1:22:0:0,48.4,1.6,0.36,16,5,21
2:1:23:0:0,45.7,1.3,0.37,10,3,13
2:2:0:0:0,43.5,0.33,0.41,0,0,0
2:2:1:0:0,42.3,0.93,0.44,0,0,0
2:2:2:0:0,42.4,1.25,0.43,0,0,0
2:2:3:0:0,42.1,0.27,0.44,0,0,0
2:2:4:0:0,39.6,0.31,0.46,0,0,0
2:2:5:0:0,37.8,0.8,0.5,0,0,0
2:2:6:0:0,37.6,0.51,0.52,0,0,0
2:2:7:0:0,36.9,1.01,0.56,0,0,0
2:2:8:0:0,37.6,1.82,0.58,0,0,0
2:2:9:0:0,37.8,2.55,0.56,0,0,0
2:2:10:0:0,33.6,1.78,0.62,0,0,0
2:2:11:0:0,33.8,2.23,0.66,0,0,0
2:2:12:0:0,33.1,2.37,0.66,0,0,0
2:2:13:0:0,33.8,3.04,0.66,0,0,0
2:2:14:0:0,35.2,2.42,0.63,0,0,0
2:2:15:0:0,39.7,1.4,0.59,9,3,12
2:2:16:0:0,39.9,1.69,0.6,14,5,19
2:2:17:0:0,43.2,1.51,0.54,31,10,41
2:2:18:0:0,47.8,1.91,0.46,36,12,48
2:2:19:0:0,50.9,2.61,0.4,39,13,52
2:2:20:0:0,47.8,2.27,0.4,30,10,40
2:2:21:0:0,49.3,2.16,0.4,23,8,30
2:2:22:0:0,48.9,1.85,0.4,16,5,22
2:2:23:0:0,47.1,1.65,0.41,7,2,10
2:3:0:0:0,43.9,1.19,0.45,0,0,0
2:3:1:0:0,40.5,1.62,0.51,0,0,0
2:3:2:0:0,41.9,0.68,0.54,0,0,0
2:3:3:0:0,40.3,0.65,0.55,0,0,0
2:3:4:0:0,38.5,0.65,0.59,0,0,0
2:3:5:0:0,36.3,0.93,0.63,0,0,0
2:3:6:0:0,36.1,1.01,0.66,0,0,0
2:3:7:0:0,35.8,1.22,0.68,0,0,0
2:3:8:0:0,34.9,2.29,0.69,0,0,0
2:3:9:0:0,37.2,1.36,0.64,0,0,0
2:3:10:0:0,36.1,1.41,0.66,0,0,0
2:3:11:0:0,37.8,1.43,0.65,0,0,0
2:3:12:0:0,35.6,0.98,0.66,0,0,0
2:3:13:0:0,34.0,1.43,0.69,0,0,0
2:3:14:0:0,36.3,1.61,0.68,2,1,3
2:3:15:0:0,38.7,1.8,0.64,5,2,7
2:3:16:0:0,41.2,1.64,0.61,12,4,16
2:3:17:0:0,45.9,1.45,0.52,25,8,33
2:3:18:0:0,48.7,2.43,0.43,31,10,41
2:3:19:0:0,50.4,2.75,0.37,39,13,52
2:3:20:0:0,49.8,3.35,0.34,37,12,50
2:3:21:0:0,51.4,2.16,0.33,32,11,43
2:3:22:0:0,51.6,1.8,0.32,21,7,29
2:3:23:0:0,50.9,1.04,0.32,11,4,14
2:4:0:0:0,48.0,1.51,0.34,0,0,1
2:4:1:0:0,47.3,1.26,0.37,0,0,0
2:4:2:0:0,43.9,2.68,0.37,0,0,0
2:4:3:0:0,40.5,1.54,0.48,0,0,0
2:4:4:0:0,40.5,0.92,0.5,0,0,0
2:4:5:0:0,37.8,1.39,0.53,0,0,0
2:4:6:0:0,36.5,1.29,0.56,0,0,0
2:4:7:0:0,37.2,1.28,0.6,0,0,0
2:4:8:0:0,34.9,2.52,0.62,0,0,0
2:4:9:0:0,35.8,2.57,0.62,0,0,0
2:4:10:0:0,35.2,1.39,0.58,0,0,0
2:4:11:0:0,34.7,1.48,0.6,0,0,0
2:4:12:0:0,34.5,1.96,0.61,0,0,0
2:4:13:0:0,33.6,2.18,0.62,0,0,0
2:4:14:0:0,35.1,2.55,0.62,0,0,0
2:4:15:0:0,42.8,0.9,0.49,10,3,14
2:4:16:0:0,44.4,1.3,0.44,22,7,30
2:4:17:0:0,48.2,1.94,0.41,28,9,37
2:4:18:0:0,50.4,2.45,0.37,36,12,48
2:4:19:0:0,53.1,2.57,0.35,29,10,39
2:4:20:0:0,50.0,4.08,0.36,19,6,25
2:4:21:0:0,49.5,2.75,0.37,15,5,20
2:4:22:0:0,49.5,2.24,0.39,9,3,12
2:4:23:0:0,48.0,2.06,0.39,7,2,9
2:5:0:0:0,45.5,1.25,0.44,0,0,0
2:5:1:0:0,42.8,1.06,0.47,0,0,0
2:5:2:0:0,42.6,1.92,0.53,0,0,0
2:5:3:0:0,41.5,1.15,0.55,0,0,0
2:5:4:0:0,41.2,1.29,0.56,0,0,0
2:5:5:0:0,39.7,0.52,0.58,0,0,0
2:5:6:0:0,37.8,0.67,0.59,0,0,0
2:5:7:0:0,40.5,2.73,0.58,0,0,0
2:5:8:0:0,37.6,1.87,0.61,0,0,0
2:5:9:0:0,39.7,2.79,0.58,0,0,0
2:5:10:0:0,38.5,2.76,0.59,0,0,0
2:5:11:0:0,39.9,2.59,0.58,0,0,0
2:5:12:0:0,40.1,2.9,0.57,0,0,0
2:5:13:0:0,36.5,1.31,0.61,0,0,0
2:5:14:0:0,37.0,0.93,0.64,0,0,0
2:5:15:0:0,40.1,1.08,0.62,10,3,13
2:5:16:0:0,45.5,1.55,0.57,21,7,28
2:5:17:0:0,46.2,1.95,0.53,32,11,42
2:5:18:0:0,48.6,3.02,0.42,38,13,50
2:5:19:0:0,49.8,3.11,0.37,36,12,48
2:5:20:0:0,53.1,3.56,0.23,34,11,45
2:5:21:0:0,52.5,5.87,0.14,27,9,36
2:5:22:0:0,50.0,6.2,0.17,17,6,23
2:5:23:0:0,46.9,4.53,0.19,3,1,4
2:6:0:0:0,44.4,3.73,0.23,0,0,0
2:6:1:0:0,43.3,4.13,0.22,0,0,0
2:6:2:0:0,41.5,2.72,0.24,0,0,0
2:6:3:0:0,39.0,1.66,0.26,0,0,0
2:6:4:0:0,37.9,1.15,0.29,0,0,0
2:6:5:0:0,37.4,1.89,0.33,0,0,0
2:6:6:0:0,39.6,2.34,0.39,0,0,0
2:6:7:0:0,36.5,2.21,0.41,0,0,0
2:6:8:0:0,37.4,1.41,0.43,0,0,0
2:6:9:0:0,34.7,1.69,0.46,0,0,0
2:6:10:0:0,33.8,1.1,0.51,0,0,0
2:6:11:0:0,32.9,0.66,0.55,0,0,0
2:6:12:0:0,31.3,1.22,0.6,0,0,0
2:6:13:0:0,32.0,2.17,0.65,0,0,0
2:6:14:0:0,31.8,1.38,0.58,1,0,1
2:6:15:0:0,37.6,2.37,0.44,13,4,18
2:6:16:0:0,37.4,2.27,0.41,21,7,28
2:6:17:0:0,37.2,1.68,0.41,15,5,19
2:6:18:0:0,39.0,2.53,0.37,24,8,32
2:6:19:0:0,40.8,3.24,0.35,29,10,39
2:6:20:0:0,39.9,2.8,0.34,15,5,20
2:6:21:0:0,40.3,2.27,0.36,11,4,15
2:6:22:0:0,42.4,2.81,0.29,28,9,38
2:6:23:0:0,42.4,1.71,0.3,10,3,13
2:7:0:0:0,38.5,1.74,0.29,2,1,3
2:7:1:0:0,35.2,1.92,0.36,0,0,0
2:7:2:0:0,32.4,1.5,0.39,0,0,0
2:7:3:0:0,31.3,0.75,0.42,0,0,0
2:7:4:0:0,29.3,0.67,0.48,0,0,0
2:7:5:0:0,29.1,1.15,0.52,0,0,0
2:7:6:0:0,27.7,0.85,0.54,0,0,0
2:7:7:0:0,28.6,2.34,0.55,0,0,0
2:7:8:0:0,27.7,1.32,0.57,0,0,0
2:7:9:0:0,26.8,1.49,0.59,0,0,0
2:7:10:0:0,26.4,2.04,0.61,0,0,0
2:7:11:0:0,25.2,2.32,0.63,0,0,0
2:7:12:0:0,25.2,2.55,0.63,0,0,0
2:7:13:0:0,25.5,2.27,0.63,0,0,0
2:7:14:0:0,24.6,2.5,0.64,2,1,2
2:7:15:0:0,27.7,1.62,0.65,4,1,6
2:7:16:0:0,32.9,1.35,0.57,20,7,26
2:7:17:0:0,34.2,1.85,0.47,30,10,40
2:7:18:0:0,37.8,1.95,0.44,38,13,50
2:7:19:0:0,43.5,3.05,0.35,40,13,53
2:7:20:0:0,42.1,3.06,0.33,37,12,50
2:7:21:0:0,45.5,2.62,0.32,32,11,42
2:7:22:0:0,44.6,2.61,0.31,24,8,32
2:7:23:0:0,42.8,2.2,0.32,12,4,16
2:8:0:0:0,39.4,1.4,0.35,1,0,1
2:8:1:0:0,38.3,1.95,0.39,0,0,0
2:8:2:0:0,35.8,1.96,0.42,0,0,0
2:8:3:0:0,36.0,2.56,0.42,0,0,0
2:8:4:0:0,34.0,0.99,0.5,0,0,0
2:8:5:0:0,34.5,3.17,0.5,0,0,0
2:8:6:0:0,32.5,1.22,0.48,0,0,0
2:8:7:0:0,32.2,1.22,0.53,0,0,0
2:8:8:0:0,29.8,1.59,0.56,0,0,0
2:8:9:0:0,30.6,2.2,0.57,0,0,0
2:8:10:0:0,31.8,2.34,0.56,0,0,0
2:8:11:0:0,30.0,1.8,0.56,0,0,0
2:8:12:0:0,30.4,2.11,0.58,0,0,0
2:8:13:0:0,29.7,2.69,0.6,0,0,0
2:8:14:0:0,30.9,2.7,0.61,0,0,1
2:8:15:0:0,36.1,2.46,0.56,9,3,12
2:8:16:0:0,38.8,1.97,0.5,17,6,22
2:8:17:0:0,41.5,1.9,0.47,26,9,34
2:8:18:0:0,43.9,1.31,0.43,33,11,43
2:8:19:0:0,49.3,2.01,0.38,34,11,46
2:8:20:0:0,48.7,2.48,0.34,31,10,42
2:8:21:0:0,47.7,1.94,0.34,23,8,31
2:8:22:0:0,48.4,1.17,0.34,19,6,25
2:8:23:0:0,48.0,0.41,0.33,7,2,10
2:9:0:0:0,44.4,0.37,0.35,0,0,0
2:9:1:0:0,43.3,1.14,0.39,0,0,0
2:9:2:0:0,43.0,1.01,0.4,0,0,0
2:9:3:0:0,41.7,0.93,0.42,0,0,0
2:9:4:0:0,40.1,0.48,0.44,0,0,0
2:9:5:0:0,38.5,0.97,0.47,0,0,0
2:9:6:0:0,38.7,0.62,0.47,0,0,0
2:9:7:0:0,38.8,1.01,0.48,0,0,0
2:9:8:0:0,37.2,1.34,0.49,0,0,0
2:9:9:0:0,36.7,1.86,0.49,0,0,0
2:9:10:0:0,38.8,1.52,0.5,0,0,0
2:9:11:0:0,36.9,1.41,0.47,0,0,0
2:9:12:0:0,36.3,1.88,0.53,0,0,0
2:9:13:0:0,36.7,2.3,0.51,0,0,0
2:9:14:0:0,37.6,1.91,0.5,0,0,1
2:9:15:0:0,41.4,1.03,0.46,8,3,11
2:9:16:0:0,44.4,1.6,0.42,18,6,25
2:9:17:0:0,48.0,2.44,0.35,29,10,38
2:9:18:0:0,54.3,2.98,0.3,41,14,55
2:9:19:0:0,52.3,5.09,0.24,32,11,43
2:9:20:0:0,54.3,5.59,0.21,27,9,36
2:9:21:0:0,53.4,4.47,0.2,22,7,29
2:9:22:0:0,52.0,4.51,0.19,13,4,17
2:9:23:0:0,50.5,4.9,0.19,2,1,3
2:10:0:0:0,48.6,4.1,0.21,0,0,0
2:10:1:0:0,47.5,3.97,0.23,0,0,0
2:10:2:0:0,45.5,4.08,0.25,0,0,0
2:10:3:0:0,41.7,3.06,0.27,0,0,0
2:10:4:0:0,40.3,1.89,0.31,0,0,0
2:10:5:0:0,40.3,2.14,0.31,0,0,0
2:10:6:0:0,38.5,2.03,0.34,0,0,0
2:10:7:0:0,37.0,1.32,0.36,0,0,0
2:10:8:0:0,37.2,1.47,0.35,0,0,0
2:10:9:0:0,39.7,1.06,0.35,0,0,0
2:10:10:0:0,39.9,2.6,0.32,0,0,0
2:10:11:0:0,38.8,2.37,0.33,0,0,0
2:10:12:0:0,38.3,1.84,0.35,0,0,0
2:10:13:0:0,34.7,1.73,0.42,0,0,0
2:10:14:0:0,33.4,2.9,0.47,0,0,0
2:10:15:0:0,32.4,3.25,0.52,0,0,0
2:10:16:0:0,30.2,2.08,0.61,1,0,1
2:10:17:0:0,31.5,1.47,0.85,5,2,6
2:10:18:0:0,30.2,1.51,0.83,7,2,9
2:10:19:0:0,33.1,2.24,0.83,16,5,21
2:10:20:0:0,31.1,2.59,0.79,11,4,15
2:10:21:0:0,33.3,2.3,0.59,10,3,14
2:10:22:0:0,33.4,2.76,0.32,5,2,7
2:10:23:0:0,32.5,2.72,0.29,4,1,5
2:11:0:0:0,30.7,2.84,0.29,0,0,0
2:11:1:0:0,27.5,1.98,0.37,0,0,0
2:11:2:0:0,26.6,1.06,0.42,0,0,0
2:11:3:0:0,22.6,1.06,0.42,0,0,0
2:11:4:0:0,24.8,1.65,0.43,0,0,0
2:11:5:0:0,23.9,1.89,0.42,0,0,0
2:11:6:0:0,23.4,1.97,0.4,0,0,0
2:11:7:0:0,23.0,2.15,0.41,0,0,0
2:11:8:0:0,21.6,1.79,0.4,0,0,0
2:11:9:0:0,18.3,2.3,0.39,0,0,0
2:11:10:0:0,14.7,1.27,0.47,0,0,0
