# file...... weather_regulator_power_data.csv,,,,
# date...... Wed Jul 30 12:19:33 2014,,,,
# user...... gour967,,,,
# host...... (null),,,,
# target.... regulator 121,,,,
# trigger... (none),,,,
# interval.. 900,,,,
# limit..... 0,,,,
# timestamp,power_out.real, power_out.imag, power_losses.real,power_factor
2010-01-04 23:30:00 EST,563217,480419,2.91E-11,0.760815257
2010-01-04 23:45:00 EST,460104,451556,2.91E-11,0.713705456
2010-01-05 00:00:00 EST,439241,437856,7.28E-11,0.708222471
2010-01-05 00:15:00 EST,461485,444057,0,0.720582269
2010-01-05 00:30:00 EST,446807,425557,1.46E-11,0.724116463
2010-01-05 00:45:00 EST,440619,424986,0,0.719759899
2010-01-05 01:00:00 EST,443530,421400,1.46E-11,0.72496148
2010-01-05 01:15:00 EST,485020,431844,4.37E-11,0.746862278
2010-01-05 01:30:00 EST,488750,426574,0,0.753402858
2010-01-05 01:45:00 EST,518517,431775,2.91E-11,0.768456287
2010-01-05 02:00:00 EST,523960,430131,5.82E-11,0.772917748
2010-01-05 02:15:00 EST,560681,443196,2.91E-11,0.784506233
2010-01-05 02:30:00 EST,566681,442129,5.82E-11,0.788422804
2010-01-05 02:45:00 EST,611024,453271,5.82E-11,0.803141669
2010-01-05 03:00:00 EST,607522,451276,0,0.80276033
2010-01-05 03:15:00 EST,636115,456013,1.46E-10,0.812738124
2010-01-05 03:30:00 EST,655248,465595,2.91E-11,0.81516628
2010-01-05 03:45:00 EST,660758,466905,8.73E-11,0.816683837
2010-01-05 04:00:00 EST,724931,486810,0,0.830183704
2010-01-05 04:15:00 EST,769356,500816,2.91E-11,0.838077775
2010-01-05 04:30:00 EST,771257,507964,2.91E-11,0.835139504
2010-01-05 04:45:00 EST,725673,496925,0,0.825088943
2010-01-05 05:00:00 EST,1.04E+06,527435,5.82E-11,0.891916631
2010-01-05 05:15:00 EST,1.22E+06,542465,1.16E-10,0.913215059
2010-01-05 05:30:00 EST,1.03E+06,563743,8.73E-11,0.877513213
2010-01-05 05:45:00 EST,1.80E+06,629893,1.16E-10,0.943932445
2010-01-05 06:00:00 EST,2.58E+06,704187,3.49E-10,0.964731749
2010-01-05 06:15:00 EST,2.58E+06,704256,1.16E-10,0.964799695
2010-01-05 06:30:00 EST,2.43E+06,728129,2.33E-10,0.957814009
2010-01-05 06:45:00 EST,2.20E+06,690087,3.49E-10,0.954171652
2010-01-05 07:00:00 EST,2.36E+06,722512,2.33E-10,0.956340354
2010-01-05 07:15:00 EST,2.05E+06,696313,3.49E-10,0.946880397
2010-01-05 07:30:00 EST,1.65E+06,683769,2.91E-10,0.924170153
2010-01-05 07:45:00 EST,2.13E+06,723639,2.33E-10,0.946977291
2010-01-05 08:00:00 EST,2.09E+06,718872,2.91E-10,0.945478909
2010-01-05 08:15:00 EST,1.98E+06,714387,1.16E-10,0.94085975
2010-01-05 08:30:00 EST,1.34E+06,624456,1.16E-10,0.906854258
2010-01-05 08:45:00 EST,990712,594189,1.16E-10,0.857583879
2010-01-05 09:00:00 EST,744653,583028,8.73E-11,0.787373562
2010-01-05 09:15:00 EST,638286,567347,8.73E-11,0.747419979
2010-01-05 09:30:00 EST,616883,555947,1.16E-10,0.742843525
2010-01-05 09:45:00 EST,578026,541628,1.16E-10,0.729708119
2010-01-05 10:00:00 EST,580521,540621,1.16E-10,0.731808509
2010-01-05 10:15:00 EST,574792,540102,8.73E-11,0.728755769
2010-01-05 10:30:00 EST,558832,535947,2.91E-11,0.721730304
2010-01-05 10:45:00 EST,584733,536391,1.16E-10,0.736911939
2010-01-05 11:00:00 EST,579881,535130,8.73E-11,0.734894879
2010-01-05 11:15:00 EST,570544,534784,8.73E-11,0.729601645
2010-01-05 11:30:00 EST,555966,528594,5.82E-11,0.724721891
2010-01-05 11:45:00 EST,545299,527939,5.82E-11,0.718450498
2010-01-05 12:00:00 EST,579982,526150,2.91E-11,0.740642891
2010-01-05 12:15:00 EST,562241,526808,8.73E-11,0.729726881
2010-01-05 12:30:00 EST,542268,523872,8.73E-11,0.719200691
2010-01-05 12:45:00 EST,550688,522713,1.16E-10,0.725289136
2010-01-05 13:00:00 EST,563883,522504,2.91E-11,0.733507641
2010-01-05 13:15:00 EST,567879,524651,8.73E-11,0.734510061
2010-01-05 13:30:00 EST,574552,520576,8.73E-11,0.741058667
2010-01-05 13:45:00 EST,575704,522047,5.82E-11,0.740785073
2010-01-05 14:00:00 EST,570090,519859,5.82E-11,0.738909987
2010-01-05 14:15:00 EST,561374,520880,1.16E-10,0.733051189
2010-01-05 14:30:00 EST,552211,520723,2.91E-11,0.727545401
2010-01-05 14:45:00 EST,566842,522463,5.82E-11,0.735304798
2010-01-05 15:00:00 EST,542596,519154,1.46E-10,0.722542654
2010-01-05 15:15:00 EST,561051,519691,5.82E-11,0.733630721
2010-01-05 15:30:00 EST,550584,527460,5.82E-11,0.722108091
2010-01-05 15:45:00 EST,582352,528395,8.73E-11,0.740582783
2010-01-05 16:00:00 EST,581105,532367,5.82E-11,0.737351675
2010-01-05 16:15:00 EST,700190,538730,8.73E-11,0.792557079
2010-01-05 16:30:00 EST,735475,569024,8.73E-11,0.790919394
2010-01-05 16:45:00 EST,749601,573067,8.73E-11,0.794438265
2010-01-05 17:00:00 EST,1.15E+06,605806,1.16E-10,0.884177531
2010-01-05 17:15:00 EST,1.35E+06,620333,1.16E-10,0.908992043
2010-01-05 17:30:00 EST,1.34E+06,651608,1.75E-10,0.899499726
2010-01-05 17:45:00 EST,1.26E+06,651625,2.91E-10,0.88784648
2010-01-05 18:00:00 EST,2.23E+06,764087,4.66E-10,0.946045506
2010-01-05 18:15:00 EST,2.19E+06,751385,2.33E-10,0.94602488
2010-01-05 18:30:00 EST,2.27E+06,765039,2.33E-10,0.947675511
2010-01-05 18:45:00 EST,2.20E+06,761486,2.33E-10,0.945030704
2010-01-05 19:00:00 EST,2.13E+06,773559,3.49E-10,0.939963478
2010-01-05 19:15:00 EST,1.99E+06,775785,3.49E-10,0.931898637
2010-01-05 19:30:00 EST,1.68E+06,735969,3.49E-10,0.915708972
2010-01-05 19:45:00 EST,1.44E+06,731000,2.33E-10,0.891346483
2010-01-05 20:00:00 EST,1.25E+06,718664,2.91E-10,0.867634178
2010-01-05 20:15:00 EST,1.19E+06,713967,1.16E-10,0.858043672
2010-01-05 20:30:00 EST,1.09E+06,692844,1.75E-10,0.84327783
2010-01-05 20:45:00 EST,1.00E+06,683780,1.16E-10,0.826663915
2010-01-05 21:00:00 EST,883214,657161,5.82E-11,0.802283047
2010-01-05 21:15:00 EST,843600,645027,1.16E-10,0.794393675
2010-01-05 21:30:00 EST,904481,643377,1.16E-10,0.814874255
2010-01-05 21:45:00 EST,852801,627760,2.04E-10,0.805335212
2010-01-05 22:00:00 EST,786177,602223,1.16E-10,0.793856272
2010-01-05 22:15:00 EST,783440,601393,2.91E-11,0.793236775
2010-01-05 22:30:00 EST,769963,570970,8.73E-11,0.803244207
2010-01-05 22:45:00 EST,781013,574319,1.46E-10,0.805628989
2010-01-05 23:00:00 EST,811578,532051,0,0.836306403
2010-01-05 23:15:00 EST,593102,511868,0,0.757048033
2010-01-05 23:30:00 EST,543188,474022,2.91E-11,0.753447321
2010-01-05 23:45:00 EST,449063,447794,2.91E-11,0.708106587
2010-01-06 00:00:00 EST,443621,438404,2.91E-11,0.711276733
2010-01-06 00:15:00 EST,452603,439773,2.91E-11,0.71719898
2010-01-06 00:30:00 EST,430221,421492,0,0.714316233
2010-01-06 00:45:00 EST,455293,427263,2.91E-11,0.729196832
2010-01-06 01:00:00 EST,443465,419613,0,0.726371036
2010-01-06 01:15:00 EST,445969,420296,2.91E-11,0.727743375
2010-01-06 01:30:00 EST,461710,418304,0,0.741083333
2010-01-06 01:45:00 EST,472149,421298,2.91E-11,0.746144586
2010-01-06 02:00:00 EST,488135,423118,0,0.755637238
2010-01-06 02:15:00 EST,549580,438902,0,0.781397026
2010-01-06 02:30:00 EST,584845,443865,0,0.796566987
2010-01-06 02:45:00 EST,617758,453921,2.91E-11,0.805845724
2010-01-06 03:00:00 EST,610296,450557,2.91E-11,0.80451082
2010-01-06 03:15:00 EST,642229,460435,2.91E-11,0.812714727
2010-01-06 03:30:00 EST,647870,464382,2.91E-11,0.812772476
2010-01-06 03:45:00 EST,682383,474562,0,0.820983714
2010-01-06 04:00:00 EST,707630,482567,0,0.826177345
2010-01-06 04:15:00 EST,758005,496125,2.91E-11,0.836713518
2010-01-06 04:30:00 EST,737424,497001,5.82E-11,0.829244879
2010-01-06 04:45:00 EST,668877,478667,8.73E-11,0.813216931
2010-01-06 05:00:00 EST,969274,507358,0,0.885965607
2010-01-06 05:15:00 EST,1.10E+06,507974,5.82E-11,0.907216239
2010-01-06 05:30:00 EST,980599,548461,5.82E-11,0.872761798
2010-01-06 05:45:00 EST,1.69E+06,591431,5.82E-11,0.943604379
2010-01-06 06:00:00 EST,2.50E+06,675801,3.49E-10,0.965374594
2010-01-06 06:15:00 EST,2.54E+06,692574,2.33E-10,0.964732291
2010-01-06 06:30:00 EST,2.38E+06,716100,2.33E-10,0.957565016
2010-01-06 06:45:00 EST,2.13E+06,672552,1.16E-10,0.95348556
2010-01-06 07:00:00 EST,2.30E+06,717450,1.16E-10,0.954693769
2010-01-06 07:15:00 EST,1.92E+06,673497,0,0.943794757
2010-01-06 07:30:00 EST,1.56E+06,654595,0,0.922079634
2010-01-06 07:45:00 EST,2.14E+06,729503,2.91E-10,0.946569758
2010-01-06 08:00:00 EST,2.10E+06,724669,2.91E-10,0.94524368
2010-01-06 08:15:00 EST,1.94E+06,706800,5.82E-11,0.939396824
2010-01-06 08:30:00 EST,1.34E+06,621835,2.91E-10,0.90712812
2010-01-06 08:45:00 EST,964553,588867,2.33E-10,0.853510919
2010-01-06 09:00:00 EST,728504,580704,1.16E-10,0.781966749
2010-01-06 09:15:00 EST,639482,567956,1.16E-10,0.747683542
2010-01-06 09:30:00 EST,608733,551324,2.91E-11,0.74119308
2010-01-06 09:45:00 EST,564023,541067,5.82E-11,0.721639805
2010-01-06 10:00:00 EST,592928,539582,8.73E-11,0.73959444
2010-01-06 10:15:00 EST,560880,538513,1.16E-10,0.7213435
2010-01-06 10:30:00 EST,561832,534525,8.73E-11,0.724494024
2010-01-06 10:45:00 EST,550115,535727,1.16E-10,0.716413442
2010-01-06 11:00:00 EST,565232,533243,1.46E-10,0.727390271
2010-01-06 11:15:00 EST,584009,535013,8.73E-11,0.737360755
2010-01-06 11:30:00 EST,568116,528728,8.73E-11,0.732027359
2010-01-06 11:45:00 EST,562898,527298,8.73E-11,0.729808122
2010-01-06 12:00:00 EST,555068,528173,1.16E-10,0.724439766
2010-01-06 12:15:00 EST,562052,525506,1.16E-10,0.7304559
2010-01-06 12:30:00 EST,551425,524056,8.73E-11,0.724866663
2010-01-06 12:45:00 EST,570278,524935,1.16E-10,0.735751478
2010-01-06 13:00:00 EST,532725,522865,1.16E-10,0.713680554
2010-01-06 13:15:00 EST,589862,524106,2.91E-11,0.74754509
2010-01-06 13:30:00 EST,553719,521522,1.16E-10,0.727954092
2010-01-06 13:45:00 EST,597336,521390,5.82E-11,0.753375556
2010-01-06 14:00:00 EST,570784,521284,5.82E-11,0.738399562
2010-01-06 14:15:00 EST,560477,519554,5.82E-11,0.733373205
2010-01-06 14:30:00 EST,566993,521345,8.73E-11,0.736117651
2010-01-06 14:45:00 EST,556318,519548,5.82E-11,0.730846936
2010-01-06 15:00:00 EST,538085,518965,8.73E-11,0.719779243
2010-01-06 15:15:00 EST,546955,519256,5.82E-11,0.725231955
2010-01-06 15:30:00 EST,559719,527703,5.82E-11,0.727610206
2010-01-06 15:45:00 EST,592638,531267,2.91E-11,0.74460917
2010-01-06 16:00:00 EST,579946,530946,5.82E-11,0.737579181
2010-01-06 16:15:00 EST,645202,534505,1.16E-10,0.770074885
2010-01-06 16:30:00 EST,740815,567165,1.46E-10,0.794016669
2010-01-06 16:45:00 EST,715290,567870,1.16E-10,0.783193178
2010-01-06 17:00:00 EST,1.17E+06,606011,1.16E-10,0.887843728
2010-01-06 17:15:00 EST,1.30E+06,611404,1.75E-10,0.904406636
2010-01-06 17:30:00 EST,1.16E+06,627439,1.16E-10,0.87968215
2010-01-06 17:45:00 EST,1.12E+06,639951,1.16E-10,0.86901965
2010-01-06 18:00:00 EST,2.15E+06,745439,3.49E-10,0.944598584
2010-01-06 18:15:00 EST,2.11E+06,742610,1.16E-10,0.943045813
2010-01-06 18:30:00 EST,2.13E+06,745725,2.33E-10,0.943613303
2010-01-06 18:45:00 EST,2.06E+06,752373,2.33E-10,0.939535034
2010-01-06 19:00:00 EST,1.97E+06,761348,1.75E-10,0.932611599
2010-01-06 19:15:00 EST,1.76E+06,747401,2.33E-10,0.920757572
2010-01-06 19:30:00 EST,1.54E+06,732551,1.75E-10,0.903009294
2010-01-06 19:45:00 EST,1.36E+06,724329,5.82E-11,0.881948124
2010-01-06 20:00:00 EST,1.14E+06,695140,1.16E-10,0.853473022
2010-01-06 20:15:00 EST,1.15E+06,714045,1.16E-10,0.848787344
2010-01-06 20:30:00 EST,1.05E+06,693175,2.33E-10,0.835547309
2010-01-06 20:45:00 EST,978772,682285,1.75E-10,0.820354689
2010-01-06 21:00:00 EST,871099,651763,2.33E-10,0.800688299
2010-01-06 21:15:00 EST,882015,655137,1.16E-10,0.80277615
2010-01-06 21:30:00 EST,882574,637125,1.16E-10,0.81080547
2010-01-06 21:45:00 EST,831876,622550,1.46E-10,0.800626455
2010-01-06 22:00:00 EST,758750,594205,8.73E-11,0.787303186
2010-01-06 22:15:00 EST,755060,591902,1.75E-10,0.787006209
2010-01-06 22:30:00 EST,715136,555192,2.04E-10,0.789900505
2010-01-06 22:45:00 EST,743468,563347,2.33E-10,0.797033491
2010-01-06 23:00:00 EST,810537,531127,2.91E-11,0.836420674
2010-01-06 23:15:00 EST,564212,502441,2.91E-11,0.746804853
2010-01-06 23:30:00 EST,523704,467334,2.91E-11,0.746120852
2010-01-06 23:45:00 EST,450431,448172,0,0.708882138
2010-01-07 00:00:00 EST,434549,435898,0,0.706010074
2010-01-07 00:15:00 EST,442966,438221,2.91E-11,0.710904091
2010-01-07 00:30:00 EST,420618,418834,1.46E-11,0.708607921
2010-01-07 00:45:00 EST,439144,421689,0,0.721296429
2010-01-07 01:00:00 EST,431529,417446,0,0.718737557
2010-01-07 01:15:00 EST,434272,418188,0,0.720320091
2010-01-07 01:30:00 EST,449813,412620,5.82E-11,0.736916285
2010-01-07 01:45:00 EST,456930,416971,5.82E-11,0.738667353
2010-01-07 02:00:00 EST,492297,424432,0,0.757381023
2010-01-07 02:15:00 EST,506937,427133,5.82E-11,0.764733763
2010-01-07 02:30:00 EST,519114,426135,0,0.772930749
2010-01-07 02:45:00 EST,564172,441080,0,0.787807117
2010-01-07 03:00:00 EST,582934,441722,5.82E-11,0.797022823
2010-01-07 03:15:00 EST,596722,448747,5.82E-11,0.799224327
2010-01-07 03:30:00 EST,602822,450892,5.82E-11,0.800780095
2010-01-07 03:45:00 EST,556688,439158,2.91E-11,0.785110795
2010-01-07 04:00:00 EST,667295,468794,0,0.818258605
2010-01-07 04:15:00 EST,678262,474282,2.91E-11,0.819516434
2010-01-07 04:30:00 EST,689517,486118,8.73E-11,0.817302727
2010-01-07 04:45:00 EST,665799,477760,0,0.812467971
2010-01-07 05:00:00 EST,963567,501068,0,0.887211841
2010-01-07 05:15:00 EST,1.11E+06,506766,0,0.910336381
2010-01-07 05:30:00 EST,970587,547385,2.91E-11,0.871026704
2010-01-07 05:45:00 EST,1.71E+06,596512,5.82E-11,0.944322123
2010-01-07 06:00:00 EST,2.53E+06,691473,2.33E-10,0.96453377
2010-01-07 06:15:00 EST,2.54E+06,691155,2.33E-10,0.964879899
2010-01-07 06:30:00 EST,2.35E+06,702363,2.33E-10,0.958061442
2010-01-07 06:45:00 EST,2.13E+06,672602,2.33E-10,0.953631089
2010-01-07 07:00:00 EST,2.27E+06,710899,2.33E-10,0.95429815
2010-01-07 07:15:00 EST,1.92E+06,672778,1.16E-10,0.943846412
2010-01-07 07:30:00 EST,1.56E+06,657545,2.33E-10,0.921889895
2010-01-07 07:45:00 EST,2.16E+06,733508,4.66E-10,0.946788818
2010-01-07 08:00:00 EST,2.11E+06,727141,3.49E-10,0.945286224
2010-01-07 08:15:00 EST,1.93E+06,700979,2.91E-10,0.93998813
2010-01-07 08:30:00 EST,1.33E+06,618889,5.82E-11,0.906147606
2010-01-07 08:45:00 EST,966796,593057,1.16E-10,0.852402969
2010-01-07 09:00:00 EST,735629,579176,8.73E-11,0.785704754
2010-01-07 09:15:00 EST,634049,566194,8.73E-11,0.745891593
2010-01-07 09:30:00 EST,630137,553878,8.73E-11,0.751093235
2010-01-07 09:45:00 EST,568122,541094,5.82E-11,0.724121745
2010-01-07 10:00:00 EST,557196,538518,8.73E-11,0.719055955
2010-01-07 10:15:00 EST,552241,538324,5.82E-11,0.716072062
2010-01-07 10:30:00 EST,571310,534846,5.82E-11,0.730019744
2010-01-07 10:45:00 EST,554774,535827,8.73E-11,0.719282801
2010-01-07 11:00:00 EST,570200,533444,5.82E-11,0.730251545
2010-01-07 11:15:00 EST,583362,533832,1.16E-10,0.737731196
2010-01-07 11:30:00 EST,559650,527404,5.82E-11,0.727762036
2010-01-07 11:45:00 EST,550362,528239,8.73E-11,0.721458386
2010-01-07 12:00:00 EST,554654,526900,8.73E-11,0.725013336
2010-01-07 12:15:00 EST,584776,527338,8.73E-11,0.742637314
2010-01-07 12:30:00 EST,559605,522921,1.16E-10,0.730649394
2010-01-07 12:45:00 EST,560077,523238,2.91E-11,0.730730133
2010-01-07 13:00:00 EST,577283,524085,5.82E-11,0.740398082
2010-01-07 13:15:00 EST,563382,522325,8.73E-11,0.733322515
2010-01-07 13:30:00 EST,578835,520679,8.73E-11,0.743468157
2010-01-07 13:45:00 EST,585778,523727,5.82E-11,0.745488001
2010-01-07 14:00:00 EST,556445,519493,1.16E-10,0.730960686
2010-01-07 14:15:00 EST,538268,519024,5.82E-11,0.719857756
2010-01-07 14:30:00 EST,552261,520762,1.16E-10,0.727550759
2010-01-07 14:45:00 EST,564985,519644,1.16E-10,0.736023308
2010-01-07 15:00:00 EST,561417,520905,5.82E-11,0.733060889
2010-01-07 15:15:00 EST,555932,519372,2.91E-11,0.730725961
2010-01-07 15:30:00 EST,560179,528942,8.73E-11,0.727088271
2010-01-07 15:45:00 EST,561518,529402,5.82E-11,0.727608329
2010-01-07 16:00:00 EST,580077,531122,8.73E-11,0.737543674
2010-01-07 16:15:00 EST,666569,534852,5.82E-11,0.779956551
2010-01-07 16:30:00 EST,747054,569110,8.73E-11,0.795469703
2010-01-07 16:45:00 EST,704602,566017,8.73E-11,0.779606731
2010-01-07 17:00:00 EST,1.20E+06,608331,1.75E-10,0.891209783
2010-01-07 17:15:00 EST,1.34E+06,614170,1.75E-10,0.908657534
2010-01-07 17:30:00 EST,1.20E+06,631894,1.75E-10,0.885051042
2010-01-07 17:45:00 EST,1.09E+06,634616,1.75E-10,0.86364917
2010-01-07 18:00:00 EST,2.14E+06,744341,5.82E-10,0.944491062
2010-01-07 18:15:00 EST,2.05E+06,734946,3.49E-10,0.941227741
2010-01-07 18:30:00 EST,2.05E+06,723827,3.49E-10,0.94319084
2010-01-07 18:45:00 EST,2.02E+06,753098,3.49E-10,0.936902443
2010-01-07 19:00:00 EST,1.86E+06,740697,1.16E-10,0.929099846
2010-01-07 19:15:00 EST,1.68E+06,730945,1.16E-10,0.91676629
2010-01-07 19:30:00 EST,1.41E+06,706403,1.16E-10,0.893446341
2010-01-07 19:45:00 EST,1.27E+06,709406,0,0.873564268
2010-01-07 20:00:00 EST,1.13E+06,695201,0,0.852075459
2010-01-07 20:15:00 EST,992564,672811,5.82E-11,0.827752555
2010-01-07 20:30:00 EST,957885,667338,0,0.820510186
2010-01-07 20:45:00 EST,882650,655127,0,0.802985852
2010-01-07 21:00:00 EST,772644,623956,8.73E-11,0.777991684
2010-01-07 21:15:00 EST,803155,632995,8.73E-11,0.785393636
2010-01-07 21:30:00 EST,859998,630895,1.16E-10,0.806302239
2010-01-07 21:45:00 EST,845935,627123,2.91E-11,0.803327994
2010-01-07 22:00:00 EST,742088,590407,8.73E-11,0.782544679
2010-01-07 22:15:00 EST,732790,587549,0,0.780184352
2010-01-07 22:30:00 EST,719184,556970,1.16E-10,0.790626641
2010-01-07 22:45:00 EST,729243,559922,1.46E-10,0.793167261
2010-01-07 23:00:00 EST,799719,530303,8.73E-11,0.833415208
2010-01-07 23:15:00 EST,584686,510310,2.91E-11,0.753400028
2010-01-07 23:30:00 EST,521018,468497,2.91E-11,0.743591559
2010-01-07 23:45:00 EST,446108,447664,2.91E-11,0.705874684
2010-01-08 00:00:00 EST,448217,438027,0,0.715189795
2010-01-08 00:15:00 EST,444539,439324,4.37E-11,0.711266497
2010-01-08 00:30:00 EST,431145,421216,5.82E-11,0.715295212
2010-01-08 00:45:00 EST,431167,422399,2.91E-11,0.714332636
2010-01-08 01:00:00 EST,429689,417598,5.82E-11,0.71712436
2010-01-08 01:15:00 EST,479027,430235,2.91E-11,0.743980528
2010-01-08 01:30:00 EST,444862,414237,1.46E-11,0.731848734
2010-01-08 01:45:00 EST,440157,412907,0,0.729322366
2010-01-08 02:00:00 EST,473775,419868,1.46E-11,0.748400987
2010-01-08 02:15:00 EST,487912,423623,2.91E-11,0.75510211
2010-01-08 02:30:00 EST,533843,429632,5.82E-11,0.779044838
2010-01-08 02:45:00 EST,539564,434466,2.91E-11,0.778882791
2010-01-08 03:00:00 EST,557458,435036,5.82E-11,0.788352253
2010-01-08 03:15:00 EST,585666,444314,0,0.796681017
2010-01-08 03:30:00 EST,595626,449931,5.82E-11,0.797930165
2010-01-08 03:45:00 EST,642083,462511,2.91E-11,0.811407741
2010-01-08 04:00:00 EST,613778,455143,2.91E-11,0.803248725
2010-01-08 04:15:00 EST,656083,467340,2.91E-11,0.814490648
2010-01-08 04:30:00 EST,710655,492413,8.73E-11,0.821964196
2010-01-08 04:45:00 EST,760669,505949,1.16E-10,0.832637718
2010-01-08 05:00:00 EST,963287,497519,1.46E-10,0.888493333
2010-01-08 05:15:00 EST,1.15E+06,518467,0,0.911826947
2010-01-08 05:30:00 EST,997855,556431,5.82E-11,0.873388096
2010-01-08 05:45:00 EST,1.75E+06,610861,1.16E-10,0.943862656
2010-01-08 06:00:00 EST,2.47E+06,667443,3.49E-10,0.965274103
2010-01-08 06:15:00 EST,2.54E+06,691935,2.33E-10,0.964954317
2010-01-08 06:30:00 EST,2.38E+06,709144,1.16E-10,0.958489895
2010-01-08 06:45:00 EST,2.12E+06,671153,2.33E-10,0.953474343
2010-01-08 07:00:00 EST,2.26E+06,709448,1.16E-10,0.953940691
2010-01-08 07:15:00 EST,1.88E+06,669072,0,0.942298613
2010-01-08 07:30:00 EST,1.55E+06,650118,1.16E-10,0.921835431
2010-01-08 07:45:00 EST,2.13E+06,724625,4.07E-10,0.946821047
2010-01-08 08:00:00 EST,2.12E+06,734379,1.16E-10,0.945124069
2010-01-08 08:15:00 EST,1.95E+06,706046,1.75E-10,0.940176236
2010-01-08 08:30:00 EST,1.33E+06,617339,5.82E-11,0.907017044
2010-01-08 08:45:00 EST,977039,593546,1.16E-10,0.854654095
2010-01-08 09:00:00 EST,759276,582970,1.16E-10,0.793173173
2010-01-08 09:15:00 EST,628985,563859,1.16E-10,0.744603912
2010-01-08 09:30:00 EST,605961,552842,1.16E-10,0.738744492
2010-01-08 09:45:00 EST,568599,541234,1.75E-10,0.72432167
2010-01-08 10:00:00 EST,588204,539378,5.82E-11,0.737034916
2010-01-08 10:15:00 EST,563007,540196,8.73E-11,0.721573439
2010-01-08 10:30:00 EST,552400,534162,8.73E-11,0.718874346
2010-01-08 10:45:00 EST,576818,537582,5.82E-11,0.731549447
2010-01-08 11:00:00 EST,565791,534512,8.73E-11,0.726914486
2010-01-08 11:15:00 EST,585909,537886,8.73E-11,0.7366512
2010-01-08 11:30:00 EST,588870,532318,5.82E-11,0.741829736
2010-01-08 11:45:00 EST,563856,534213,5.82E-11,0.725931066
2010-01-08 12:00:00 EST,594502,531184,1.16E-10,0.74570166
2010-01-08 12:15:00 EST,589213,534264,5.82E-11,0.740805675
2010-01-08 12:30:00 EST,589108,534528,1.75E-10,0.740580927
2010-01-08 12:45:00 EST,626979,532704,8.73E-11,0.762076145
2010-01-08 13:00:00 EST,585613,528681,8.73E-11,0.742266404
2010-01-08 13:15:00 EST,611788,534677,1.46E-10,0.752965397
2010-01-08 13:30:00 EST,619291,531793,1.75E-10,0.758667831
2010-01-08 13:45:00 EST,597779,529363,8.73E-11,0.748649343
2010-01-08 14:00:00 EST,587810,529535,2.91E-11,0.742976044
2010-01-08 14:15:00 EST,586646,526832,8.73E-11,0.744018551
2010-01-08 14:30:00 EST,584751,527314,1.16E-10,0.742638234
2010-01-08 14:45:00 EST,611914,531621,1.46E-10,0.754897517
2010-01-08 15:00:00 EST,583488,529293,1.46E-10,0.740666633
2010-01-08 15:15:00 EST,597954,532481,8.73E-11,0.746809729
2010-01-08 15:30:00 EST,607130,540991,5.82E-11,0.746602816
2010-01-08 15:45:00 EST,607418,536529,1.46E-10,0.74948764
2010-01-08 16:00:00 EST,598110,541700,8.73E-11,0.741194834
2010-01-08 16:15:00 EST,722963,551024,1.16E-10,0.795328271
2010-01-08 16:30:00 EST,818254,587553,5.82E-11,0.812282068
2010-01-08 16:45:00 EST,731816,572739,8.73E-11,0.787497984
2010-01-08 17:00:00 EST,1.29E+06,634829,2.33E-10,0.897784767
2010-01-08 17:15:00 EST,1.44E+06,648341,2.91E-10,0.9123085
2010-01-08 17:30:00 EST,1.58E+06,690958,2.91E-10,0.916069426
2010-01-08 17:45:00 EST,1.57E+06,699072,1.75E-10,0.913857338
2010-01-08 18:00:00 EST,2.64E+06,817515,3.49E-10,0.95517494
2010-01-08 18:15:00 EST,2.58E+06,811262,3.49E-10,0.953786109
2010-01-08 18:30:00 EST,2.70E+06,837477,2.33E-10,0.954992322
2010-01-08 18:45:00 EST,2.67E+06,844889,4.66E-10,0.953564502
2010-01-08 19:00:00 EST,2.61E+06,840735,3.49E-10,0.951870717
2010-01-08 19:15:00 EST,2.46E+06,828003,1.16E-10,0.947658072
2010-01-08 19:30:00 EST,2.17E+06,797583,2.33E-10,0.938684244
2010-01-08 19:45:00 EST,1.84E+06,781293,2.33E-10,0.920151674
2010-01-08 20:00:00 EST,1.60E+06,767209,1.75E-10,0.901984956
2010-01-08 20:15:00 EST,1.44E+06,753800,2.91E-10,0.885963597
2010-01-08 20:30:00 EST,1.33E+06,743204,5.82E-11,0.872449496
2010-01-08 20:45:00 EST,1.19E+06,729698,1.75E-10,0.852638422
2010-01-08 21:00:00 EST,1.10E+06,723372,5.82E-11,0.835567222
2010-01-08 21:15:00 EST,1.07E+06,712667,1.16E-10,0.831322377
2010-01-08 21:30:00 EST,993819,670733,5.82E-11,0.828885347
2010-01-08 21:45:00 EST,1.04E+06,687078,2.33E-10,0.835020485
2010-01-08 22:00:00 EST,926950,645156,0,0.820771845
2010-01-08 22:15:00 EST,898617,636559,0,0.816007937
2010-01-08 22:30:00 EST,865403,600287,8.73E-11,0.821675584
2010-01-08 22:45:00 EST,813652,584672,8.73E-11,0.812081764
2010-01-08 23:00:00 EST,776416,523574,0,0.82909955
2010-01-08 23:15:00 EST,627998,522679,8.73E-11,0.76861399
2010-01-08 23:30:00 EST,611464,494388,0,0.777622036
