temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
1:17:22:0:0,12.3,0.0,74.0,6.0,2.0,8.0
1:17:23:0:0,10.6,0.0,78.0,0.0,0.0,0.0
1:18:0:0:0,9.3,0.0,80.0,0.0,0.0,0.0
1:18:1:0:0,8.7,0.0,81.0,0.0,0.0,0.0
1:18:2:0:0,8.6,0.0,80.0,0.0,0.0,0.0
1:18:3:0:0,7.9,0.0,78.0,0.0,0.0,0.0
1:18:4:0:0,6.8,0.0,82.0,0.0,0.0,0.0
1:18:5:0:0,5.9,0.0,87.0,0.0,0.0,0.0
1:18:6:0:0,5.5,0.0,87.0,0.0,0.0,0.0
1:18:7:0:0,5.4,0.0,88.0,0.0,0.0,0.0
1:18:8:0:0,5.5,0.0,86.0,0.0,0.0,0.0
1:18:9:0:0,5.4,0.0,84.0,0.0,0.0,0.0
1:18:10:0:0,5.2,0.0,87.0,0.0,0.0,0.0
1:18:11:0:0,4.9,0.0,85.0,0.0,0.0,0.0
1:18:12:0:0,4.6,0.0,86.0,0.0,0.0,0.0
1:18:13:0:0,4.7,0.0,83.0,13.5,4.5,18.0
1:18:14:0:0,4.6,0.0,82.0,33.0,11.0,44.0
1:18:15:0:0,4.8,0.0,84.0,49.5,16.5,66.0
1:18:16:0:0,5.5,0.0,82.0,120.75,40.25,161.0
1:18:17:0:0,5.2,0.0,82.0,59.25,19.75,79.0
1:18:18:0:0,5.9,0.0,80.0,86.25,28.75,115.0
1:18:19:0:0,6.1,0.0,76.0,84.75,28.25,113.0
1:18:20:0:0,6.0,0.0,77.0,46.5,15.5,62.0
1:18:21:0:0,5.6,0.0,80.0,15.75,5.25,21.0
1:18:22:0:0,5.4,0.0,81.0,1.5,0.5,2.0
1:18:23:0:0,5.0,0.0,81.0,0.0,0.0,0.0
1:19:0:0:0,4.3,0.0,84.0,0.0,0.0,0.0
1:19:1:0:0,2.8,0.0,88.0,0.0,0.0,0.0
1:19:2:0:0,2.3,0.0,93.0,0.0,0.0,0.0
1:19:3:0:0,1.7,0.0,95.0,0.0,0.0,0.0
1:19:4:0:0,1.7,0.0,97.0,0.0,0.0,0.0
1:19:5:0:0,1.7,0.0,98.0,0.0,0.0,0.0
1:19:6:0:0,1.2,0.0,98.0,0.0,0.0,0.0
1:19:7:0:0,2.0,0.0,98.0,0.0,0.0,0.0
1:19:8:0:0,2.5,0.0,97.0,0.0,0.0,0.0
1:19:9:0:0,2.8,0.0,96.0,0.0,0.0,0.0
1:19:10:0:0,3.0,0.0,95.0,0.0,0.0,0.0
1:19:11:0:0,2.9,0.0,95.0,0.0,0.0,0.0
1:19:12:0:0,2.6,0.0,95.0,0.0,0.0,0.0
1:19:13:0:0,4.2,0.0,95.0,16.5,5.5,22.0
1:19:14:0:0,6.2,0.0,92.0,79.5,26.5,106.0
1:19:15:0:0,8.8,0.0,83.0,140.25,46.75,187.0
1:19:16:0:0,10.7,0.0,66.0,250.5,83.5,334.0
1:19:17:0:0,11.5,0.0,58.0,129.0,43.0,172.0
1:19:18:0:0,13.0,0.0,52.0,177.0,59.0,236.0
1:19:19:0:0,13.0,0.0,47.0,147.0,49.0,196.0
1:19:20:0:0,12.0,0.0,52.0,50.25,16.75,67.0
1:19:21:0:0,10.3,0.0,68.0,11.25,3.75,15.0
1:19:22:0:0,9.7,0.0,75.0,0.75,0.25,1.0
1:19:23:0:0,9.2,0.0,78.0,0.0,0.0,0.0
1:20:0:0:0,9.7,0.0,83.0,0.0,0.0,0.0
1:20:1:0:0,9.8,0.0,89.0,0.0,0.0,0.0
1:20:2:0:0,9.8,0.0,93.0,0.0,0.0,0.0
1:20:3:0:0,10.6,0.0,94.0,0.0,0.0,0.0
1:20:4:0:0,11.5,0.0,94.0,0.0,0.0,0.0
1:20:5:0:0,11.7,0.0,93.0,0.0,0.0,0.0
1:20:6:0:0,12.0,0.0,92.0,0.0,0.0,0.0
1:20:7:0:0,12.0,0.0,91.0,0.0,0.0,0.0
1:20:8:0:0,12.1,0.0,92.0,0.0,0.0,0.0
1:20:9:0:0,13.0,0.0,94.0,0.0,0.0,0.0
1:20:10:0:0,13.0,0.0,92.0,0.0,0.0,0.0
1:20:11:0:0,13.0,0.0,92.0,0.0,0.0,0.0
1:20:12:0:0,12.9,0.0,91.0,0.0,0.0,0.0
1:20:13:0:0,13.1,0.0,91.0,9.0,3.0,12.0
1:20:14:0:0,13.1,0.0,90.0,32.25,10.75,43.0
1:20:15:0:0,14.1,0.0,89.0,109.5,36.5,146.0
1:20:16:0:0,14.8,0.0,84.0,159.75,53.25,213.0
1:20:17:0:0,15.1,0.0,74.0,270.0,90.0,360.0
1:20:18:0:0,16.2,0.0,68.0,228.75,76.25,305.0
1:20:19:0:0,16.7,0.0,66.0,252.75,84.25,337.0
1:20:20:0:0,15.7,0.0,64.0,114.0,38.0,152.0
1:20:21:0:0,15.3,0.0,64.0,92.25,30.75,123.0
1:20:22:0:0,13.7,0.0,66.0,20.25,6.75,27.0
1:20:23:0:0,11.8,0.0,70.0,0.0,0.0,0.0
1:21:0:0:0,10.1,0.0,78.0,0.0,0.0,0.0
1:21:1:0:0,11.0,0.0,82.0,0.0,0.0,0.0
1:21:2:0:0,12.6,0.0,79.0,0.0,0.0,0.0
1:21:3:0:0,13.0,0.0,74.0,0.0,0.0,0.0
1:21:4:0:0,13.8,0.0,71.0,0.0,0.0,0.0
1:21:5:0:0,12.9,0.0,71.0,0.0,0.0,0.0
1:21:6:0:0,12.9,0.0,75.0,0.0,0.0,0.0
1:21:7:0:0,12.5,0.0,76.0,0.0,0.0,0.0
1:21:8:0:0,11.8,0.0,79.0,0.0,0.0,0.0
1:21:9:0:0,11.3,0.0,82.0,0.0,0.0,0.0
1:21:10:0:0,10.8,0.0,84.0,0.0,0.0,0.0
1:21:11:0:0,10.9,0.0,86.0,0.0,0.0,0.0
1:21:12:0:0,11.4,0.0,85.0,0.0,0.0,0.0
1:21:13:0:0,12.5,0.0,85.0,40.5,13.5,54.0
1:21:14:0:0,13.4,0.0,83.0,84.75,28.25,113.0
1:21:15:0:0,14.5,0.0,80.0,95.25,31.75,127.0
1:21:16:0:0,15.7,0.0,78.0,129.0,43.0,172.0
1:21:17:0:0,16.4,0.0,74.0,149.25,49.75,199.0
1:21:18:0:0,16.3,0.0,73.0,111.0,37.0,148.0
1:21:19:0:0,16.9,0.0,73.0,94.5,31.5,126.0
1:21:20:0:0,16.3,0.0,71.0,25.5,8.5,34.0
1:21:21:0:0,16.6,0.0,71.0,65.25,21.75,87.0
1:21:22:0:0,14.1,0.0,72.0,15.75,5.25,21.0
1:21:23:0:0,13.6,0.0,80.0,0.0,0.0,0.0
1:22:0:0:0,11.8,0.0,84.0,0.0,0.0,0.0
1:22:1:0:0,11.9,0.0,87.0,0.0,0.0,0.0
1:22:2:0:0,11.9,0.0,85.0,0.0,0.0,0.0
1:22:3:0:0,11.9,0.0,82.0,0.0,0.0,0.0
1:22:4:0:0,12.4,0.0,80.0,0.0,0.0,0.0
1:22:5:0:0,10.2,0.0,83.0,0.0,0.0,0.0
1:22:6:0:0,9.6,0.0,89.0,0.0,0.0,0.0
1:22:7:0:0,9.4,0.0,91.0,0.0,0.0,0.0
1:22:8:0:0,8.2,0.0,91.0,0.0,0.0,0.0
1:22:9:0:0,8.3,0.0,92.0,0.0,0.0,0.0
1:22:10:0:0,9.0,0.0,92.0,0.0,0.0,0.0
1:22:11:0:0,9.1,0.0,92.0,0.0,0.0,0.0
1:22:12:0:0,9.0,0.0,94.0,0.0,0.0,0.0
1:22:13:0:0,10.0,0.0,95.0,23.25,7.75,31.0
1:22:14:0:0,10.9,0.0,93.0,60.0,20.0,80.0
1:22:15:0:0,12.0,0.0,90.0,63.0,21.0,84.0
1:22:16:0:0,12.6,0.0,87.0,97.5,32.5,130.0
1:22:17:0:0,13.0,0.0,84.0,113.25,37.75,151.0
1:22:18:0:0,13.1,0.0,83.0,68.25,22.75,91.0
1:22:19:0:0,13.4,0.0,81.0,92.25,30.75,123.0
1:22:20:0:0,13.4,0.0,83.0,77.25,25.75,103.0
1:22:21:0:0,13.8,0.0,81.0,110.25,36.75,147.0
1:22:22:0:0,13.6,0.0,80.0,0.75,0.25,1.0
1:22:23:0:0,12.9,0.0,82.0,0.0,0.0,0.0
1:23:0:0:0,12.9,0.0,86.0,0.0,0.0,0.0
1:23:1:0:0,12.5,0.0,86.0,0.0,0.0,0.0
1:23:2:0:0,12.6,0.0,85.0,0.0,0.0,0.0
1:23:3:0:0,12.5,0.0,84.0,0.0,0.0,0.0
1:23:4:0:0,11.9,0.0,86.0,0.0,0.0,0.0
1:23:5:0:0,11.9,0.0,85.0,0.0,0.0,0.0
1:23:6:0:0,11.8,0.0,83.0,0.0,0.0,0.0
1:23:7:0:0,11.3,0.0,88.0,0.0,0.0,0.0
1:23:8:0:0,10.9,0.0,90.0,0.0,0.0,0.0
1:23:9:0:0,10.9,0.0,92.0,0.0,0.0,0.0
1:23:10:0:0,10.8,0.0,92.0,0.0,0.0,0.0
1:23:11:0:0,10.4,0.0,91.0,0.0,0.0,0.0
1:23:12:0:0,9.9,0.0,92.0,0.0,0.0,0.0
1:23:13:0:0,9.3,0.0,92.0,1.5,0.5,2.0
1:23:14:0:0,9.2,0.0,92.0,20.25,6.75,27.0
1:23:15:0:0,9.1,0.0,92.0,54.75,18.25,73.0
1:23:16:0:0,8.8,0.0,90.0,24.75,8.25,33.0
1:23:17:0:0,8.5,0.0,91.0,32.25,10.75,43.0
1:23:18:0:0,8.6,0.0,92.0,57.75,19.25,77.0
1:23:19:0:0,8.7,0.0,93.0,31.5,10.5,42.0
1:23:20:0:0,8.0,0.0,94.0,18.0,6.0,24.0
1:23:21:0:0,7.7,0.0,94.0,9.75,3.25,13.0
1:23:22:0:0,7.5,0.0,93.0,3.0,1.0,4.0
1:23:23:0:0,6.4,0.0,94.0,0.0,0.0,0.0
1:24:0:0:0,6.5,0.0,95.0,0.0,0.0,0.0
1:24:1:0:0,6.3,0.0,94.0,0.0,0.0,0.0
1:24:2:0:0,5.8,0.0,94.0,0.0,0.0,0.0
1:24:3:0:0,5.7,0.0,94.0,0.0,0.0,0.0
1:24:4:0:0,5.3,0.0,94.0,0.0,0.0,0.0
1:24:5:0:0,5.1,0.0,94.0,0.0,0.0,0.0
1:24:6:0:0,4.7,0.0,94.0,0.0,0.0,0.0
1:24:7:0:0,4.5,0.0,93.0,0.0,0.0,0.0
1:24:8:0:0,4.5,0.0,92.0,0.0,0.0,0.0
1:24:9:0:0,4.3,0.0,93.0,0.0,0.0,0.0
1:24:10:0:0,4.2,0.0,94.0,0.0,0.0,0.0
1:24:11:0:0,4.0,0.0,94.0,0.0,0.0,0.0
1:24:12:0:0,4.0,0.0,94.0,0.0,0.0,0.0
1:24:13:0:0,4.1,0.0,93.0,3.75,1.25,5.0
1:24:14:0:0,4.4,0.0,92.0,26.25,8.75,35.0
1:24:15:0:0,4.9,0.0,89.0,59.25,19.75,79.0
1:24:16:0:0,5.7,0.0,85.0,117.0,39.0,156.0
1:24:17:0:0,5.8,0.0,80.0,120.75,40.25,161.0
1:24:18:0:0,6.0,0.0,77.0,107.25,35.75,143.0
1:24:19:0:0,6.3,0.0,74.0,93.0,31.0,124.0
1:24:20:0:0,6.6,0.0,69.0,117.0,39.0,156.0
1:24:21:0:0,6.3,0.0,68.0,72.75,24.25,97.0
1:24:22:0:0,5.6,0.0,69.0,21.75,7.25,29.0
1:24:23:0:0,3.9,0.0,76.0,0.0,0.0,0.0
1:25:0:0:0,4.2,0.0,81.0,0.0,0.0,0.0
1:25:1:0:0,4.4,0.0,83.0,0.0,0.0,0.0
1:25:2:0:0,3.9,0.0,84.0,0.0,0.0,0.0
1:25:3:0:0,3.2,0.0,86.0,0.0,0.0,0.0
1:25:4:0:0,3.1,0.0,87.0,0.0,0.0,0.0
1:25:5:0:0,2.8,0.0,86.0,0.0,0.0,0.0
1:25:6:0:0,2.1,0.0,89.0,0.0,0.0,0.0
1:25:7:0:0,2.2,0.0,90.0,0.0,0.0,0.0
1:25:8:0:0,2.5,0.0,89.0,0.0,0.0,0.0
1:25:9:0:0,3.2,0.0,87.0,0.0,0.0,0.0
1:25:10:0:0,3.3,0.0,84.0,0.0,0.0,0.0
1:25:11:0:0,3.7,0.0,82.0,0.0,0.0,0.0
1:25:12:0:0,4.5,0.0,80.0,0.75,0.25,1.0
1:25:13:0:0,6.3,0.0,75.0,51.75,17.25,69.0
1:25:14:0:0,8.5,0.0,72.0,66.0,22.0,88.0
1:25:15:0:0,12.0,0.0,71.0,165.0,55.0,220.0
1:25:16:0:0,13.1,0.0,70.0,253.5,84.5,338.0
1:25:17:0:0,13.8,0.0,70.0,226.5,75.5,302.0
1:25:18:0:0,12.1,0.0,71.0,109.5,36.5,146.0
1:25:19:0:0,11.8,0.0,82.0,97.5,32.5,130.0
1:25:20:0:0,12.4,0.0,80.0,138.0,46.0,184.0
1:25:21:0:0,12.7,0.0,79.0,111.0,37.0,148.0
1:25:22:0:0,12.2,0.0,79.0,14.25,4.75,19.0
1:25:23:0:0,11.9,0.0,82.0,0.0,0.0,0.0
1:26:0:0:0,11.3,0.0,85.0,0.0,0.0,0.0
1:26:1:0:0,11.8,0.0,86.0,0.0,0.0,0.0
1:26:2:0:0,12.0,0.0,86.0,0.0,0.0,0.0
1:26:3:0:0,9.3,0.0,78.0,0.0,0.0,0.0
1:26:4:0:0,7.0,0.0,70.0,0.0,0.0,0.0
1:26:5:0:0,5.9,0.0,63.0,0.0,0.0,0.0
1:26:6:0:0,5.0,0.0,67.0,0.0,0.0,0.0
1:26:7:0:0,3.9,0.0,67.0,0.0,0.0,0.0
1:26:8:0:0,2.6,0.0,64.0,0.0,0.0,0.0
1:26:9:0:0,2.7,0.0,65.0,0.0,0.0,0.0
1:26:10:0:0,2.0,0.0,62.0,0.0,0.0,0.0
1:26:11:0:0,2.0,0.0,63.0,0.0,0.0,0.0
1:26:12:0:0,2.1,0.0,64.0,0.0,0.0,0.0
1:26:13:0:0,2.4,0.0,65.0,10.5,3.5,14.0
1:26:14:0:0,2.5,0.0,65.0,29.25,9.75,39.0
1:26:15:0:0,2.6,0.0,65.0,42.0,14.0,56.0
1:26:16:0:0,2.9,0.0,66.0,60.0,20.0,80.0
1:26:17:0:0,2.6,0.0,66.0,57.0,19.0,76.0
1:26:18:0:0,2.5,0.0,66.0,48.75,16.25,65.0
1:26:19:0:0,2.5,0.0,66.0,45.0,15.0,60.0
1:26:20:0:0,2.3,0.0,68.0,22.5,7.5,30.0
1:26:21:0:0,2.0,0.0,69.0,15.0,5.0,20.0
1:26:22:0:0,1.7,0.0,69.0,0.75,0.25,1.0
1:26:23:0:0,1.5,0.0,71.0,0.0,0.0,0.0
1:27:0:0:0,1.3,0.0,70.0,0.0,0.0,0.0
1:27:1:0:0,1.1,0.0,68.0,0.0,0.0,0.0
1:27:2:0:0,-0.2,0.0,76.0,0.0,0.0,0.0
1:27:3:0:0,-0.2,0.0,75.0,0.0,0.0,0.0
1:27:4:0:0,-0.9,0.0,80.0,0.0,0.0,0.0
1:27:5:0:0,-1.4,0.0,88.0,0.0,0.0,0.0
1:27:6:0:0,-1.3,0.0,87.0,0.0,0.0,0.0
1:27:7:0:0,-1.3,0.0,80.0,0.0,0.0,0.0
1:27:8:0:0,-1.5,0.0,81.0,0.0,0.0,0.0
1:27:9:0:0,-1.5,0.0,81.0,0.0,0.0,0.0
1:27:10:0:0,-1.4,0.0,81.0,0.0,0.0,0.0
1:27:11:0:0,-1.5,0.0,75.0,0.0,0.0,0.0
1:27:12:0:0,-1.6,0.0,74.0,0.0,0.0,0.0
1:27:13:0:0,-2.0,0.0,71.0,4.5,1.5,6.0
1:27:14:0:0,-1.8,0.0,78.0,45.75,15.25,61.0
1:27:15:0:0,-1.0,0.0,75.0,120.75,40.25,161.0
1:27:16:0:0,-0.7,0.0,73.0,142.5,47.5,190.0
1:27:17:0:0,-0.4,0.0,69.0,129.75,43.25,173.0
1:27:18:0:0,0.1,0.0,64.0,123.75,41.25,165.0
1:27:19:0:0,0.4,0.0,64.0,119.25,39.75,159.0
1:27:20:0:0,0.6,0.0,61.0,103.5,34.5,138.0
1:27:21:0:0,0.9,0.0,62.0,44.25,14.75,59.0
1:27:22:0:0,1.1,0.0,57.0,6.75,2.25,9.0
1:27:23:0:0,0.9,0.0,57.0,0.0,0.0,0.0
1:28:0:0:0,0.9,0.0,60.0,0.0,0.0,0.0
1:28:1:0:0,0.8,0.0,61.0,0.0,0.0,0.0
1:28:2:0:0,0.6,0.0,63.0,0.0,0.0,0.0
1:28:3:0:0,0.9,0.0,65.0,0.0,0.0,0.0
1:28:4:0:0,0.7,0.0,64.0,0.0,0.0,0.0
1:28:5:0:0,-1.0,0.0,66.0,0.0,0.0,0.0
1:28:6:0:0,-1.9,0.0,69.0,0.0,0.0,0.0
1:28:7:0:0,-2.9,0.0,68.0,0.0,0.0,0.0
1:28:8:0:0,-3.9,0.0,71.0,0.0,0.0,0.0
1:28:9:0:0,-4.0,0.0,76.0,0.0,0.0,0.0
1:28:10:0:0,-4.2,0.0,79.0,0.0,0.0,0.0
1:28:11:0:0,-4.3,0.0,82.0,0.0,0.0,0.0
1:28:12:0:0,-3.5,0.0,83.0,0.75,0.25,1.0
1:28:13:0:0,-2.5,0.0,79.0,52.5,17.5,70.0
1:28:14:0:0,-0.1,0.0,72.0,186.75,62.25,249.0
1:28:15:0:0,1.7,0.0,62.0,268.5,89.5,358.0
1:28:16:0:0,3.3,0.0,55.0,384.0,128.0,512.0
1:28:17:0:0,4.7,0.0,51.0,411.75,137.25,549.0
1:28:18:0:0,5.5,0.0,49.0,429.0,143.0,572.0
1:28:19:0:0,6.2,0.0,48.0,379.5,126.5,506.0
1:28:20:0:0,6.1,0.0,46.0,267.75,89.25,357.0
1:28:21:0:0,5.5,0.0,46.0,135.0,45.0,180.0
1:28:22:0:0,4.4,0.0,49.0,21.0,7.0,28.0
1:28:23:0:0,2.1,0.0,55.0,0.0,0.0,0.0
1:29:0:0:0,0.8,0.0,68.0,0.0,0.0,0.0
1:29:1:0:0,0.5,0.0,70.0,0.0,0.0,0.0
1:29:2:0:0,-0.3,0.0,71.0,0.0,0.0,0.0
1:29:3:0:0,-0.4,0.0,78.0,0.0,0.0,0.0
1:29:4:0:0,0.7,0.0,78.0,0.0,0.0,0.0
1:29:5:0:0,1.1,0.0,74.0,0.0,0.0,0.0
1:29:6:0:0,0.7,0.0,72.0,0.0,0.0,0.0
1:29:7:0:0,-0.3,0.0,74.0,0.0,0.0,0.0
1:29:8:0:0,-0.1,0.0,78.0,0.0,0.0,0.0
1:29:9:0:0,0.1,0.0,74.0,0.0,0.0,0.0
1:29:10:0:0,-0.2,0.0,76.0,0.0,0.0,0.0
1:29:11:0:0,0.0,0.0,78.0,0.0,0.0,0.0
1:29:12:0:0,-0.2,0.0,78.0,0.0,0.0,0.0
1:29:13:0:0,0.4,0.0,80.0,13.5,4.5,18.0
1:29:14:0:0,0.1,0.0,83.0,29.25,9.75,39.0
1:29:15:0:0,0.4,0.0,86.0,47.25,15.75,63.0
1:29:16:0:0,0.8,0.0,85.0,48.0,16.0,64.0
1:29:17:0:0,0.2,0.0,81.0,37.5,12.5,50.0
1:29:18:0:0,0.3,0.0,77.0,39.75,13.25,53.0
1:29:19:0:0,-1.6,0.0,83.0,23.25,7.75,31.0
1:29:20:0:0,-1.1,0.0,88.0,46.5,15.5,62.0
1:29:21:0:0,-1.0,0.0,83.0,20.25,6.75,27.0
1:29:22:0:0,-0.9,0.0,83.0,6.75,2.25,9.0
1:29:23:0:0,-1.5,0.0,86.0,0.0,0.0,0.0
1:30:0:0:0,-1.8,0.0,91.0,0.0,0.0,0.0
1:30:1:0:0,-1.8,0.0,84.0,0.0,0.0,0.0
1:30:2:0:0,-2.2,0.0,81.0,0.0,0.0,0.0
1:30:3:0:0,-2.5,0.0,79.0,0.0,0.0,0.0
1:30:4:0:0,-2.5,0.0,77.0,0.0,0.0,0.0
1:30:5:0:0,-2.6,0.0,77.0,0.0,0.0,0.0
1:30:6:0:0,-3.4,0.0,77.0,0.0,0.0,0.0
1:30:7:0:0,-4.4,0.0,88.0,0.0,0.0,0.0
1:30:8:0:0,-3.5,0.0,83.0,0.0,0.0,0.0
1:30:9:0:0,-3.6,0.0,69.0,0.0,0.0,0.0
1:30:10:0:0,-4.7,0.0,67.0,0.0,0.0,0.0
1:30:11:0:0,-5.7,0.0,66.0,0.0,0.0,0.0
1:30:12:0:0,-6.5,0.0,68.0,1.5,0.5,2.0
1:30:13:0:0,-5.7,0.0,68.0,81.75,27.25,109.0
1:30:14:0:0,-4.5,0.0,62.0,209.25,69.75,279.0
1:30:15:0:0,-3.6,0.0,55.0,320.25,106.75,427.0
1:30:16:0:0,-2.1,0.0,53.0,390.75,130.25,521.0
1:30:17:0:0,-1.0,0.0,53.0,428.25,142.75,571.0
1:30:18:0:0,0.8,0.0,50.0,391.5,130.5,522.0
1:30:19:0:0,1.2,0.0,45.0,282.0,94.0,376.0
1:30:20:0:0,1.9,0.0,44.0,206.25,68.75,275.0
1:30:21:0:0,2.2,0.0,45.0,99.75,33.25,133.0
1:30:22:0:0,1.8,0.0,47.0,33.75,11.25,45.0
1:30:23:0:0,0.5,0.0,48.0,0.0,0.0,0.0
1:31:0:0:0,0.3,0.0,54.0,0.0,0.0,0.0
1:31:1:0:0,1.0,0.0,50.0,0.0,0.0,0.0
1:31:2:0:0,0.4,0.0,49.0,0.0,0.0,0.0
1:31:3:0:0,1.8,0.0,52.0,0.0,0.0,0.0
1:31:4:0:0,2.3,0.0,54.0,0.0,0.0,0.0
1:31:5:0:0,5.6,0.0,57.0,0.0,0.0,0.0
1:31:6:0:0,6.7,0.0,54.0,0.0,0.0,0.0
1:31:7:0:0,6.7,0.0,56.0,0.0,0.0,0.0
1:31:8:0:0,7.5,0.0,58.0,0.0,0.0,0.0
1:31:9:0:0,7.6,0.0,56.0,0.0,0.0,0.0
1:31:10:0:0,7.7,0.0,57.0,0.0,0.0,0.0
1:31:11:0:0,7.1,0.0,57.0,0.0,0.0,0.0
1:31:12:0:0,6.6,0.0,57.0,1.5,0.5,2.0
1:31:13:0:0,7.5,0.0,56.0,63.75,21.25,85.0
1:31:14:0:0,7.9,0.0,51.0,113.25,37.75,151.0
1:31:15:0:0,8.9,0.0,48.0,171.0,57.0,228.0
1:31:16:0:0,9.8,0.0,45.0,234.0,78.0,312.0
1:31:17:0:0,10.4,0.0,41.0,199.5,66.5,266.0
1:31:18:0:0,10.0,0.0,39.0,141.0,47.0,188.0
1:31:19:0:0,9.7,0.0,39.0,123.0,41.0,164.0
1:31:20:0:0,9.6,0.0,39.0,97.5,32.5,130.0
1:31:21:0:0,9.1,0.0,41.0,36.0,12.0,48.0
1:31:22:0:0,8.6,0.0,42.0,11.25,3.75,15.0
1:31:23:0:0,7.7,0.0,44.0,0.0,0.0,0.0
2:1:0:0:0,7.7,0.0,46.0,0.0,0.0,0.0
2:1:1:0:0,7.3,0.0,47.0,0.0,0.0,0.0
2:1:2:0:0,6.9,0.0,49.0,0.0,0.0,0.0
2:1:3:0:0,6.4,0.0,50.0,0.0,0.0,0.0
2:1:4:0:0,5.9,0.0,54.0,0.0,0.0,0.0
2:1:5:0:0,5.4,0.0,58.0,0.0,0.0,0.0
2:1:6:0:0,5.4,0.0,60.0,0.0,0.0,0.0
2:1:7:0:0,5.4,0.0,58.0,0.0,0.0,0.0
2:1:8:0:0,4.9,0.0,60.0,0.0,0.0,0.0
2:1:9:0:0,4.2,0.0,64.0,0.0,0.0,0.0
2:1:10:0:0,3.4,0.0,69.0,0.0,0.0,0.0
2:1:11:0:0,3.0,0.0,70.0,0.0,0.0,0.0
2:1:12:0:0,2.8,0.0,73.0,0.0,0.0,0.0
2:1:13:0:0,4.3,0.0,74.0,17.25,5.75,23.0
2:1:14:0:0,5.4,0.0,67.0,84.0,28.0,112.0
2:1:15:0:0,6.3,0.0,64.0,140.25,46.75,187.0
2:1:16:0:0,7.5,0.0,60.0,299.25,99.75,399.0
2:1:17:0:0,8.7,0.0,55.0,362.25,120.75,483.0
2:1:18:0:0,9.5,0.0,50.0,303.0,101.0,404.0
2:1:19:0:0,10.1,0.0,48.0,229.5,76.5,306.0
2:1:20:0:0,9.5,0.0,47.0,138.75,46.25,185.0
2:1:21:0:0,8.1,0.0,50.0,78.75,26.25,105.0
2:1:22:0:0,6.3,0.0,54.0,6.0,2.0,8.0
2:1:23:0:0,5.4,0.0,57.0,0.0,0.0,0.0
2:2:0:0:0,4.5,0.0,57.0,0.0,0.0,0.0
2:2:1:0:0,3.8,0.0,56.0,0.0,0.0,0.0
2:2:2:0:0,2.7,0.0,58.0,0.0,0.0,0.0
2:2:3:0:0,2.6,0.0,59.0,0.0,0.0,0.0
2:2:4:0:0,2.4,0.0,63.0,0.0,0.0,0.0
2:2:5:0:0,2.3,0.0,66.0,0.0,0.0,0.0
2:2:6:0:0,0.4,0.0,68.0,0.0,0.0,0.0
2:2:7:0:0,0.7,0.0,71.0,0.0,0.0,0.0
2:2:8:0:0,-0.3,0.0,74.0,0.0,0.0,0.0
2:2:9:0:0,-0.2,0.0,74.0,0.0,0.0,0.0
2:2:10:0:0,-1.3,0.0,77.0,0.0,0.0,0.0
2:2:11:0:0,-1.7,0.0,75.0,0.0,0.0,0.0
2:2:12:0:0,-2.0,0.0,70.0,0.0,0.0,0.0
2:2:13:0:0,-1.2,0.0,69.0,29.25,9.75,39.0
2:2:14:0:0,-0.2,0.0,60.0,145.5,48.5,194.0
2:2:15:0:0,0.4,0.0,49.0,252.0,84.0,336.0
2:2:16:0:0,2.0,0.0,46.0,396.0,132.0,528.0
2:2:17:0:0,2.7,0.0,39.0,432.0,144.0,576.0
2:2:18:0:0,3.4,0.0,36.0,424.5,141.5,566.0
2:2:19:0:0,3.2,0.0,33.0,375.0,125.0,500.0
2:2:20:0:0,3.2,0.0,33.0,287.25,95.75,383.0
2:2:21:0:0,2.5,0.0,33.0,150.0,50.0,200.0
2:2:22:0:0,0.1,0.0,37.0,42.0,14.0,56.0
2:2:23:0:0,-0.3,0.0,42.0,0.0,0.0,0.0
2:3:0:0:0,-0.8,0.0,41.0,0.0,0.0,0.0
2:3:1:0:0,-1.5,0.0,38.0,0.0,0.0,0.0
2:3:2:0:0,-2.3,0.0,37.0,0.0,0.0,0.0
2:3:3:0:0,-3.0,0.0,43.0,0.0,0.0,0.0
2:3:4:0:0,-3.6,0.0,47.0,0.0,0.0,0.0
2:3:5:0:0,-3.9,0.0,49.0,0.0,0.0,0.0
2:3:6:0:0,-4.2,0.0,50.0,0.0,0.0,0.0
2:3:7:0:0,-4.1,0.0,52.0,0.0,0.0,0.0
2:3:8:0:0,-4.7,0.0,54.0,0.0,0.0,0.0
2:3:9:0:0,-4.5,0.0,55.0,0.0,0.0,0.0
2:3:10:0:0,-5.7,0.0,60.0,0.0,0.0,0.0
2:3:11:0:0,-5.7,0.0,66.0,0.0,0.0,0.0
2:3:12:0:0,-5.3,0.0,70.0,0.0,0.0,0.0
2:3:13:0:0,-4.4,0.0,68.0,20.25,6.75,27.0
2:3:14:0:0,-3.0,0.0,64.0,183.75,61.25,245.0
2:3:15:0:0,-2.2,0.0,57.0,312.0,104.0,416.0
2:3:16:0:0,-1.2,0.0,51.0,384.0,128.0,512.0
2:3:17:0:0,-1.1,0.0,43.0,247.5,82.5,330.0
2:3:18:0:0,-1.5,0.0,41.0,207.75,69.25,277.0
2:3:19:0:0,-1.2,0.0,41.0,273.0,91.0,364.0
2:3:20:0:0,-1.2,0.0,39.0,255.0,85.0,340.0
2:3:21:0:0,-1.8,0.0,38.0,172.5,57.5,230.0
