# currDump.csv run at 2012-01-01 12:00:00 EST on 5938 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
OH3128307509001,0.000000,0.000000,-6.041684,-3.141831,0.000000,0.000000
OH3128307507001,0.000000,0.000000,-4.764284,-2.289157,0.000000,0.000000
OH3128307515001,0.000000,0.000000,-3.741147,-1.933908,0.000000,0.000000
OH3128306595001,0.000000,0.000000,-2.374851,-1.275880,0.000000,0.000000
OH3128305796001,10.824901,-21.826413,-8.056877,4.341436,11.770298,22.478745
FS3128305796001,0.000000,0.000000,-0.480239,0.394352,0.000000,0.000000
OH3128305798001,0.000000,0.000000,-0.480239,0.394352,0.000000,0.000000
OH3128306708001,0.000000,0.000000,-0.480239,0.394352,0.000000,0.000000
OH3128306710001,0.000000,0.000000,-0.480239,0.394352,0.000000,0.000000
OH3128305891001,0.000000,0.000000,-0.083482,0.470794,0.000000,0.000000
OH3128305885001,0.000000,0.000000,-0.034792,0.243754,0.000000,0.000000
OH3128305746001,10.824901,-21.826413,-7.576639,3.947083,11.770298,22.478745
FS3128305746001,0.000000,0.000000,0.000000,0.000000,0.199181,0.077516
OH3128305758001,0.000000,0.000000,0.000000,0.000000,0.199181,0.077516
OH3128305852001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128305706001,10.824901,-21.826413,-7.463985,3.497502,11.571117,22.401230
FS3128305706001,0.000000,0.000000,0.000000,0.000000,0.560071,1.434743
OH3128305804001,0.000000,0.000000,0.000000,0.000000,0.560071,1.434743
OH3128305806002,0.000000,0.000000,0.000000,0.000000,0.467483,0.848064
OH3128305901001,0.000000,0.000000,0.000000,0.000000,0.147281,0.318312
OH3128304766001,10.824901,-21.826413,-7.622327,2.534268,11.011046,20.966486
OH3128304726001,10.824901,-21.826413,-6.586847,2.900886,11.011046,20.966486
OH3128303776001,10.824901,-21.826413,-6.586847,2.900886,11.011046,20.966486
OH3128303727001,9.991077,-21.098202,-6.586847,2.900886,11.011046,20.966486
SW3128303727001,9.991077,-21.098202,-6.586847,2.900886,11.011046,20.966486
SW3128303727002,9.991077,-21.098202,-6.586847,2.900886,11.011046,20.966486
OH3128302797001,9.991077,-21.098202,-6.586847,2.900886,11.011046,20.966486
FS3128302797002,0.000000,0.000000,0.000000,0.000000,0.276153,-0.310243
OH3128303709001,0.000000,0.000000,0.000000,0.000000,0.276153,-0.310243
OH3128302767002,10.218151,-20.955046,-6.228892,2.672607,10.734893,21.276729
OH3128302708001,10.218151,-20.955046,-6.228892,2.672607,10.734893,21.276729
FS3128302708001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FS3128302708002,0.000000,0.000000,-1.580009,0.516164,0.000000,0.000000
OH3128302716001,0.000000,0.000000,-1.580009,0.516164,0.000000,0.000000
OH3128301690001,0.000000,0.000000,-1.580009,0.516164,0.000000,0.000000
OH3128301653001,0.000000,0.000000,-1.580009,0.516164,0.000000,0.000000
OH3128301618001,0.000000,0.000000,-1.643673,-0.085029,0.000000,0.000000
OH3128300782001,0.000000,0.000000,-1.643673,-0.085029,0.000000,0.000000
OH3128300744001,0.000000,0.000000,-1.055723,0.160872,0.000000,0.000000
OH3128209788001,0.000000,0.000000,-0.630639,-0.011855,0.000000,0.000000
OH3128209789001,0.000000,0.000000,-0.349616,-0.037948,0.000000,0.000000
OH3128209718002,0.000000,0.000000,-0.349616,-0.037948,0.000000,0.000000
OH3128208758001,0.000000,0.000000,-0.349616,-0.037948,0.000000,0.000000
OH3128301528001,0.000000,0.000000,0.063664,0.601193,0.000000,0.000000
OH3128300581001,0.000000,0.000000,0.063664,0.601193,0.000000,0.000000
OH3128300546001,0.000000,0.000000,-0.192054,0.104407,0.000000,0.000000
OH3128300479001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128301790001,10.218151,-20.955046,-4.648883,2.156443,10.734893,21.276729
OH3128301750001,10.218151,-20.955046,-4.648883,2.156443,8.738818,18.426078
OH3128301710001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128300750002,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128300710001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128209760001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128208700001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128208750001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128207799001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128207739001,10.218151,-20.955046,-4.648883,2.156443,8.447675,18.809414
OH3128206789001,6.660645,-14.000367,0.000000,0.000000,3.928312,11.364427
OH3128206749001,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
OH3128206739004,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
OH3128206739002,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
OH3128206740001,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
OH3128206835001,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
OH3128206829002,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
OH3128206955002,6.660645,-14.000367,0.000000,0.000000,3.734387,11.257800
FS3128206955001,-0.139357,-0.173274,0.000000,0.000000,0.000000,0.000000
OH3128207933001,-0.139357,-0.173274,0.000000,0.000000,0.000000,0.000000
FS3128206955002,0.522160,-1.726235,0.000000,0.000000,0.000000,0.000000
OH3128206869001,0.522160,-1.726235,0.000000,0.000000,0.000000,0.000000
OH3128206862002,0.522160,-1.726235,0.000000,0.000000,0.000000,0.000000
OH3128207835001,0.265737,-1.417566,0.000000,0.000000,0.000000,0.000000
OH3128207865001,0.265737,-1.417566,0.000000,0.000000,0.000000,0.000000
OH3128208805001,-0.467890,-0.504012,0.000000,0.000000,0.000000,0.000000
OH3128208845001,-0.437346,-0.293121,0.000000,0.000000,0.000000,0.000000
OH3128207851002,0.136260,-0.267837,0.000000,0.000000,0.000000,0.000000
OH3128206969001,6.525682,-11.964387,0.000000,0.000000,3.734387,11.257800
OH3128206980001,6.525682,-11.964387,0.000000,0.000000,3.734387,11.257800
SW3128206980001-A,6.525682,-11.964387,0.000000,0.000000,0.000000,0.000000
SW3128206980001-B,6.525682,-11.964387,0.000000,0.000000,0.000000,0.000000
OH3128207920001,6.525682,-11.964387,0.000000,0.000000,0.000000,0.000000
OH3128207930001,6.525682,-11.964387,0.000000,0.000000,0.000000,0.000000
OH3128208032001,6.525682,-11.964387,0.000000,0.000000,0.000000,0.000000
OH3128208041001,-0.030633,-0.210898,0.000000,0.000000,0.000000,0.000000
FS3128208041001,-0.030633,-0.210898,0.000000,0.000000,0.000000,0.000000
OH3128209011002,-0.030633,-0.210898,0.000000,0.000000,0.000000,0.000000
OH3128208970001,-0.030633,-0.210898,0.000000,0.000000,0.000000,0.000000
OH3128208047001,6.470729,-11.503110,0.000000,0.000000,0.000000,0.000000
OH3129117153001,6.309027,-11.226410,0.000000,0.000000,0.000000,0.000000
OH3129117156001,4.382943,-9.900793,0.000000,0.000000,0.000000,0.000000
OH3129117157001,4.864351,-9.843977,0.000000,0.000000,0.000000,0.000000
OH3129117168001,4.864351,-9.843977,0.000000,0.000000,0.000000,0.000000
OH3129117282001,4.794259,-9.598158,0.000000,0.000000,0.000000,0.000000
OH3129118208002,-0.923755,-2.548307,0.000000,0.000000,0.000000,0.000000
OH3129117375001,0.435520,-1.692594,0.000000,0.000000,0.000000,0.000000
FS3129117375001,0.287705,-1.419940,0.000000,0.000000,0.000000,0.000000
OH3129117367002,0.287705,-1.419940,0.000000,0.000000,0.000000,0.000000
OH3129116397002,0.287705,-1.419940,0.000000,0.000000,0.000000,0.000000
OH3129116337002,-0.890016,-0.797596,0.000000,0.000000,0.000000,0.000000
OH3129115397001,-0.718255,-0.637368,0.000000,0.000000,0.000000,0.000000
OH3129115581001,-0.141347,-0.613342,0.000000,0.000000,0.000000,0.000000
OH3129115594001,-0.141347,-0.613342,0.000000,0.000000,0.000000,0.000000
OH3129115476001,0.541898,-0.407216,0.000000,0.000000,0.000000,0.000000
OH3129116384001,1.177721,-0.622343,0.000000,0.000000,0.000000,0.000000
OH3129118225001,-0.582114,-0.019314,0.000000,0.000000,0.000000,0.000000
OH3129118324001,-0.777161,-0.836399,0.000000,0.000000,0.000000,0.000000
OH3129118337002,-0.777161,-0.836399,0.000000,0.000000,0.000000,0.000000
FS3129118337001,-0.777161,-0.836399,0.000000,0.000000,0.000000,0.000000
OH3129118451001,-0.777161,-0.836399,0.000000,0.000000,0.000000,0.000000
OH3129118489001,-0.777161,-0.836399,0.000000,0.000000,0.000000,0.000000
OH3129119513001,-0.249571,-0.798271,0.000000,0.000000,0.000000,0.000000
OH3129119543002,-0.744676,-0.406521,0.000000,0.000000,0.000000,0.000000
OH3129119571002,-0.379446,-0.310177,0.000000,0.000000,0.000000,0.000000
OH3129117291001,5.718014,-7.049851,0.000000,0.000000,0.000000,0.000000
FS3129117291001,5.718014,-7.049851,0.000000,0.000000,0.000000,0.000000
OH3129118201001,5.718014,-7.049851,0.000000,0.000000,0.000000,0.000000
OH3129118119001,1.642863,-1.006769,0.000000,0.000000,0.000000,0.000000
OH3129118281001,4.075151,-6.043082,0.000000,0.000000,0.000000,0.000000
OH3129118190001,1.293508,-0.884033,0.000000,0.000000,0.000000,0.000000
OH3129119221002,2.781643,-5.159049,0.000000,0.000000,0.000000,0.000000
OH3129119281002,3.038094,-5.025139,0.000000,0.000000,0.000000,0.000000
OH3129119188001,0.791896,-1.154466,0.000000,0.000000,0.000000,0.000000
OH3129119185001,0.791896,-1.154466,0.000000,0.000000,0.000000,0.000000
OH3129119175001,-0.378104,-0.089143,0.000000,0.000000,0.000000,0.000000
OH3129119181001,1.170000,-1.065323,0.000000,0.000000,0.000000,0.000000
OH3128200085001,0.525452,-0.623350,0.000000,0.000000,0.000000,0.000000
OH3128200094001,0.525452,-0.623350,0.000000,0.000000,0.000000,0.000000
OH3128301061002,0.525452,-0.623350,0.000000,0.000000,0.000000,0.000000
OH3129210211002,2.246197,-3.870673,0.000000,0.000000,0.000000,0.000000
OH3129210241002,1.977958,-3.556423,0.000000,0.000000,0.000000,0.000000
OH3129210246001,0.626179,-0.436336,0.000000,0.000000,0.000000,0.000000
OH3129210281001,2.130919,-2.502656,0.000000,0.000000,0.000000,0.000000
OH3129210298002,1.516045,-1.626026,0.000000,0.000000,0.000000,0.000000
OH3129211238002,0.580960,-0.421408,0.000000,0.000000,0.000000,0.000000
OH3129210393002,0.935084,-1.204619,0.000000,0.000000,0.000000,0.000000
OH3129211303001,0.529166,-0.624654,0.000000,0.000000,0.000000,0.000000
OH3129211332001,0.529166,-0.624654,0.000000,0.000000,0.000000,0.000000
OH3129211262002,0.844281,-0.733311,0.000000,0.000000,0.000000,0.000000
OH3129210148002,-0.779140,-0.617430,0.000000,0.000000,0.000000,0.000000
OH3129210153001,-0.481735,-0.497591,0.000000,0.000000,0.000000,0.000000
OH3129211136001,-0.085648,-0.414632,0.000000,0.000000,0.000000,0.000000
OH3129211176001,0.225432,-0.299486,0.000000,0.000000,0.000000,0.000000
OH3129119222001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129119228002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129117117002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129117161001,0.139831,-0.269176,0.000000,0.000000,0.000000,0.000000
OH3128207081002,0.000000,0.000000,0.000000,0.000000,3.734387,11.257800
FS3128207081001,0.000000,0.000000,0.000000,0.000000,3.734387,11.257800
OH3128207021001,0.000000,0.000000,0.000000,0.000000,3.734387,11.257800
OH3128206021001,0.000000,0.000000,0.000000,0.000000,3.474443,11.472459
OH3128206021002,0.000000,0.000000,0.000000,0.000000,3.373570,10.912902
OH3128206001002,0.000000,0.000000,0.000000,0.000000,3.150126,10.950526
OH3128206001001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128206002001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128206006001-A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128206006001-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
UD3128206006001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128205041001,0.000000,0.000000,0.000000,0.000000,3.117934,10.052590
OH3128204081001,0.000000,0.000000,0.000000,0.000000,2.705375,9.958211
OH3128204021002,0.000000,0.000000,0.000000,0.000000,2.425713,10.265612
OH3128203910002,0.000000,0.000000,0.000000,0.000000,2.425713,10.265612
OH3128204004002,0.000000,0.000000,0.000000,0.000000,2.425713,10.265612
OH3128203094001,0.000000,0.000000,0.000000,0.000000,0.298149,0.638568
OH3128203044002,0.000000,0.000000,0.000000,0.000000,0.298149,0.638568
OH3128204008001,0.000000,0.000000,0.000000,0.000000,2.011001,8.087827
OH3128204058001,0.000000,0.000000,0.000000,0.000000,0.004366,1.031776
OH3128204008002,0.000000,0.000000,0.000000,0.000000,0.092411,2.694821
OH3128203058001,0.000000,0.000000,0.000000,0.000000,0.092411,2.694821
OH3128203028001,0.000000,0.000000,0.000000,0.000000,-0.089560,2.527250
OH3128202058001,0.000000,0.000000,0.000000,0.000000,0.056404,0.765419
OH3129111162001,0.000000,0.000000,0.000000,0.000000,0.056404,0.765419
OH3129111135001,0.000000,0.000000,0.000000,0.000000,0.056404,0.765419
OH3129113101001,0.000000,0.000000,0.000000,0.000000,1.914224,4.361229
OH3129113122001,0.000000,0.000000,0.000000,0.000000,0.139276,0.374419
OH3129113182002,0.000000,0.000000,0.000000,0.000000,0.139276,0.374419
OH3129113106001,0.000000,0.000000,0.000000,0.000000,1.774948,3.986810
OH3129112195001,0.000000,0.000000,0.000000,0.000000,0.670197,-0.118921
OH3129112156001,0.000000,0.000000,0.000000,0.000000,0.670197,-0.118921
OH3129113202002,0.000000,0.000000,0.000000,0.000000,1.104751,4.105732
OH3129112262002,0.000000,0.000000,0.000000,0.000000,0.257791,1.904278
OH3129112254002,0.000000,0.000000,0.000000,0.000000,0.168002,1.286324
OH3129113203002,0.000000,0.000000,0.000000,0.000000,0.846960,2.201454
OH3129113215001,0.000000,0.000000,0.000000,0.000000,0.846960,2.201454
OH3129113218002,0.000000,0.000000,0.000000,0.000000,0.846960,2.201454
OH3129113216001,0.000000,0.000000,0.000000,0.000000,0.283567,-0.328770
OH3129113257001,0.000000,0.000000,0.000000,0.000000,0.283567,-0.328770
OH3129113218001,0.000000,0.000000,0.000000,0.000000,0.563392,2.530224
OH3129113208002,0.000000,0.000000,0.000000,0.000000,0.531125,1.632555
OH3129113303001,0.000000,0.000000,0.000000,0.000000,0.531125,1.632555
OH3129113309001,0.000000,0.000000,0.000000,0.000000,0.531125,1.632555
OH3129113329001,0.000000,0.000000,0.000000,0.000000,0.314635,0.574838
OH3129113369002,0.000000,0.000000,0.000000,0.000000,0.314635,0.574838
OH3129113405001,0.000000,0.000000,0.000000,0.000000,0.216490,1.057716
OH3129113425001,0.000000,0.000000,0.000000,0.000000,0.216490,1.057716
OH3129113455001,0.000000,0.000000,0.000000,0.000000,0.216490,1.057716
OH3129113475002,0.000000,0.000000,0.000000,0.000000,-0.097164,1.531057
OH3129114408001,0.000000,0.000000,0.000000,0.000000,-0.097164,1.531057
OH3128206739003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128207717001,3.557506,-6.954679,-4.648883,2.156443,4.519364,7.444987
OH3128207717002,3.557506,-6.954679,-4.648883,2.156443,4.519364,7.444987
SW3128207717001,3.557506,-6.954679,-4.648883,2.156443,4.519364,7.444987
SW3128207717002,3.557506,-6.954679,-4.648883,2.156443,4.519364,7.444987
OH3128206795001,3.557506,-6.954679,-4.648883,2.156443,4.519364,7.444987
OH3128206773001,3.557506,-6.954679,-4.648883,2.156443,4.519364,7.444987
FS3128206773001,0.000000,0.000000,-0.186558,0.379674,0.000000,0.000000
OH3128206772001,0.000000,0.000000,-0.186558,0.379674,0.000000,0.000000
OH3128206698002,0.000000,0.000000,-0.186558,0.379674,0.000000,0.000000
OH3128206629001,3.557506,-6.954679,-3.979161,1.385809,4.519364,7.444987
OH3128205696001,3.984180,-6.658102,-3.979161,1.385809,4.519364,7.444987
OH3128205642001,0.213654,-0.513639,-0.683165,0.491732,0.000000,0.000000
OH3128205509001,0.213654,-0.513639,0.000000,0.000000,0.000000,0.000000
OH3128205529002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128204565001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128204533001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128204533002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128205688001,0.421245,-0.809590,0.046084,0.314900,1.740804,0.973379
OH3128205773001,0.421245,-0.809590,0.046084,0.314900,1.559480,0.818041
OH3128205777001,0.000000,0.000000,0.046084,0.314900,1.559480,0.818041
FS3128205777001,0.000000,0.000000,0.000000,0.000000,1.559480,0.818041
OH3128205737001,0.000000,0.000000,0.000000,0.000000,1.156698,0.678061
OH3128204798001,0.000000,0.000000,0.000000,0.000000,0.524225,0.604442
OH3128204768001,0.000000,0.000000,0.000000,0.000000,0.242474,-0.129436
OH3128205789001,0.000000,0.000000,0.046084,0.314900,0.000000,0.000000
OH3128205779002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128205779001-A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128205779001-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
UD3128205779001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128206709003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128206709001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128206739001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128206709001-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128206709001-A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
UD3128206709001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
UD3128204881001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SW3128205789001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128205692001,3.349281,-5.334873,-3.342080,0.579176,2.778559,6.471607
OH3128206510001,3.349281,-5.334873,-3.180503,0.448111,2.778559,6.471607
OH3128206514001,3.349281,-5.334873,-3.180503,0.448111,2.778559,6.471607
OH3128205592001,3.349281,-5.334873,-2.014218,0.939701,2.778559,6.471607
OH3128206430001,3.316835,-5.105165,-1.883306,0.781611,1.954804,7.330816
OH3128206440001,3.316835,-5.105165,-1.883306,0.781611,1.954804,7.330816
OH3128205497001,0.525657,-0.841473,0.000000,0.000000,0.780388,2.520792
OH3128205464001,0.000000,0.000000,0.000000,0.000000,0.780388,2.520792
OH3128205443001,0.000000,0.000000,0.000000,0.000000,0.186621,0.139898
FS3128205443001,0.000000,0.000000,0.000000,0.000000,0.593767,2.380894
OH3128205471002,0.000000,0.000000,0.000000,0.000000,0.593767,2.380894
OH3128206317001,0.000000,0.000000,0.000000,0.000000,0.374304,0.281177
OH3128206335001,0.000000,0.000000,0.000000,0.000000,0.162556,0.261879
OH3128206563001,2.791178,-4.263693,-1.883306,0.781611,1.284245,2.164861
OH3128206584001,1.992052,-3.330610,-1.883306,0.781611,1.284245,2.164861
OH3128207524001,2.044481,-2.908812,-1.883306,0.781611,1.284245,2.164861
FS3128207524001,-0.010640,-1.099728,0.000000,0.000000,0.000000,0.000000
OH3128207527001,-0.010640,-1.099728,0.000000,0.000000,0.000000,0.000000
OH3128207540001,0.718128,-0.907279,0.000000,0.000000,0.000000,0.000000
OH3128207534003,2.055121,-1.809084,-1.883306,0.781611,1.284245,2.164861
OH3128207584001,0.363562,-0.785484,-1.883306,0.781611,1.284245,2.164861
OH3128208526001,0.363562,-0.785484,-1.883306,0.781611,0.721581,1.748983
FS3128208526001,0.559413,-0.412551,0.000000,0.000000,0.000000,0.000000
OH3128207500001,0.559413,-0.412551,0.000000,0.000000,0.000000,0.000000
OH3128208548001,-0.195850,-0.372933,-1.883306,0.781611,0.406606,1.178652
OH3128208569001,-0.195850,-0.372933,-1.883306,0.781611,0.163957,1.308299
OH3128208681001,0.105673,-0.257885,-1.883306,0.781611,0.163957,1.308299
FS3128208681001,0.000000,0.000000,-1.883306,0.781611,0.000000,0.000000
OH3128209518001,0.000000,0.000000,-1.883306,0.781611,0.000000,0.000000
OH3128209526001,0.000000,0.000000,-1.594239,0.493028,0.000000,0.000000
OH3128209544001,0.000000,0.000000,-1.325170,0.461197,0.000000,0.000000
OH3128209563001,0.000000,0.000000,-0.974358,0.497802,0.000000,0.000000
OH3128300418001,0.000000,0.000000,-0.974358,0.497802,0.000000,0.000000
OH3128300436001,0.000000,0.000000,-0.723714,0.448880,0.000000,0.000000
OH3128300455001,0.000000,0.000000,-0.398668,0.462774,0.000000,0.000000
OH3128300493001,0.000000,0.000000,-0.398668,0.462774,0.000000,0.000000
OH3128300349001,0.000000,0.000000,-0.554819,0.053460,0.000000,0.000000
