, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
SX2936276B,100.0,0.0,0.0008132593809392853,0.0,100.0,0.0,0.000821112443141884,0.0,100.0,0,0,0,0,0,0,0,0
M3032977,100.0,0.0,0.0008145389777318643,0.0,100.0,0.0,0.0010840049647417526,0.0,100.0,0.0,0.0001331898434782032,0.0,100.0,0,0,0,0
M1166366,100.0,0.0,0.000818676745480095,0.0,100.0,0.0,0.001224296573603969,0.0,100.0,0.0,0.00026669404724921175,0.0,100.0,0,0,0,0
M1166368,100.0,0.0,0.000955778843694781,0.0,100.0,0.0,0.0012249281035274597,0.0,100.0,0.0,0.00026673174921929693,0.0,100.0,0,0,0,0
L2973833,100.0,0.0,0.000957440406169595,0.0,100.0,0.0,0.0013628378645346563,0.0,100.0,0.0,0.00026682605076681215,0.0,100.0,0,0,0,0
X2973833B,100.0,0.0,0.0016501922474047013,0.06337135614703596,100.0,0.0,0.001641510517986482,0.0,100.0,0,0,0,0,0,0,0,0
SX2973833B,100.0,0.0,0.0016651957437439661,0.0,100.0,0.0,0.0008183373022731567,0.0,100.0,0,0,0,0,0,0,0,0
M1166373,100.0,0.0,0.0009580943230134114,0.0,100.0,0.0,0.0012271896130690992,0.0,100.0,0.0,0.0002668634339778071,0.0,100.0,0,0,0,0
M1166369,100.0,0.0,0.0009581139936739627,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
P829978,100.0,0.0,0.0009581179278880612,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2992656,100.0,0.0,0.0009581795683348817,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2992656A,100.0,0.0,0.000826234601056568,0.0,100.0,0.0,0.0008259275166050867,0.0,100.0,0,0,0,0,0,0,0,0
SX2992656A,100.0,0.0,0.0008327365388178262,0.0,100.0,0.0,0.0008308960382916569,0.0,100.0,0,0,0,0,0,0,0,0
M1166356,100.0,0.0,0.0009582176057387511,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2727019,100.0,0.0,0.0009582176057387511,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3104856,100.0,0.0,0.0009582320345142717,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104856A,100.0,0.0,0.0016522917286237557,0.0,100.0,0.0,0.0016521279407838842,0.0,100.0,0,0,0,0,0,0,0,0
SX3104856A,100.0,0.0,0.0008284660950290169,0.0,100.0,0.0,0.0008283014023182291,0.0,100.0,0,0,0,0,0,0,0,0
L2730187,100.0,0.0,0.0009582412167010281,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2730187A,100.0,0.0,0.0008247218625323524,0.0,100.0,0.0,0.0008276569858309792,0.0,100.0,0,0,0,0,0,0,0,0
SX2730187A,100.0,0.0,0.0008219493350469126,0.0,100.0,0.0,0.0016844800431307322,0.0,100.0,0,0,0,0,0,0,0,0
L2839305,100.0,0.0,0.0009581612065126075,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2839305A,100.0,0.0,0.0008265692417093243,0.0,100.0,0.0,0.000825525240438168,0.0,100.0,0,0,0,0,0,0,0,0
SX2839305A,100.0,0.0,0.0008299995020042618,0.0,100.0,0.0,0.0016533024716950894,0.0,100.0,0,0,0,0,0,0,0,0
M1166361,100.0,0.0,0.0009582228525159369,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2989600,100.0,0.0,0.0009582280993505809,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1166362,100.0,0.0,0.000958258269764884,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2898522,100.0,0.0,0.0009582792590121846,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2898522A,100.0,0.0,0.0008261868173553463,0.0,100.0,0.0,0.0016522507786310685,0.0,100.0,0,0,0,0,0,0,0,0
SX2898522A,100.0,0.0,0.0008300201694940819,0.0,100.0,0.0,0.0016598199095477402,0.0,100.0,0,0,0,0,0,0,0,0
M1166355,100.0,0.0,0.000958258269764884,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2805035,100.0,0.0,0.000958258269764884,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2858200,100.0,0.0,0.000958258269764884,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2692661,100.0,0.0,0.0009582438401992731,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2692661A,100.0,0.0,0.0008281367750501878,0.0,100.0,0.0,0.0008242528148272983,0.0,100.0,0,0,0,0,0,0,0,0
SX2692661A,100.0,0.0,0.0008394754957142885,0.0,100.0,0.0,0.0016416048328924662,0.0,100.0,0,0,0,0,0,0,0,0
M1166374,100.0,0.0,0.0009582385931922482,0.0,100.0,0.0,0.0013637095080603933,0.0,100.0,0.0,0.00026687126797793716,0.0,100.0,0,0,0,0
L2786266,100.0,0.0,0.0009592759932920428,0.0,100.0,0.0,0.001364897032160445,0.0,100.0,0.0,0.00040039398768048213,0.0,100.0,0,0,0,0
X2786266A,100.0,0.0,0.000825525240438168,0.0,100.0,0.0,0.00082856906123521,0.0,100.0,0,0,0,0,0,0,0,0
SX2786266A,100.0,0.0,0.0008242867858624717,0.0,100.0,0.0,0.0008344528909660251,0.0,100.0,0,0,0,0,0,0,0,0
M1166375,100.0,0.0,0.0009598047482872143,0.0,100.0,0.0,0.0012289541600118187,0.0,100.0,0.0,0.000266958897667007,0.0,100.0,0,0,0,0
L2842383,100.0,0.0,0.001098603811879577,0.0,100.0,0.0,0.0013672147374736373,0.0,100.0,0.0,0.0002670405234052548,0.0,100.0,0,0,0,0
X2842383A,100.0,0.0,0.0008305785810317148,0.0,100.0,0.0,0.001654054501103709,0.0,100.0,0,0,0,0,0,0,0,0
SX2842383A,100.0,0.0,0.0008369601607003472,0.0,100.0,0.0,0.0008253412786226496,0.0,100.0,0,0,0,0,0,0,0,0
D6023352-1_INT,100.0,0.0,0.0009620829370427902,0.0,100.0,0.0,0.0015049670754203658,0.0,100.0,0.0,0.00040062657997981955,0.0,100.0,0,0,0,0
E184626,100.0,0.0,0.0009621490561277756,0.0,100.0,0.0,0.0013682454851244939,0.0,100.0,0.0,0.0004006474462697765,0.0,100.0,0,0,0,0
M1166377,100.0,0.0,0.0009623051332065239,0.0,100.0,0.0,0.0013684271025248,0.0,100.0,0.0,0.0004006602881636248,0.0,100.0,0,0,0,0
M1166376,100.0,0.0,0.001100362707056313,0.0,100.0,0.0,0.001505927192522833,0.0,100.0,0.0,0.00040070202995308235,0.0,100.0,0,0,0,0
L2842384,100.0,0.0,0.0011004535244077461,0.0,100.0,0.0,0.0015060282202385834,0.0,100.0,0.0,0.00040070845254069654,0.0,100.0,0,0,0,0
X2842384C,100.0,0.0,0.0008055486188907393,0.0,100.0,0.0,0.0008074544192018917,0.0,100.0,0,0,0,0,0,0,0,0
SX2842384C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008105764008825352,0.0,100.0,0,0,0,0,0,0,0,0
M1149236,100.0,0.0,0.0009639284214254982,0.0,100.0,0.0,0.001507340749445334,0.0,100.0,0.0,0.00040079142947266994,0.0,100.0,0,0,0,0
M1149235,100.0,0.0,0.0009645593341744607,0.0,100.0,0.0,0.001508146734446518,0.0,100.0,0.0,0.000400841767708793,0.0,100.0,0,0,0,0
P829975,100.0,0.0,0.0004008439100418794,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3160871,100.0,0.0,0.00026723248691265056,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3160871C,100.0,0.0,0.0008051464964088653,0.0,100.0,0.0,0.0008085381630051542,0.0,100.0,0,0,0,0,0,0,0,0
SX3160871C,100.0,0.0,0.000802690618958569,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
L3030203,100.0,0.0,0.00040086908417108746,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3030203C,100.0,0.0,0.0008069982891560121,0.0,100.0,0.0,0.0008066597831507754,0.0,100.0,0,0,0,0,0,0,0,0
SX3030203C,100.0,0.0,0.000811635608069739,0.0,100.0,0.0,0.0008101626806701461,0.0,100.0,0,0,0,0,0,0,0,0
L3179673,100.0,0.0,0.00040087336944416693,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3179673C,100.0,0.0,0.0008053929109239983,0.0,100.0,0.0,0.0008083224883323209,0.0,100.0,0,0,0,0,0,0,0,0
SX3179673C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
D5563942-4_INT,100.0,0.0,0.0011028991081672057,0.0,100.0,0.0,0.001508744546226871,0.0,100.0,0.0,0.0002672510556475033,0.0,100.0,0,0,0,0
Q16483,100.0,0.0,0.0009651032453624578,0.0,100.0,0.0,0.0015088500916363354,0.0,100.0,0.0,0.00040089694009603935,0.0,100.0,0,0,0,0
Q16483_CAP,100.0,0.0,0.00110304965653691,0.0,100.0,0.0,0.0015089535818522553,0.0,100.0,0.0,0.00026727855636874103,0.0,100.0,0,0,0,0
R42247,100.0,0.0,0.0011031424391296652,0.0,100.0,0.0,0.0015090550160257882,0.0,100.0,0.0,0.0002672824855191235,0.0,100.0,0,0,0,0
M1149233,100.0,0.0,0.0011039324834883058,0.0,100.0,0.0,0.0015099436653700266,0.0,100.0,0.0,0.0004010019702651002,0.0,100.0,0,0,0,0
L3048965,100.0,0.0,0.0009676393746370448,0.0,100.0,0.0,0.0015121231033119974,0.0,100.0,0.0,0.0004011939532134945,0.0,100.0,0,0,0,0
X3048965B,100.0,0.0,0.0016600678967731092,0.0,100.0,0.0,0.0016603710929472,0.0,100.0,0,0,0,0,0,0,0,0
SX3048965B,100.0,0.0,0.0016716956845255725,0.0,100.0,0.0,0.001674326711355391,0.0,100.0,0,0,0,0,0,0,0,0
M1142843,100.0,0.0,0.001106932441144779,0.0,100.0,0.0,0.00151325265404681,0.0,100.0,0.0,0.000401285182674985,0.0,100.0,0,0,0,0
L2692660,100.0,0.0,0.0011070090276576138,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2692660A,100.0,0.0,0.0016676672670229962,0.0,100.0,0.0,0.0016734441153298683,0.0,100.0,0,0,0,0,0,0,0,0
SX2692660A,100.0,0.0,0.0008306130754913934,0.0,100.0,0.0,0.0017127686905965144,0.0,100.0,0,0,0,0,0,0,0,0
L2955076,100.0,0.0,0.0011070335375925997,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2955076A,100.0,0.0,0.0008370232106576281,0.0,100.0,0.0,0.0008334514055960871,0.0,100.0,0,0,0,0,0,0,0,0
SX2955076A,100.0,0.0,0.0008434832484147273,0.0,100.0,0.0,0.0008317945134873607,0.0,100.0,0,0,0,0,0,0,0,0
L2955077,100.0,0.0,0.0011085045857439,0.0,100.0,0.0,0.0016522052809973104,0.0,100.0,0.0,0.0004013308129724211,0.0,100.0,0,0,0,0
X2955077C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX2955077C,100.0,0.0,0.0,0.0,100.0,0.0,0.000802677732909437,0.0,100.0,0,0,0,0,0,0,0,0
M1142851,100.0,0.0,0.001248500065882461,0.0,100.0,0.0,0.0015155377058972614,0.0,100.0,0.0,0.0004013657137318629,0.0,100.0,0,0,0,0
196-31070,100.0,0.0,0.0011100719604138242,0.0,100.0,0.0,0.0016535690220364373,0.0,100.0,0.0,0.0004013737686153186,0.0,100.0,0,0,0,0
D5861005-2_INT,100.0,0.0,0.0012489765331080923,0.0,100.0,0.0,0.0016536829586578001,0.0,100.0,0.0,0.0004013769906713945,0.0,100.0,0,0,0,0
Q1301,100.0,0.0,0.0012490580020921098,0.0,100.0,0.0,0.0016537877942176806,0.0,100.0,0.0,0.0004013931016669165,0.0,100.0,0,0,0,0
L3160872,100.0,0.0,0.001110574333515568,0.0,100.0,0.0,0.0016540476613818584,0.0,100.0,0.0,0.0004014011576375313,0.0,100.0,0,0,0,0
X3160872C,100.0,0.0,0.0008089305937589184,0.0,100.0,0.0,0.0008069722401587918,0.0,100.0,0,0,0,0,0,0,0,0
SX3160872C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1142860,100.0,0.0,0.001250785215152235,0.0,100.0,0.0,0.001793036673105962,0.0,100.0,0.0,0.00040143123617611106,0.0,100.0,0,0,0,0
M1142863,100.0,0.0,0.0011128793527610081,0.0,100.0,0.0,0.0016560449781801011,0.0,100.0,0.0,0.0005352753121653842,0.0,100.0,0,0,0,0
M1142865,100.0,0.0,0.001253595381199489,0.0,100.0,0.0,0.0017953866848614258,0.0,100.0,0.0,0.0005353161443314519,0.0,100.0,0,0,0,0
L3030197,100.0,0.0,0.0012550603335412854,0.0,100.0,0.0,0.001796622349983542,0.0,100.0,0.0,0.0005353526836555972,0.0,100.0,0,0,0,0
M1142868,100.0,0.0,0.0012567427740801762,0.0,100.0,0.0,0.001798033780906944,0.0,100.0,0.0,0.0005353942442436903,0.0,100.0,0,0,0,0
M1142869,100.0,0.0,0.0012580304275646422,0.0,100.0,0.0,0.0017991137288999824,0.0,100.0,0.0,0.0005354257772704211,0.0,100.0,0,0,0,0
M1142871,100.0,0.0,0.0012587430192230412,0.0,100.0,0.0,0.0019381508379778915,0.0,100.0,0.0,0.0005354429786688033,0.0,100.0,0,0,0,0
P829956,100.0,0.0,0.0005354436954177214,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3160861,100.0,0.0,0.0005354479959515262,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3160861C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
SX3160861C,100.0,0.0,0.0008095723838707071,0.0,100.0,0.0,0.0008102414519565507,0.0,100.0,0,0,0,0,0,0,0,0
M1142874,100.0,0.0,0.0012596573731965277,0.0,100.0,0.0,0.0018004717235930927,0.0,100.0,0.0,0.0005354644819710933,0.0,100.0,0,0,0,0
M1142875,100.0,0.0,0.0012609863435199386,0.0,100.0,0.0,0.0019401384150223174,0.0,100.0,0.0,0.0005354888544683682,0.0,100.0,0,0,0,0
M1125944,100.0,0.0,0.001267353948020823,0.0,100.0,0.0,0.0019456929307462207,0.0,100.0,0.0,0.0006695044729618195,0.0,100.0,0,0,0,0
P901941,100.0,0.0,0.001267357517333163,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3251799,100.0,0.0,0.0012673807183534403,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3251799A,100.0,0.0,0.0008495743632480713,0.0,100.0,0.0,0.0017014036580259887,0.0,100.0,0,0,0,0,0,0,0,0
SX3251799A,100.0,0.0,0.0008524204478415463,0.0,100.0,0.0,0.0017208297841178931,0.0,100.0,0,0,0,0,0,0,0,0
M1125947,100.0,0.0,0.0014128424553557862,0.0,100.0,0.0,0.002088621607203185,0.0,100.0,0.0,0.0006695941322151365,0.0,100.0,0,0,0,0
L3214071,100.0,0.0,0.0012729862418496423,0.0,100.0,0.0,0.0020899515131324988,0.0,100.0,0.0,0.0006696237250388636,0.0,100.0,0,0,0,0
X3214071C,100.0,0.0,0.0008074739791319277,0.0,100.0,0.0,0.000809933018543234,0.0,100.0,0,0,0,0,0,0,0,0
SX3214071C,100.0,0.0,0.000806789944162523,0.0,100.0,0.0,0.000818933748263676,0.0,100.0,0,0,0,0,0,0,0,0
M1125952,100.0,0.0,0.0014158911123021726,0.0,100.0,0.0,0.0020911694098111563,0.0,100.0,0.0,0.0006696479392826518,0.0,100.0,0,0,0,0
P901936,100.0,0.0,0.0006696506298758186,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125955,100.0,0.0,0.0006696649800062399,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3236004,100.0,0.0,0.0006696811246381298,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3236004C,100.0,0.0,0.0008081983642103698,0.0,100.0,0.0,0.0008092775579279053,0.0,100.0,0,0,0,0,0,0,0,0
SX3236004C,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0
M1125957,100.0,0.0,0.0006696676707241638,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2936211,100.0,0.0,0.0006696775368748815,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2936211C,100.0,0.0,0.0008095527221248936,0.0,100.0,0.0,0.0008079241197705292,0.0,100.0,0,0,0,0,0,0,0,0
SX2936211C,100.0,0.0,0.0008138351983762156,0.0,100.0,0.0,0.0008085577754997087,0.0,100.0,0,0,0,0,0,0,0,0
L2842329,100.0,0.0,0.000669689197233814,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2842329C,100.0,0.0,0.0008089502252965003,0.0,100.0,0.0,0.0008085381630051542,0.0,100.0,0,0,0,0,0,0,0,0
SX2842329C,100.0,0.0,0.0008118201006695688,0.0,100.0,0.0,0.0008105632604135289,0.0,100.0,0,0,0,0,0,0,0,0
L3214069,100.0,0.0,0.0014162400243516,0.0,100.0,0.0,0.002091455150830673,0.0,100.0,0.0,0.0006696524236084877,0.0,100.0,0,0,0,0
X3214069C,100.0,0.0,0.0,0.0,100.0,0.0,0.000807604403051585,0.0,100.0,0,0,0,0,0,0,0,0
SX3214069C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008074739791319277,0.0,100.0,0,0,0,0,0,0,0,0
M1125960,100.0,0.0,0.0014176293551268467,0.0,100.0,0.0,0.0020925842997534406,0.0,100.0,0.0,0.0008036001285691991,0.0,100.0,0,0,0,0
M1125962,100.0,0.0,0.0014179751031982966,0.0,100.0,0.0,0.002232392008034581,0.0,100.0,0.0,0.0008036044337467077,0.0,100.0,0,0,0,0
P903490,100.0,0.0,0.0006696748460776729,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125961,100.0,0.0,0.000669676639940076,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125959,100.0,0.0,0.0006696820215727671,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2861197,100.0,0.0,0.0006697008580231756,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2861197C,100.0,0.0,0.0008089633135175949,0.0,100.0,0.0,0.0008085577754997087,0.0,100.0,0,0,0,0,0,0,0,0
SX2861197C,100.0,0.0,0.0008118266912418309,0.0,100.0,0.0,0.0008105895417776024,0.0,100.0,0,0,0,0,0,0,0,0
L3160896,100.0,0.0,0.0006697116221657457,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3160896C,100.0,0.0,0.0008090745804871955,0.0,100.0,0.0,0.000808466258664555,0.0,100.0,0,0,0,0,0,0,0,0
SX3160896C,100.0,0.0,0.000812176144766154,0.0,100.0,0.0,0.0008102677124445485,0.0,100.0,0,0,0,0,0,0,0,0
M1125974,100.0,0.0,0.0006697017550228555,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1125979,100.0,0.0,0.0006697089311067998,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2917255,100.0,0.0,0.0006697241807958184,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2917255C,100.0,0.0,0.0008083094208501595,0.0,100.0,0.0,0.0008092972063099081,0.0,100.0,0,0,0,0,0,0,0,0
SX2917255C,100.0,0.0,0.0008104121756363963,0.0,100.0,0.0,0.0008154145975444311,0.0,100.0,0,0,0,0,0,0,0,0
L3104796,100.0,0.0,0.0006697017550228555,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104796C,100.0,0.0,0.0008097624966520888,0.0,100.0,0.0,0.000807813168962658,0.0,100.0,0,0,0,0,0,0,0,0
SX3104796C,100.0,0.0,0.0008175612148998691,0.0,100.0,0.0,0.0008082832871303316,0.0,100.0,0,0,0,0,0,0,0,0
L3123452,100.0,0.0,0.0014214055142057229,0.0,100.0,0.0,0.0022352862283995137,0.0,100.0,0.0,0.0006696838154857939,0.0,100.0,0,0,0,0
X3123452C,100.0,0.0,0.0008086689309435346,0.0,100.0,0.0,0.0008088324503617703,0.0,100.0,0,0,0,0,0,0,0,0
SX3123452C,100.0,0.0,0.0008123608831910868,0.0,100.0,0.0,0.0008133321404500775,0.0,100.0,0,0,0,0,0,0,0,0
D6198039-1_INT,100.0,0.0,0.0015655911529950054,0.0,100.0,0.0,0.002236839346002062,0.0,100.0,0.0,0.0006696865063550825,0.0,100.0,0,0,0,0
E206217,100.0,0.0,0.0014233578720282251,0.0,100.0,0.0,0.0022369800768941555,0.0,100.0,0.0,0.0006697107251518153,0.0,100.0,0,0,0,0
M1125969,100.0,0.0,0.0014249256544962006,0.0,100.0,0.0,0.0022382818948155025,0.0,100.0,0.0,0.0008036550230501678,0.0,100.0,0,0,0,0
L2767341,100.0,0.0,0.0015682182047276445,0.0,100.0,0.0,0.0022388738464531968,0.0,100.0,0.0,0.0006697170043850645,0.0,100.0,0,0,0,0
X2767341C,100.0,0.0,0.0008071481035864442,0.0,100.0,0.0,0.0008106223958794237,0.0,100.0,0,0,0,0,0,0,0,0
SX2767341C,100.0,0.0,0.0,0.0,100.0,0.0,0.0008272940865058199,0.0,100.0,0,0,0,0,0,0,0,0
M1125968,100.0,0.0,0.0015691242004552256,0.0,100.0,0.0,0.0023795093451740436,0.0,100.0,0.0,0.0008036625581582557,0.0,100.0,0,0,0,0
M1125976,100.0,0.0,0.0015703741773333989,0.0,100.0,0.0,0.0023804556192065346,0.0,100.0,0.0,0.0008036560994872698,0.0,100.0,0,0,0,0
M1125987,100.0,0.0,0.0015757619166948047,0.0,100.0,0.0,0.002384382017272362,0.0,100.0,0.0,0.0008036679404857124,0.0,100.0,0,0,0,0
M1125989,100.0,0.0,0.0015778549492242344,0.0,100.0,0.0,0.0023858778486689994,0.0,100.0,0.0,0.0008036625581582557,0.0,100.0,0,0,0,0
M1125990,100.0,0.0,0.0015780066046702193,0.0,100.0,0.0,0.00252634060965345,0.0,100.0,0.0,0.0008036625581582557,0.0,100.0,0,0,0,0
L3067478,100.0,0.0,0.001579985320508383,0.0,100.0,0.0,0.0025278307139898724,0.0,100.0,0.0,0.0008036571759150734,0.0,100.0,0,0,0,0
X3067478A,100.0,0.0,0.0017311370974106945,0.0,100.00000000000001,0.0,0.0008692779777035102,0.0,100.0,0,0,0,0,0,0,0,0
SX3067478A,100.0,0.0,0.001723083285226576,0.0,100.0,0.0,0.0017742135798392115,0.0,100.0,0,0,0,0,0,0,0,0
M1125994,100.0,0.0,0.001583223587161238,0.0,100.0,0.0,0.002530300346655239,0.0,100.0,0.0,0.0008036453352338298,0.0,100.0,0,0,0,0
L2730149,100.0,0.0,0.0015832213084269486,0.0,100.0,0.0,0.002530300346655239,0.0,100.0,0.0,0.0008036496408957303,0.0,100.0,0,0,0,0
X2730149C,100.0,0.0,0.0008092186185058383,0.0,100.0,0.0,0.0008083224883323209,0.0,100.0,0,0,0,0,0,0,0,0
SX2730149C,100.0,0.0,0.0008126447523503919,0.0,100.0,0.0,0.0008097952837446262,0.0,100.0,0,0,0,0,0,0,0,0
D5867591-1_INT,100.0,0.0,0.0017272027232213894,0.0,100.0,0.0,0.0025303821579855564,0.0,100.0,0.0,0.0008036485644759299,0.0,100.0,0,0,0,0
E183472,100.0,0.0,0.001583278278424848,0.0,100.0,0.0,0.0025303999437729817,0.0,100.0,0.0,0.0008036496408957303,0.0,100.0,0,0,0,0
L2989566,100.0,0.0,0.001729572665832016,0.0,100.0,0.0,0.00253416191042429,0.0,100.0,0.0,0.0008037691414203764,0.0,100.0,0,0,0,0
X2989566B,100.0,0.0,0.0025551268620487974,0.0,100.0,0.0,0.0025474678170020757,0.0,100.0,0,0,0,0,0,0,0,0
SX2989566B,100.0,0.0,0.0025720605634650157,0.0,100.0,0.0,0.0025470352509800354,0.0,100.0,0,0,0,0,0,0,0,0
M1108378,100.0,0.0,0.001586607875628298,0.0,100.00000000000001,0.0,0.002536132848278544,0.0,100.0,0.0,0.0008038326741837171,0.0,100.0,0,0,0,0
M1108379,100.0,0.0,0.0015866696669231601,0.0,100.0,0.0,0.002536408023508149,0.0,100.0,0.0,0.0008038369818532553,0.0,100.0,0,0,0,0
M1108380,100.0,0.0,0.0017311645688302501,0.0,100.0,0.0,0.0025374449339248075,0.0,100.0,0.0,0.0008038531360374083,0.0,100.0,0,0,0,0
L2898495,100.0,0.0,0.0015872924254358213,0.0,100.0,0.0,0.0025381390646306307,0.06203473945409077,100.0,0.0,0.0008040050169966684,0.0,100.0,0,0,0,0
L2952003,100.0,0.0,0.0017322916486203865,0.0,100.0,0.0,0.0025392812705475965,0.0,100.0,0.0,0.0008042550453531576,0.0,100.0,0,0,0,0
X2952003B,100.0,0.0,0.002551237350102817,0.0,100.0,0.0,0.0025620879308457475,0.0,100.0,0,0,0,0,0,0,0,0
SX2952003B,100.0,0.0,0.0025441192683234464,0.0,100.0,0.0,0.002597492553842473,0.0,100.0,0,0,0,0,0,0,0,0
M1108381,100.0,0.0,0.0015884178347507205,0.0,100.0,0.0,0.00254005167593148,0.0,100.0,0.0,0.0009385290300397529,0.0,100.0,0,0,0,0
P862322,100.0,0.0,0.0015884201284551399,0.0,100.0,0.0,0.0025400588447006757,0.0,100.0,0.0,0.0008044556114854833,0.0,100.0,0,0,0,0
221-308718,100.0,0.0,0.0015884224221661834,0.0,100.0,0.0,0.002540062429094031,0.0,100.0,0.0,0.00080445669005612,0.0,100.0,0,0,0,0
L2803199,100.0,0.0,0.0015884338908339,0.0,100.0,0.0,0.002540083935666603,0.0,100.0,0.0,0.0009385390968533327,0.0,100.0,0,0,0,0
X2803199C,100.0,0.0,0.0008093365059247997,0.0,100.0,0.0,0.000809933018543234,0.0,100.0,0,0,0,0,0,0,0,0
SX2803199C,100.0,0.0,0.0008151620134540655,0.0,100.0,0.0,0.000820755258993241,0.0,100.0,0,0,0,0,0,0,0,0
X2803199B,100.0,0.0,0.0034198556820822456,0.0,100.0,0.0,0.002550890260688998,0.0,100.0,0,0,0,0,0,0,0,0
SX2803199B,100.0,0.0,0.0026489364520271646,0.0,100.0,0.0,0.0025265923848386794,0.0,100.0,0,0,0,0,0,0,0,0
X2803199A,100.0,0.0,0.0017427978877248985,0.0,100.0,0.0,0.0017454596231511995,0.0,100.0,0,0,0,0,0,0,0,0
SX2803199A,100.0,0.0,0.001750301927090779,0.0,100.0,0.0,0.0017744339555766464,0.0,100.00000000000001,0,0,0,0,0,0,0,0
L3254237,100.0,0.0,0.0015886954210862139,0.0,100.0,0.0,0.0025403420429471785,0.0,100.0,0.0,0.000804525725385873,0.0,100.0,0,0,0,0
X3254237A,100.0,0.0,0.0017398566358215164,0.0,100.0,0.0,0.000874607519879632,0.0,100.0,0,0,0,0,0,0,0,0
SX3254237A,100.0,0.0,0.0017309722871296487,0.0,100.0,0.0,0.0017768301350475743,0.0,100.0,0,0,0,0,0,0,0,0
M1108387,100.0,0.0,0.0015889845810667083,0.0,100.0,0.0,0.002540901455363159,0.0,100.0,0.0,0.000938763139327322,0.0,100.0,0,0,0,0
M1108398,100.0,0.0,0.0015890258982282734,0.0,100.0,0.0,0.0025409875406952006,0.0,100.0,0.0,0.0009387845422380484,0.0,100.0,0,0,0,0
M1108395,100.0,0.0,0.001589097060599098,0.0,100.0,0.0,0.002541145378931237,0.0,100.0,0.0,0.0008047026824817591,0.0,100.0,0,0,0,0
L2896685,100.0,0.0,0.0017336430775616145,0.0,100.0,0.0,0.0026824602395804044,0.0,100.0,0.0,0.0008047393784392976,0.0,100.0,0,0,0,0
