"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
223, 2321.51725576907, 1106.45230883367, 6443.74693587856, 7166.40942529069, 66.0315591711148, 156.475422815978, 216.844961313084
224, 2478.36477818048, 1179.69243920513, 6443.74693587856, 7166.40942529069, 69.0765315285901, 168.207617646974, 216.844961313084
225, 2513.32523019588, 1195.98071804621, 6443.74693587856, 7166.40942529069, 69.8453576620152, 170.98346992676, 216.844961313084
226, 2641.27977318472, 1256.04253180349, 6443.74693587856, 7166.40942529069, 72.5349590573485, 181.297358972288, 216.844961313084
227, 2786.24168846157, 1324.27472165619, 6443.74693587856, 7166.40942529069, 75.7198938042369, 193.586196891329, 216.844961313084
228, 3201.02114166458, 1520.89706111067, 6443.74693587856, 7166.40942529069, 85.8584886074736, 232.514734948823, 216.844961313084
229, 3454.71303841254, 1642.14371454588, 6443.74693587856, 7166.40942529069, 92.7783678889798, 259.059555475038, 216.844961313084
230, 3757.88472752612, 1788.14676263475, 6443.74693587856, 7166.40942529069, 101.739512891671, 293.481897443844, 216.844961313084
231, 3950.15046417356, 1881.39205518263, 6443.74693587856, 7166.40942529069, 107.813698043668, 316.849466340414, 216.844961313084
232, 4284.99671945815, 2044.8217319728, 6443.74693587856, 7166.40942529069, 119.176009945304, 360.451918368228, 216.844961313084
233, 4657.04917525179, 2228.18314909009, 6443.74693587856, 7166.40942529069, 132.972226886358, 413.274685230651, 216.844961313084
234, 5217.65602862854, 2508.34727594462, 6443.74693587856, 7166.40942529069, 156.196736461549, 501.713693122561, 216.844961313084
235, 5546.11435896979, 2674.16455428358, 6443.74693587856, 7166.40942529069, 171.130867557991, 558.418006579582, 216.844961313084
236, 5435.67877284168, 2618.39015081259, 6443.74693587856, 7166.40942529069, 166.12445400259, 539.117522545231, 216.844961313084
237, 5225.52696976862, 2512.34930435117, 6443.74693587856, 7166.40942529069, 156.700348789502, 503.249516850404, 216.844961313084
238, 4950.67872877406, 2374.53584011281, 6443.74693587856, 7166.40942529069, 145.003078106795, 458.610915648137, 216.844961313084
239, 4713.29395372179, 2256.30188939497, 6443.74693587856, 7166.40942529069, 135.414416207278, 422.045989464026, 216.844961313084
240, 4085.32554094389, 1947.19073632458, 6443.74693587856, 7166.40942529069, 112.374653594157, 334.225906398717, 216.844961313084
241, 3475.7726757424, 1652.31736523867, 6443.74693587856, 7166.40942529069, 93.2474257234484, 261.28818835786, 216.844961313084
242, 3018.22869646964, 1433.80297558621, 6443.74693587856, 7166.40942529069, 81.1449595143253, 214.652707199065, 216.844961313084
243, 2756.98998927542, 1310.28893643365, 6443.74693587856, 7166.40942529069, 75.0020552530555, 191.020825334527, 216.844961313084
244, 2567.49065948147, 1221.20553487458, 6443.74693587856, 7166.40942529069, 70.9221032006297, 175.260032122785, 216.844961313084
245, 2430.12126881813, 1156.89797410531, 6443.74693587856, 7166.40942529069, 68.1590532099222, 164.562932510844, 216.844961313084
246, 2493.98976448828, 1186.88882722291, 6443.74693587856, 7166.40942529069, 69.4432372940617, 169.481341885583, 216.844961313084
247, 2664.32046977414, 1266.8279135022, 6443.74693587856, 7166.40942529069, 73.0161883146231, 183.211616397549, 216.844961313084
248, 2892.19733405523, 1374.2444980667, 6443.74693587856, 7166.40942529069, 78.1797894962961, 203.036331706224, 216.844961313084
249, 2791.18712548581, 1326.40272537653, 6443.74693587856, 7166.40942529069, 75.9400408740098, 194.134721759146, 216.844961313084
250, 2776.43397206002, 1319.44063327783, 6443.74693587856, 7166.40942529069, 75.7064114447449, 192.9450525958, 216.844961313084
251, 2792.46340684619, 1327.00479829835, 6443.74693587856, 7166.40942529069, 76.073544040913, 194.346962775915, 216.844961313084
252, 2931.85385412573, 1392.91113914326, 6443.74693587856, 7166.40942529069, 79.2755725765158, 206.795733029135, 216.844961313084
253, 3256.72643686705, 1547.36838365511, 6443.74693587856, 7166.40942529069, 87.3713437478767, 238.221767598054, 216.844961313084
254, 3648.05302315538, 1734.96981843328, 6443.74693587856, 7166.40942529069, 98.530833853385, 280.82432657884, 216.844961313084
255, 4249.0322341662, 2027.2218949888, 6443.74693587856, 7166.40942529069, 118.077085287767, 355.803652633514, 216.844961313084
256, 4430.11563716568, 2116.07897629721, 6443.74693587856, 7166.40942529069, 124.597738929534, 380.725960824108, 216.844961313084
257, 4790.88960931863, 2294.50145004613, 6443.74693587856, 7166.40942529069, 138.442692085508, 433.637710566002, 216.844961313084
258, 4710.73005753879, 2254.92942258642, 6443.74693587856, 7166.40942529069, 135.278579354666, 421.557933938702, 216.844961313084
259, 4818.69063987803, 2308.47302782295, 6443.74693587856, 7166.40942529069, 139.594523455107, 437.983711355226, 216.844961313084
260, 4890.87920284917, 2344.49698534062, 6443.74693587856, 7166.40942529069, 142.470773434529, 449.107352165907, 216.844961313084
261, 4811.18109684601, 2304.90216873242, 6443.74693587856, 7166.40942529069, 139.199889277636, 436.737360104718, 216.844961313084
262, 4510.97569050381, 2156.22491917529, 6443.74693587856, 7166.40942529069, 127.53610018927, 392.220288212214, 216.844961313084
263, 4204.63956995123, 2005.64318529915, 6443.74693587856, 7166.40942529069, 116.434396142463, 349.840419356104, 216.844961313084
264, 3568.3410758246, 1696.8254350689, 6443.74693587856, 7166.40942529069, 95.9481479504703, 271.589480079029, 216.844961313084
265, 2951.1511004239, 1401.98340702188, 6443.74693587856, 7166.40942529069, 79.4633927505985, 208.324108634466, 216.844961313084
266, 2455.11198100018, 1168.36627975595, 6443.74693587856, 7166.40942529069, 68.6425764741023, 166.454556525372, 216.844961313084
267, 2109.29316102628, 1007.32090269102, 6443.74693587856, 7166.40942529069, 62.3141456986109, 141.90592583099, 216.844961313084
268, 1904.59206985269, 912.722696131683, 6443.74693587856, 7166.40942529069, 59.0529331603552, 129.181288968337, 216.844961313084
269, 1776.49103084196, 853.77711245304, 6443.74693587856, 7166.40942529069, 57.1914957389073, 121.89440639087, 216.844961313084
270, 1804.59099682529, 866.880990011826, 6443.74693587856, 7166.40942529069, 57.6152424753554, 123.476912173303, 216.844961313084
271, 1969.46280349335, 943.039784348698, 6443.74693587856, 7166.40942529069, 60.0950466613393, 133.121343801946, 216.844961313084
272, 2121.68811341801, 1013.45210543742, 6443.74693587856, 7166.40942529069, 62.6982249463778, 142.892250535048, 216.844961313084
273, 2119.84000520725, 1012.37537121035, 6443.74693587856, 7166.40942529069, 62.8857304337557, 142.989649150718, 216.844961313084
274, 2326.73628443098, 1108.68081014474, 6443.74693587856, 7166.40942529069, 66.7240257094966, 157.442845756495, 216.844961313084
275, 2625.21507274524, 1248.3607112164, 6443.74693587856, 7166.40942529069, 72.6424646243641, 180.431790390208, 216.844961313084
276, 3031.56798108159, 1440.15368400904, 6443.74693587856, 7166.40942529069, 81.9517378960184, 216.355324843738, 216.844961313084
277, 3403.16218424354, 1617.2881588879, 6443.74693587856, 7166.40942529069, 91.6427274897888, 253.807341548148, 216.844961313084
278, 3800.39322604567, 1808.56092931905, 6443.74693587856, 7166.40942529069, 103.323407171686, 298.805706620327, 216.844961313084
279, 4250.98797472492, 2027.99118364731, 6443.74693587856, 7166.40942529069, 118.198063371766, 356.062526472769, 216.844961313084
280, 4616.86506889886, 2208.20787007186, 6443.74693587856, 7166.40942529069, 131.597076568625, 407.495707888417, 216.844961313084
281, 4871.60172644294, 2334.79616211771, 6443.74693587856, 7166.40942529069, 141.632085515591, 445.950331191661, 216.844961313084
282, 5160.48054040202, 2479.33195113855, 6443.74693587856, 7166.40942529069, 153.764889775353, 492.244207977628, 216.844961313084
283, 5444.0057665761, 2622.38916261046, 6443.74693587856, 7166.40942529069, 166.377062449348, 540.358609907592, 216.844961313084
284, 5238.21716333816, 2518.75088936952, 6443.74693587856, 7166.40942529069, 157.176314458255, 505.23637141933, 216.844961313084
285, 4898.44150492269, 2348.54285306366, 6443.74693587856, 7166.40942529069, 142.707030253271, 450.193393141545, 216.844961313084
286, 4564.83944972574, 2182.84473566202, 6443.74693587856, 7166.40942529069, 129.568594998117, 399.973894119199, 216.844961313084
287, 4226.05831593589, 2016.15702573468, 6443.74693587856, 7166.40942529069, 117.157804205807, 352.666126444711, 216.844961313084
288, 3586.99672925454, 1705.8207915007, 6443.74693587856, 7166.40942529069, 96.4828864806193, 273.668360012214, 216.844961313084
289, 2861.02158519997, 1359.47847654881, 6443.74693587856, 7166.40942529069, 77.3897534497391, 200.178877670805, 216.844961313084
290, 2500.70874806879, 1189.79157545103, 6443.74693587856, 7166.40942529069, 69.5683523205665, 169.992135723217, 216.844961313084
291, 2222.251894396, 1059.84699071177, 6443.74693587856, 7166.40942529069, 64.283654583949, 149.521295806486, 216.844961313084
292, 2038.70561231666, 974.731464074221, 6443.74693587856, 7166.40942529069, 61.1866132197301, 137.404011362103, 216.844961313084
293, 1876.00953009584, 899.565064730574, 6443.74693587856, 7166.40942529069, 58.6579363851398, 127.541293270318, 216.844961313084
294, 1928.19623268719, 923.873097345498, 6443.74693587856, 7166.40942529069, 59.4708573591617, 130.640346299219, 216.844961313084
295, 2105.7533825236, 1006.10271480643, 6443.74693587856, 7166.40942529069, 62.3501436720088, 141.772611793588, 216.844961313084
296, 2261.93865304322, 1078.59346768966, 6443.74693587856, 7166.40942529069, 65.1618782780681, 152.445592575564, 216.844961313084
297, 2153.69985401925, 1027.99337749852, 6443.74693587856, 7166.40942529069, 63.4689237117233, 145.238691518448, 216.844961313084
298, 2249.56967187972, 1072.69680913579, 6443.74693587856, 7166.40942529069, 65.2022200923919, 151.842609157303, 216.844961313084
299, 2348.72476299313, 1118.88033253343, 6443.74693587856, 7166.40942529069, 67.0403928286395, 158.940725782456, 216.844961313084
300, 2493.13321492321, 1186.39340198959, 6443.74693587856, 7166.40942529069, 69.810110531027, 169.7834746128, 216.844961313084
301, 2810.79022110952, 1335.72085076537, 6443.74693587856, 7166.40942529069, 76.631816681631, 196.091435930623, 216.844961313084
302, 2838.71768808848, 1348.78680668757, 6443.74693587856, 7166.40942529069, 77.3321583273642, 198.61619010488, 216.844961313084
303, 2890.68696899827, 1373.34316681532, 6443.74693587856, 7166.40942529069, 78.5754966163462, 203.308304700676, 216.844961313084
304, 3105.17237275564, 1475.09175893782, 6443.74693587856, 7166.40942529069, 83.7106195245304, 223.353101712117, 216.844961313084
305, 3501.43522062048, 1664.45053541959, 6443.74693587856, 7166.40942529069, 94.2602260164754, 264.32811329284, 216.844961313084
306, 3924.57107211507, 1868.79065413468, 6443.74693587856, 7166.40942529069, 107.068335269836, 313.789121016765, 216.844961313084
307, 4114.49340407401, 1961.3578532223, 6443.74693587856, 7166.40942529069, 113.343344330934, 337.937370668529, 216.844961313084
308, 4013.95491569971, 1912.46590833419, 6443.74693587856, 7166.40942529069, 109.924627441569, 324.963732410547, 216.844961313084
309, 3838.84843582504, 1827.41328508952, 6443.74693587856, 7166.40942529069, 104.237323888408, 303.223408828949, 216.844961313084
310, 3608.78175104261, 1716.25351144814, 6443.74693587856, 7166.40942529069, 97.1497130984253, 276.15615760082, 216.844961313084
311, 3421.31003390526, 1626.14889757216, 6443.74693587856, 7166.40942529069, 91.7230603532205, 255.392959360934, 216.844961313084
312, 3012.26387354897, 1431.01302053648, 6443.74693587856, 7166.40942529069, 80.956540293452, 214.046692290658, 216.844961313084
313, 2586.41589656479, 1229.96340001227, 6443.74693587856, 7166.40942529069, 71.3180773757292, 176.780841263646, 216.844961313084
314, 2169.71712183172, 1035.32327362925, 6443.74693587856, 7166.40942529069, 63.3532555456794, 145.921324840198, 216.844961313084
315, 1924.54381499064, 921.896354704894, 6443.74693587856, 7166.40942529069, 59.3613423786178, 130.366233267057, 216.844961313084
316, 1768.76687627542, 850.185124196609, 6443.74693587856, 7166.40942529069, 57.0996294745548, 121.486148681428, 216.844961313084
317, 1702.81884778392, 819.978283912529, 6443.74693587856, 7166.40942529069, 56.2194830467616, 117.974388246523, 216.844961313084
318, 1651.93496583381, 796.644787172254, 6443.74693587856, 7166.40942529069, 55.5674867810938, 115.360398637155, 216.844961313084
319, 1681.91318688113, 810.479564379656, 6443.74693587856, 7166.40942529069, 55.9764935047938, 116.920268929316, 216.844961313084
320, 1775.03411279062, 853.306578478308, 6443.74693587856, 7166.40942529069, 57.2896385603041, 121.935130182434, 216.844961313084
321, 2048.48164626064, 979.598967661297, 6443.74693587856, 7166.40942529069, 61.4987777738319, 138.182489159659, 216.844961313084
322, 2332.51082675425, 1111.49287863737, 6443.74693587856, 7166.40942529069, 66.515313240617, 157.547374834837, 216.844961313084
323, 2669.56214437374, 1269.26694885905, 6443.74693587856, 7166.40942529069, 73.3116987162874, 183.825516972572, 216.844961313084
324, 3266.32761469805, 1551.87580667944, 6443.74693587856, 7166.40942529069, 87.7073337895978, 239.309851229826, 216.844961313084
325, 3860.78876418366, 1837.73764276824, 6443.74693587856, 7166.40942529069, 105.090856923046, 306.04466733454, 216.844961313084
326, 4404.84261542651, 2103.70950910007, 6443.74693587856, 7166.40942529069, 123.711398635628, 377.279233219918, 216.844961313084
327, 4778.04984523002, 2288.08893362492, 6443.74693587856, 7166.40942529069, 137.97181179436, 431.739947249155, 216.844961313084
328, 5251.28513295624, 2525.16679593538, 6443.74693587856, 7166.40942529069, 157.864072854731, 507.54147156131, 216.844961313084
329, 5507.30394168146, 2654.45460476845, 6443.74693587856, 7166.40942529069, 169.38433267863, 551.564309598557, 216.844961313084
330, 5702.21590095412, 2753.67529399099, 6443.74693587856, 7166.40942529069, 178.616950823786, 586.672968797193, 216.844961313084
331, 5697.13485446314, 2751.24404739728, 6443.74693587856, 7166.40942529069, 178.317033869299, 585.690135137012, 216.844961313084
332, 5479.09879718184, 2640.47819629389, 6443.74693587856, 7166.40942529069, 168.052696495825, 546.612282746847, 216.844961313084
333, 5187.8852044049, 2493.46684608074, 6443.74693587856, 7166.40942529069, 155.006730571534, 496.907216425159, 216.844961313084
334, 4965.1451747022, 2381.74520374388, 6443.74693587856, 7166.40942529069, 145.552800840707, 460.820809428158, 216.844961313084
335, 4618.43163123629, 2209.36008070388, 6443.74693587856, 7166.40942529069, 131.652594151564, 407.8647028255, 216.844961313084
336, 4113.65513323195, 1961.22531196353, 6443.74693587856, 7166.40942529069, 113.297755529682, 337.854669906871, 216.844961313084
337, 3593.70836285391, 1709.00683345377, 6443.74693587856, 7166.40942529069, 96.7300926658844, 274.481393941099, 216.844961313084
338, 3159.01006578626, 1500.75189941056, 6443.74693587856, 7166.40942529069, 84.6944427762596, 228.299103572239, 216.844961313084
339, 2824.73944431277, 1342.22514669752, 6443.74693587856, 7166.40942529069, 76.5442402057967, 196.942353905897, 216.844961313084
340, 2625.02651974965, 1248.19295716866, 6443.74693587856, 7166.40942529069, 72.153668411885, 179.949633002387, 216.844961313084
341, 2403.79503443946, 1144.52280826285, 6443.74693587856, 7166.40942529069, 67.6705792925712, 162.603235359462, 216.844961313084
342, 2274.81256778386, 1084.42127272614, 6443.74693587856, 7166.40942529069, 65.2653228134354, 153.225303942906, 216.844961313084
343, 2232.68516465235, 1064.85869763628, 6443.74693587856, 7166.40942529069, 64.5504577473339, 150.31879797894, 216.844961313084
344, 2325.65373945977, 1108.21927343875, 6443.74693587856, 7166.40942529069, 66.3482509467724, 157.002840159295, 216.844961313084
345, 2628.30157729035, 1249.87162712209, 6443.74693587856, 7166.40942529069, 72.5197991258337, 180.495350471137, 216.844961313084
346, 3012.23904401431, 1431.02253524612, 6443.74693587856, 7166.40942529069, 81.3434106394326, 214.393657781885, 216.844961313084
347, 3381.81454041269, 1607.09456599967, 6443.74693587856, 7166.40942529069, 90.9265635448531, 251.414073807067, 216.844961313084
348, 3884.94209706612, 1849.51818784113, 6443.74693587856, 7166.40942529069, 105.877086741227, 308.954877412369, 216.844961313084
349, 4272.79703468731, 2038.70826015781, 6443.74693587856, 7166.40942529069, 118.908214464264, 358.971584585566, 216.844961313084
