"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus"
435, 0, 1.01772, 0, 1.05, x_69478_1, sourcebus
436, 0, 1.01838, 0, 1.05, x_69478_1, sourcebus
437, 0, 1.01868, 0, 1.05, x_69478_1, sourcebus
438, 0, 1.01903, 0, 1.05, x_69478_1, sourcebus
439, 0, 1.01589, 0, 1.05, x_69478_1, sourcebus
440, 0, 1.01336, 0, 1.05, x_69478_1, sourcebus
441, 0, 1.01097, 0, 1.05, x_6568_1, sourcebus
442, 0, 1.00761, 0, 1.05, x_6568_1, sourcebus
443, 0, 1.0028, 0, 1.05, x_69478_1, sourcebus
444, 0, 0.994247, 0, 1.05, x_6568_1, sourcebus
445, 0, 0.988419, 0, 1.05, x_6568_1, sourcebus
446, 0, 0.983508, 0, 1.05, x_39754_1, sourcebus
447, 0, 0.976282, 0, 1.05, x_39754_1, sourcebus
448, 0, 0.980286, 0, 1.05, x_39754_1, sourcebus
449, 0, 0.985506, 0, 1.05, x_39754_1, sourcebus
450, 0, 0.984407, 0, 1.05, x_39754_1, sourcebus
451, 0, 0.982514, 0, 1.05, x_39754_1, sourcebus
452, 0, 0.979002, 0, 1.05, x_39754_1, sourcebus
453, 0, 0.981217, 0, 1.05, x_39754_1, sourcebus
454, 0, 0.983605, 0, 1.05, x_39754_1, sourcebus
455, 0, 0.986858, 0, 1.05, x_39754_1, sourcebus
456, 0, 0.996372, 0, 1.05, x_39754_1, sourcebus
457, 0, 1.00429, 0, 1.05, x_39754_1, sourcebus
458, 0, 1.01055, 0, 1.05, x_39754_1, sourcebus
459, 0, 1.0137, 0, 1.05, x_6568_1, sourcebus
460, 0, 1.01532, 0, 1.05, x_69478_1, sourcebus
461, 0, 1.01647, 0, 1.05, x_69478_1, sourcebus
462, 0, 1.01609, 0, 1.05, x_69478_1, sourcebus
463, 0, 1.01354, 0, 1.05, x_69478_1, sourcebus
464, 0, 1.0097, 0, 1.05, x_6568_1, sourcebus
465, 0, 1.00843, 0, 1.05, x_6568_1, sourcebus
466, 0, 1.00577, 0, 1.05, x_6568_1, sourcebus
467, 0, 1.00278, 0, 1.05, x_6568_1, sourcebus
468, 0, 0.998866, 0, 1.05, x_6568_1, sourcebus
469, 0, 0.995356, 0, 1.05, x_6568_1, sourcebus
470, 0, 0.991607, 0, 1.05, x_6568_1, sourcebus
471, 0, 0.990306, 0, 1.05, x_6568_1, sourcebus
472, 0, 0.98799, 0, 1.05, x_6568_1, sourcebus
473, 0, 0.983124, 0, 1.05, x_39754_1, sourcebus
474, 0, 0.981886, 0, 1.05, x_39754_1, sourcebus
475, 0, 0.980665, 0, 1.05, x_39754_1, sourcebus
476, 0, 0.982658, 0, 1.05, x_39754_1, sourcebus
477, 0, 0.985641, 0, 1.05, x_39754_1, sourcebus
478, 0, 0.987471, 0, 1.05, x_39754_1, sourcebus
479, 0, 0.991107, 0, 1.05, x_39754_1, sourcebus
480, 0, 0.998632, 0, 1.05, x_39754_1, sourcebus
481, 0, 1.00693, 0, 1.05, x_39754_1, sourcebus
482, 0, 1.01285, 0, 1.05, x_69478_1, sourcebus
483, 0, 1.01585, 0, 1.05, x_69478_1, sourcebus
484, 0, 1.01732, 0, 1.05, x_69478_1, sourcebus
485, 0, 1.01845, 0, 1.05, x_69478_1, sourcebus
486, 0, 1.01968, 0, 1.05, x_69478_1, sourcebus
487, 0, 1.01891, 0, 1.05, x_69478_1, sourcebus
488, 0, 1.01705, 0, 1.05, x_69478_1, sourcebus
489, 0, 1.01283, 0, 1.05, x_69478_1, sourcebus
490, 0, 1.00889, 0, 1.05, x_69478_1, sourcebus
491, 0, 1.0046, 0, 1.05, x_69478_1, sourcebus
492, 0, 1.00076, 0, 1.05, x_69478_1, sourcebus
493, 0, 0.994969, 0, 1.05, x_39754_1, sourcebus
494, 0, 0.990047, 0, 1.05, x_39754_1, sourcebus
495, 0, 0.984567, 0, 1.05, x_39754_1, sourcebus
496, 0, 0.981314, 0, 1.05, x_39754_1, sourcebus
497, 0, 0.977357, 0, 1.05, x_39754_1, sourcebus
498, 0, 0.97456, 0, 1.05, x_39754_1, sourcebus
499, 0, 0.973648, 0, 1.05, x_39754_1, sourcebus
500, 0, 0.977267, 0, 1.05, x_39754_1, sourcebus
501, 0, 0.983847, 0, 1.05, x_39754_1, sourcebus
502, 0, 0.989553, 0, 1.05, x_39754_1, sourcebus
503, 0, 0.994277, 0, 1.05, x_39754_1, sourcebus
504, 0, 1.00294, 0, 1.05, x_39754_1, sourcebus
505, 0, 1.01037, 0, 1.05, x_39754_1, sourcebus
506, 0, 1.01526, 0, 1.05, x_69478_1, sourcebus
507, 0, 1.0181, 0, 1.05, x_69478_1, sourcebus
508, 0, 1.01906, 0, 1.05, x_69478_1, sourcebus
509, 0, 1.01948, 0, 1.05, x_69478_1, sourcebus
510, 0, 1.01955, 0, 1.05, x_69478_1, sourcebus
511, 0, 1.0188, 0, 1.05, x_69478_1, sourcebus
512, 0, 1.01662, 0, 1.05, x_69478_1, sourcebus
513, 0, 1.01053, 0, 1.05, x_6568_1, sourcebus
514, 0, 1.00639, 0, 1.05, x_6568_1, sourcebus
515, 0, 1.00337, 0, 1.05, x_6568_1, sourcebus
516, 0, 1.00017, 0, 1.05, x_6568_1, sourcebus
517, 0, 0.994027, 0, 1.05, x_6568_1, sourcebus
518, 0, 0.986598, 0, 1.05, x_6568_1, sourcebus
519, 0, 0.981506, 0, 1.05, x_6568_1, sourcebus
520, 0, 0.976034, 0, 1.05, x_39754_1, sourcebus
521, 0, 0.972314, 0, 1.05, x_39754_1, sourcebus
522, 0, 0.972687, 0, 1.05, x_39754_1, sourcebus
523, 0, 0.972721, 0, 1.05, x_39754_1, sourcebus
524, 0, 0.977116, 0, 1.05, x_39754_1, sourcebus
525, 0, 0.979926, 0, 1.05, x_39754_1, sourcebus
526, 0, 0.983535, 0, 1.05, x_39754_1, sourcebus
527, 0, 0.990123, 0, 1.05, x_39754_1, sourcebus
528, 0, 0.99885, 0, 1.05, x_39754_1, sourcebus
529, 0, 1.00876, 0, 1.05, x_39754_1, sourcebus
530, 0, 1.01513, 0, 1.05, x_6568_1, sourcebus
531, 0, 1.01908, 0, 1.05, x_6568_1, sourcebus
532, 0, 1.01857, 0, 1.05, x_69478_1, sourcebus
533, 0, 1.01924, 0, 1.05, x_69478_1, sourcebus
534, 0, 1.01894, 0, 1.05, x_69478_1, sourcebus
535, 0, 1.01749, 0, 1.05, x_69478_1, sourcebus
536, 0, 1.01582, 0, 1.05, x_69478_1, sourcebus
537, 0, 1.0131, 0, 1.05, x_6568_1, sourcebus
538, 0, 1.00947, 0, 1.05, x_6568_1, sourcebus
539, 0, 1.00516, 0, 1.05, x_6568_1, sourcebus
540, 0, 0.998845, 0, 1.05, x_6568_1, sourcebus
541, 0, 0.993338, 0, 1.05, x_6568_1, sourcebus
542, 0, 0.989561, 0, 1.05, x_6568_1, sourcebus
543, 0, 0.987974, 0, 1.05, x_6568_1, sourcebus
544, 0, 0.987625, 0, 1.05, x_6568_1, sourcebus
545, 0, 0.987984, 0, 1.05, x_6568_1, sourcebus
546, 0, 0.984963, 0, 1.05, x_39754_1, sourcebus
547, 0, 0.982529, 0, 1.05, x_39754_1, sourcebus
548, 0, 0.98368, 0, 1.05, x_39754_1, sourcebus
549, 0, 0.988671, 0, 1.05, x_39754_1, sourcebus
550, 0, 0.99126, 0, 1.05, x_39754_1, sourcebus
551, 0, 0.996938, 0, 1.05, x_39754_1, sourcebus
552, 0, 1.0045, 0, 1.05, x_39754_1, sourcebus
553, 0, 1.01323, 0, 1.05, x_6568_1, sourcebus
554, 0, 1.01773, 0, 1.05, x_6568_1, sourcebus
555, 0, 1.02052, 0, 1.05, x_69478_1, sourcebus
556, 0, 1.02199, 0, 1.05, x_69478_1, sourcebus
557, 0, 1.02206, 0, 1.05, x_69478_1, sourcebus
558, 0, 1.02072, 0, 1.05, x_69478_1, sourcebus
559, 0, 1.0187, 0, 1.05, x_69478_1, sourcebus
560, 0, 1.01768, 0, 1.05, x_6568_1, sourcebus
561, 0, 1.01485, 0, 1.05, x_6568_1, sourcebus
562, 0, 1.01164, 0, 1.05, x_6568_1, sourcebus
563, 0, 1.00881, 0, 1.05, x_6568_1, sourcebus
564, 0, 1.00469, 0, 1.05, x_6568_1, sourcebus
565, 0, 1.0004, 0, 1.05, x_6568_1, sourcebus
566, 0, 0.994681, 0, 1.05, x_6568_1, sourcebus
567, 0, 0.989435, 0, 1.05, x_6568_1, sourcebus
568, 0, 0.985559, 0, 1.05, x_6568_1, sourcebus
569, 0, 0.983032, 0, 1.05, x_39754_1, sourcebus
570, 0, 0.977326, 0, 1.05, x_39754_1, sourcebus
571, 0, 0.974207, 0, 1.05, x_39754_1, sourcebus
572, 0, 0.97503, 0, 1.05, x_39754_1, sourcebus
573, 0, 0.978974, 0, 1.05, x_39754_1, sourcebus
574, 0, 0.981863, 0, 1.05, x_39754_1, sourcebus
575, 0, 0.98835, 0, 1.05, x_39754_1, sourcebus
576, 0, 0.996828, 0, 1.05, x_39754_1, sourcebus
577, 0, 1.0051, 0, 1.05, x_39754_1, sourcebus
578, 0, 1.00984, 0, 1.05, x_6568_1, sourcebus
579, 0, 1.01387, 0, 1.05, x_6568_1, sourcebus
580, 0, 1.01528, 0, 1.05, x_6568_1, sourcebus
581, 0, 1.01667, 0, 1.05, x_6568_1, sourcebus
582, 0, 1.01639, 0, 1.05, x_6568_1, sourcebus
583, 0, 1.01425, 0, 1.05, x_69478_1, sourcebus
584, 0, 1.01128, 0, 1.05, x_6568_1, sourcebus
585, 0, 1.00829, 0, 1.05, x_6568_1, sourcebus
586, 0, 1.00571, 0, 1.05, x_6568_1, sourcebus
587, 0, 1.00348, 0, 1.05, x_6568_1, sourcebus
588, 0, 0.999583, 0, 1.05, x_6568_1, sourcebus
589, 0, 0.994417, 0, 1.05, x_6568_1, sourcebus
590, 0, 0.989296, 0, 1.05, x_6568_1, sourcebus
591, 0, 0.983224, 0, 1.05, x_6568_1, sourcebus
592, 0, 0.978577, 0, 1.05, x_6568_1, sourcebus
593, 0, 0.978566, 0, 1.05, x_39754_1, sourcebus
594, 0, 0.986526, 0, 1.05, x_6568_1, sourcebus
595, 0, 0.990123, 0, 1.05, x_6568_1, sourcebus
596, 0, 0.993803, 0, 1.05, x_6568_1, sourcebus
597, 0, 0.99644, 0, 1.05, x_6568_1, sourcebus
598, 0, 1.00026, 0, 1.05, x_6568_1, sourcebus
599, 0, 1.00293, 0, 1.05, x_6568_1, sourcebus
600, 0, 1.00669, 0, 1.05, x_6568_1, sourcebus
601, 0, 1.01311, 0, 1.05, x_6568_1, sourcebus
602, 0, 1.01738, 0, 1.05, x_69478_1, sourcebus
603, 0, 1.01893, 0, 1.05, x_69478_1, sourcebus
604, 0, 1.01915, 0, 1.05, x_69478_1, sourcebus
605, 0, 1.01967, 0, 1.05, x_69478_1, sourcebus
606, 0, 1.01869, 0, 1.05, x_6568_1, sourcebus
607, 0, 1.01617, 0, 1.05, x_69478_1, sourcebus
608, 0, 1.01398, 0, 1.05, x_69478_1, sourcebus
609, 0, 1.01194, 0, 1.05, x_69478_1, sourcebus
610, 0, 1.01044, 0, 1.05, x_69478_1, sourcebus
611, 0, 1.00892, 0, 1.05, x_69478_1, sourcebus
612, 0, 1.00645, 0, 1.05, x_69478_1, sourcebus
613, 0, 1.0035, 0, 1.05, x_69478_1, sourcebus
614, 0, 0.997023, 0, 1.05, x_6568_1, sourcebus
615, 0, 0.990035, 0, 1.05, x_6568_1, sourcebus
616, 0, 0.985336, 0, 1.05, x_39754_1, sourcebus
617, 0, 0.984887, 0, 1.05, x_39754_1, sourcebus
618, 0, 0.976557, 0, 1.05, x_39754_1, sourcebus
619, 0, 0.9725, 0, 1.05, x_39754_1, sourcebus
620, 0, 0.973942, 0, 1.05, x_39754_1, sourcebus
621, 0, 0.977869, 0, 1.05, x_39754_1, sourcebus
622, 0, 0.978816, 0, 1.05, x_39754_1, sourcebus
623, 0, 0.983833, 0, 1.05, x_39754_1, sourcebus
624, 0, 0.992789, 0, 1.05, x_39754_1, sourcebus
625, 0, 1.0026, 0, 1.05, x_39754_1, sourcebus
626, 0, 1.00918, 0, 1.05, x_6568_1, sourcebus
627, 0, 1.01303, 0, 1.05, x_6568_1, sourcebus
628, 0, 1.01459, 0, 1.05, x_69478_1, sourcebus
629, 0, 1.01603, 0, 1.05, x_69478_1, sourcebus
630, 0, 1.0156, 0, 1.05, x_69478_1, sourcebus
631, 0, 1.01357, 0, 1.05, x_69478_1, sourcebus
632, 0, 1.01084, 0, 1.05, x_69478_1, sourcebus
633, 0, 1.00874, 0, 1.05, x_6568_1, sourcebus
634, 0, 1.00609, 0, 1.05, x_6568_1, sourcebus
635, 0, 1.00154, 0, 1.05, x_6568_1, sourcebus
636, 0, 0.996121, 0, 1.05, x_6568_1, sourcebus
637, 0, 0.98899, 0, 1.05, x_6568_1, sourcebus
638, 0, 0.981459, 0, 1.05, x_39754_1, sourcebus
639, 0, 0.977051, 0, 1.05, x_39754_1, sourcebus
640, 0, 0.976882, 0, 1.05, x_39754_1, sourcebus
641, 0, 0.973518, 0, 1.05, x_39754_1, sourcebus
642, 0, 0.97024, 0, 1.05, x_39754_1, sourcebus
643, 0, 0.969829, 0, 1.05, x_39754_1, sourcebus
644, 0, 0.972969, 0, 1.05, x_39754_1, sourcebus
645, 0, 0.976789, 0, 1.05, x_39754_1, sourcebus
646, 0, 0.979337, 0, 1.05, x_39754_1, sourcebus
647, 0, 0.984933, 0, 1.05, x_39754_1, sourcebus
648, 0, 0.992049, 0, 1.05, x_39754_1, sourcebus
649, 0, 0.998469, 0, 1.05, x_39754_1, sourcebus
650, 0, 1.00461, 0, 1.05, x_39754_1, sourcebus
651, 0, 1.00953, 0, 1.05, x_39754_1, sourcebus
652, 0, 1.01204, 0, 1.05, x_69478_1, sourcebus
653, 0, 1.01304, 0, 1.05, x_69478_1, sourcebus
654, 0, 1.01318, 0, 1.05, x_69478_1, sourcebus
655, 0, 1.01245, 0, 1.05, x_69478_1, sourcebus
656, 0, 1.0103, 0, 1.05, x_6568_1, sourcebus
657, 0, 1.00861, 0, 1.05, x_6568_1, sourcebus
658, 0, 1.00314, 0, 1.05, x_6568_1, sourcebus
659, 0, 0.997293, 0, 1.05, x_6568_1, sourcebus
660, 0, 0.994324, 0, 1.05, x_6568_1, sourcebus
661, 0, 0.988585, 0, 1.05, x_6568_1, sourcebus
662, 0, 0.982719, 0, 1.05, x_39754_1, sourcebus
663, 0, 0.978896, 0, 1.05, x_39754_1, sourcebus
664, 0, 0.978869, 0, 1.05, x_39754_1, sourcebus
665, 0, 0.973607, 0, 1.05, x_39754_1, sourcebus
666, 0, 0.976025, 0, 1.05, x_39754_1, sourcebus
667, 0, 0.974704, 0, 1.05, x_39754_1, sourcebus
668, 0, 0.973261, 0, 1.05, x_39754_1, sourcebus
669, 0, 0.977598, 0, 1.05, x_39754_1, sourcebus
670, 0, 0.980353, 0, 1.05, x_39754_1, sourcebus
671, 0, 0.986249, 0, 1.05, x_39754_1, sourcebus
672, 0, 0.99369, 0, 1.05, x_39754_1, sourcebus
673, 0, 1.0009, 0, 1.05, x_39754_1, sourcebus
674, 0, 1.00687, 0, 1.05, x_39754_1, sourcebus
675, 0, 1.01077, 0, 1.05, x_39754_1, sourcebus
676, 0, 1.01355, 0, 1.05, x_69478_1, sourcebus
677, 0, 1.01491, 0, 1.05, x_69478_1, sourcebus
678, 0, 1.01571, 0, 1.05, x_69478_1, sourcebus
679, 0, 1.01495, 0, 1.05, x_69478_1, sourcebus
680, 0, 1.01287, 0, 1.05, x_6568_1, sourcebus
681, 0, 1.0061, 0, 1.05, x_6568_1, sourcebus
682, 0, 0.999531, 0, 1.05, x_6568_1, sourcebus
683, 0, 0.994808, 0, 1.05, x_6568_1, sourcebus
684, 0, 0.988748, 0, 1.05, x_6568_1, sourcebus
685, 0, 0.982502, 0, 1.05, x_6568_1, sourcebus
686, 0, 0.976273, 0, 1.05, x_39754_1, sourcebus
687, 0, 0.971358, 0, 1.05, x_39754_1, sourcebus
688, 0, 0.968027, 0, 1.05, x_39754_1, sourcebus
689, 0, 0.964656, 0, 1.05, x_39754_1, sourcebus
690, 0, 0.964858, 0, 1.05, x_39754_1, sourcebus
691, 0, 0.964802, 0, 1.05, x_39754_1, sourcebus
692, 0, 0.965511, 0, 1.05, x_39754_1, sourcebus
693, 0, 0.967692, 0, 1.05, x_39754_1, sourcebus
694, 0, 0.971262, 0, 1.05, x_39754_1, sourcebus
695, 0, 0.979309, 0, 1.05, x_39754_1, sourcebus
696, 0, 0.988223, 0, 1.05, x_39754_1, sourcebus
697, 0, 0.997173, 0, 1.05, x_39754_1, sourcebus
698, 0, 1.00439, 0, 1.05, x_39754_1, sourcebus
699, 0, 1.00909, 0, 1.05, x_39754_1, sourcebus
700, 0, 1.01341, 0, 1.05, x_39754_1, sourcebus
701, 0, 1.01478, 0, 1.05, x_39754_1, sourcebus
702, 0, 1.01456, 0, 1.05, x_69478_1, sourcebus
703, 0, 1.01387, 0, 1.05, x_69478_1, sourcebus
704, 0, 1.01237, 0, 1.05, x_39754_1, sourcebus
705, 0, 1.01256, 0, 1.05, x_69478_1, sourcebus
706, 0, 1.0118, 0, 1.05, x_6568_1, sourcebus
707, 0, 1.00935, 0, 1.05, x_39754_1, sourcebus
708, 0, 1.0031, 0, 1.05, x_39754_1, sourcebus
709, 0, 0.997054, 0, 1.05, x_39754_1, sourcebus
710, 0, 0.990149, 0, 1.05, x_39754_1, sourcebus
711, 0, 0.979259, 0, 1.05, x_39754_1, sourcebus
712, 0, 0.972281, 0, 1.05, x_39754_1, sourcebus
713, 0, 0.967297, 0, 1.05, x_39754_1, sourcebus
714, 0, 0.963003, 0, 1.05, x_39754_1, sourcebus
715, 0, 0.960987, 0, 1.05, x_39754_1, sourcebus
716, 0, 0.961452, 0, 1.05, x_39754_1, sourcebus
717, 0, 0.965889, 0, 1.05, x_39754_1, sourcebus
718, 0, 0.971858, 0, 1.05, x_39754_1, sourcebus
719, 0, 0.977745, 0, 1.05, x_39754_1, sourcebus
720, 0, 0.987466, 0, 1.05, x_39754_1, sourcebus
721, 0, 0.996435, 0, 1.05, x_39754_1, sourcebus
722, 0, 1.00559, 0, 1.05, x_39754_1, sourcebus
723, 0, 1.01, 0, 1.05, x_39754_1, sourcebus
724, 0, 1.01401, 0, 1.05, x_39754_1, sourcebus
725, 0, 1.0159, 0, 1.05, x_39754_1, sourcebus
726, 0, 1.01562, 0, 1.05, x_69478_1, sourcebus
727, 0, 1.01416, 0, 1.05, x_39754_1, sourcebus
728, 0, 1.01232, 0, 1.05, x_39754_1, sourcebus
729, 0, 1.01037, 0, 1.05, x_6568_1, sourcebus
730, 0, 1.00575, 0, 1.05, x_6568_1, sourcebus
731, 0, 0.998775, 0, 1.05, x_6568_1, sourcebus
732, 0, 0.991894, 0, 1.05, x_6568_1, sourcebus
733, 0, 0.985273, 0, 1.05, x_6568_1, sourcebus
734, 0, 0.979388, 0, 1.05, x_39754_1, sourcebus
735, 0, 0.974692, 0, 1.05, x_39754_1, sourcebus
736, 0, 0.969528, 0, 1.05, x_39754_1, sourcebus
737, 0, 0.966626, 0, 1.05, x_39754_1, sourcebus
738, 0, 0.96552, 0, 1.05, x_39754_1, sourcebus
739, 0, 0.962397, 0, 1.05, x_39754_1, sourcebus
740, 0, 0.964804, 0, 1.05, x_39754_1, sourcebus
741, 0, 0.967797, 0, 1.05, x_39754_1, sourcebus
742, 0, 0.970176, 0, 1.05, x_39754_1, sourcebus
743, 0, 0.976736, 0, 1.05, x_39754_1, sourcebus
744, 0, 0.987113, 0, 1.05, x_39754_1, sourcebus
745, 0, 0.99628, 0, 1.05, x_39754_1, sourcebus
746, 0, 1.00408, 0, 1.05, x_39754_1, sourcebus
747, 0, 1.00918, 0, 1.05, x_39754_1, sourcebus
748, 0, 1.01307, 0, 1.05, x_6568_1, sourcebus
749, 0, 1.01546, 0, 1.05, x_69478_1, sourcebus
750, 0, 1.01479, 0, 1.05, x_6568_1, sourcebus
751, 0, 1.01304, 0, 1.05, x_69478_1, sourcebus
752, 0, 1.01145, 0, 1.05, x_69478_1, sourcebus
753, 0, 1.00886, 0, 1.05, x_69478_1, sourcebus
754, 0, 1.00649, 0, 1.05, x_69478_1, sourcebus
755, 0, 1.00213, 0, 1.05, x_69478_1, sourcebus
756, 0, 0.994282, 0, 1.05, x_39754_1, sourcebus
757, 0, 0.985518, 0, 1.05, x_39754_1, sourcebus
758, 0, 0.978198, 0, 1.05, x_39754_1, sourcebus
759, 0, 0.970411, 0, 1.05, x_39754_1, sourcebus
760, 0, 0.966745, 0, 1.05, x_39754_1, sourcebus
761, 0, 0.968957, 0, 1.05, x_39754_1, sourcebus
762, 0, 0.968329, 0, 1.05, x_39754_1, sourcebus
763, 0, 0.965854, 0, 1.05, x_39754_1, sourcebus
764, 0, 0.968398, 0, 1.05, x_39754_1, sourcebus
765, 0, 0.972237, 0, 1.05, x_39754_1, sourcebus
766, 0, 0.974837, 0, 1.05, x_39754_1, sourcebus
767, 0, 0.980007, 0, 1.05, x_39754_1, sourcebus
768, 0, 0.98979, 0, 1.05, x_39754_1, sourcebus
769, 0, 0.999157, 0, 1.05, x_39754_1, sourcebus
770, 0, 1.00816, 0, 1.05, x_39754_1, sourcebus
771, 0, 1.01289, 0, 1.05, x_39754_1, sourcebus
772, 0, 1.01613, 0, 1.05, x_39754_1, sourcebus
773, 0, 1.01701, 0, 1.05, x_69478_1, sourcebus
774, 0, 1.01581, 0, 1.05, x_69478_1, sourcebus
775, 0, 1.01419, 0, 1.05, x_69478_1, sourcebus
776, 0, 1.01293, 0, 1.05, x_69478_1, sourcebus
777, 0, 1.0109, 0, 1.05, x_69478_1, sourcebus
778, 0, 1.00879, 0, 1.05, x_69478_1, sourcebus
779, 0, 1.00363, 0, 1.05, x_6568_1, sourcebus
780, 0, 0.996029, 0, 1.05, x_6568_1, sourcebus
781, 0, 0.985775, 0, 1.05, x_39754_1, sourcebus
782, 0, 0.977967, 0, 1.05, x_39754_1, sourcebus
783, 0, 0.971219, 0, 1.05, x_39754_1, sourcebus
784, 0, 0.967921, 0, 1.05, x_39754_1, sourcebus
785, 0, 0.964002, 0, 1.05, x_39754_1, sourcebus
786, 0, 0.960789, 0, 1.05, x_39754_1, sourcebus
787, 0, 0.960052, 0, 1.05, x_39754_1, sourcebus
788, 0, 0.963314, 0, 1.05, x_39754_1, sourcebus
789, 0, 0.96631, 0, 1.05, x_39754_1, sourcebus
790, 0, 0.968001, 0, 1.05, x_39754_1, sourcebus
791, 0, 0.974437, 0, 1.05, x_39754_1, sourcebus
792, 0, 0.985861, 0, 1.05, x_39754_1, sourcebus
793, 0, 0.996963, 0, 1.05, x_39754_1, sourcebus
794, 0, 1.00419, 0, 1.05, x_39754_1, sourcebus
795, 0, 1.01004, 0, 1.05, x_39754_1, sourcebus
796, 0, 1.01356, 0, 1.05, x_69478_1, sourcebus
797, 0, 1.01476, 0, 1.05, x_69478_1, sourcebus
798, 0, 1.01516, 0, 1.05, x_69478_1, sourcebus
799, 0, 1.0133, 0, 1.05, x_69478_1, sourcebus
800, 0, 1.01167, 0, 1.05, x_6568_1, sourcebus
801, 0, 1.00938, 0, 1.05, x_6568_1, sourcebus
802, 0, 1.00496, 0, 1.05, x_6568_1, sourcebus
803, 0, 0.997361, 0, 1.05, x_6568_1, sourcebus
804, 0, 0.99016, 0, 1.05, x_6568_1, sourcebus
805, 0, 0.982621, 0, 1.05, x_6568_1, sourcebus
806, 0, 0.975798, 0, 1.05, x_6568_1, sourcebus
807, 0, 0.969445, 0, 1.05, x_39754_1, sourcebus
808, 0, 0.965213, 0, 1.05, x_39754_1, sourcebus
809, 0, 0.964352, 0, 1.05, x_39754_1, sourcebus
810, 0, 0.961948, 0, 1.05, x_39754_1, sourcebus
811, 0, 0.962582, 0, 1.05, x_39754_1, sourcebus
812, 0, 0.970857, 0, 1.05, x_39754_1, sourcebus
813, 0, 0.975594, 0, 1.05, x_39754_1, sourcebus
814, 0, 0.979334, 0, 1.05, x_39754_1, sourcebus
815, 0, 0.985772, 0, 1.05, x_39754_1, sourcebus
816, 0, 0.9928, 0, 1.05, x_39754_1, sourcebus
817, 0, 1.00119, 0, 1.05, x_39754_1, sourcebus
818, 0, 1.00819, 0, 1.05, x_39754_1, sourcebus
819, 0, 1.0131, 0, 1.05, x_39754_1, sourcebus
820, 0, 1.01492, 0, 1.05, x_69478_1, sourcebus
821, 0, 1.01645, 0, 1.05, x_69478_1, sourcebus
822, 0, 1.01707, 0, 1.05, x_69478_1, sourcebus
823, 0, 1.01662, 0, 1.05, x_69478_1, sourcebus
824, 0, 1.01308, 0, 1.05, x_6568_1, sourcebus
825, 0, 1.00608, 0, 1.05, x_6568_1, sourcebus
826, 0, 0.999855, 0, 1.05, x_6568_1, sourcebus
827, 0, 0.993155, 0, 1.05, x_6568_1, sourcebus
828, 0, 0.984356, 0, 1.05, x_6568_1, sourcebus
829, 0, 0.974712, 0, 1.05, x_6568_1, sourcebus
830, 0, 0.96868, 0, 1.05, x_6568_1, sourcebus
831, 0, 0.962373, 0, 1.05, x_39754_1, sourcebus
832, 0, 0.959835, 0, 1.05, x_39754_1, sourcebus
833, 0, 0.958535, 0, 1.05, x_39754_1, sourcebus
834, 0, 0.957944, 0, 1.05, x_39754_1, sourcebus
835, 0, 0.957911, 0, 1.05, x_39754_1, sourcebus
836, 0, 0.960584, 0, 1.05, x_39754_1, sourcebus
837, 0, 0.962902, 0, 1.05, x_39754_1, sourcebus
838, 0, 0.967878, 0, 1.05, x_39754_1, sourcebus
839, 0, 0.972216, 0, 1.05, x_39754_1, sourcebus
840, 0, 0.980182, 0, 1.05, x_39754_1, sourcebus
841, 0, 0.990445, 0, 1.05, x_39754_1, sourcebus
842, 0, 0.997179, 0, 1.05, x_39754_1, sourcebus
843, 0, 1.00231, 0, 1.05, x_39754_1, sourcebus
844, 0, 1.0073, 0, 1.05, x_39754_1, sourcebus
845, 0, 1.01025, 0, 1.05, x_39754_1, sourcebus
846, 0, 1.01223, 0, 1.05, x_69478_1, sourcebus
847, 0, 1.01206, 0, 1.05, x_6568_1, sourcebus
848, 0, 1.00714, 0, 1.05, x_6568_1, sourcebus
849, 0, 1.00064, 0, 1.05, x_6568_1, sourcebus
850, 0, 0.994993, 0, 1.05, x_6568_1, sourcebus
851, 0, 0.988719, 0, 1.05, x_6568_1, sourcebus
852, 0, 0.979814, 0, 1.05, x_6568_1, sourcebus
853, 0, 0.971457, 0, 1.05, x_6568_1, sourcebus
854, 0, 0.961284, 0, 1.05, x_39754_1, sourcebus
855, 0, 0.958123, 0, 1.05, x_39754_1, sourcebus
856, 0, 0.955531, 0, 1.05, x_39754_1, sourcebus
857, 0, 0.955481, 0, 1.05, x_39754_1, sourcebus
858, 0, 0.957799, 0, 1.05, x_39754_1, sourcebus
859, 0, 0.955845, 0, 1.05, x_39754_1, sourcebus
860, 0, 0.957497, 0, 1.05, x_39754_1, sourcebus
861, 0, 0.960053, 0, 1.05, x_39754_1, sourcebus
862, 0, 0.962627, 0, 1.05, x_39754_1, sourcebus
863, 0, 0.968221, 0, 1.05, x_39754_1, sourcebus
864, 0, 0.977811, 0, 1.05, x_39754_1, sourcebus
865, 0, 0.987967, 0, 1.05, x_39754_1, sourcebus
866, 0, 0.99532, 0, 1.05, x_39754_1, sourcebus
867, 0, 1.00073, 0, 1.05, x_39754_1, sourcebus
868, 0, 1.0045, 0, 1.05, x_39754_1, sourcebus
869, 0, 1.00816, 0, 1.05, x_39754_1, sourcebus
